Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2037;129164;7989;140;191;177;81;1071;2157;2047;3679;589;8954;13075;758.0;3363.0;585.0;400.0;423.0;532.0;267.0
2038;131736;8024;165;204;172;95;1262;2304;1990;4314;636;9870;14021;773.0;3378.0;742.0;505.0;566.0;695.0;307.0
2039;133663;8173;166;199;186;104;1269;2247;2152;4723;655;10391;14616;784.0;3441.0;709.0;487.0;523.0;654.0;295.0
2040;136445;8327;126;208;200;108;964;2349;2313;4905;642;10531;14837;800.0;3506.0;467.0;322.0;362.0;435.0;295.0
2041;138478;8442;156;209;188;87;1193;2360;2175;3951;640;9679;14045;812.0;3554.0;808.0;581.0;609.0;749.0;311.0
2042;141633;8452;176;186;159;94;1346;2101;1839;4269;615;9555;13944;831.0;3558.0;703.0;487.0;517.0;644.0;304.0
2043;142625;8712;144;210;193;84;1101;2372;2233;3815;631;9521;14025;836.0;3668.0;692.0;495.0;529.0;650.0;302.0
2044;145892;8864;188;220;187;100;1438;2485;2163;4541;695;10627;15215;856.0;3732.0;776.0;541.0;580.0;723.0;329.0
2045;146905;8931;157;202;182;117;1201;2281;2105;5313;658;10900;15522;862.0;3760.0;601.0;404.0;445.0;554.0;296.0
2046;149580;8963;173;197;187;88;1323;2225;2163;3996;645;9707;14357;877.0;3773.0;789.0;541.0;595.0;739.0;318.0
2047;151165;8995;174;193;189;88;1331;2180;2186;3996;644;9693;14367;887.0;3787.0;841.0;586.0;625.0;781.0;333.0
2048;153945;9349;146;182;187;105;1116;2055;2163;4768;620;10102;14941;903.0;3936.0;548.0;367.0;404.0;511.0;291.0
2049;155468;9147;179;242;220;69;1369;2733;2545;3134;710;9781;14544;912.0;3851.0;795.0;560.0;611.0;742.0;340.0
2050;157556;9533;166;203;186;94;1269;2293;2152;4269;649;9983;14920;924.0;4013.0;829.0;594.0;613.0;759.0;334.0
2051;158527;9538;163;208;196;118;1247;2349;2267;5359;685;11222;16168;930.0;4016.0;703.0;492.0;520.0;650.0;330.0
2052;159217;9480;201;201;198;103;1537;2270;2290;4678;703;10775;15700;934.0;3991.0;921.0;647.0;696.0;856.0;351.0
2053;159344;9514;150;202;182;96;1147;2281;2105;4360;630;9893;14833;935.0;4005.0;599.0;415.0;468.0;568.0;282.0
2054;158929;9558;202;224;212;105;1545;2530;2452;4768;743;11295;16251;932.0;4024.0;918.0;649.0;698.0;859.0;357.0
2055;159317;9662;175;221;211;114;1338;2496;2441;5177;721;11452;16454;934.0;4068.0;883.0;629.0;660.0;822.0;332.0
2056;159131;9547;188;206;174;117;1438;2326;2013;5313;685;11090;16042;933.0;4019.0;834.0;570.0;606.0;762.0;320.0
2057;159669;9755;202;199;203;113;1545;2247;2348;5132;717;11272;16315;936.0;4107.0;760.0;523.0;577.0;707.0;375.0
2058;159054;9741;206;204;204;96;1575;2304;2360;4360;710;10599;15633;933.0;4101.0;942.0;650.0;688.0;864.0;348.0
2059;159905;9625;171;236;197;112;1308;2665;2279;5086;716;11338;16328;938.0;4052.0;726.0;511.0;547.0;674.0;311.0
2060;157995;9527;158;241;198;114;1208;2722;2290;5177;711;11397;16335;927.0;4011.0;635.0;448.0;474.0;585.0;332.0
2061;158005;9517;188;212;220;98;1438;2394;2545;4451;718;10828;15762;927.0;4007.0;876.0;620.0;655.0;811.0;356.0
2062;156101;9547;181;216;183;117;1384;2439;2117;5313;697;11253;16188;916.0;4019.0;782.0;540.0;591.0;722.0;334.0
2063;155431;9408;181;246;210;108;1384;2778;2429;4905;745;11496;16369;912.0;3961.0;664.0;463.0;489.0;612.0;337.0
2064;153739;9409;182;227;200;102;1392;2564;2313;4632;711;10901;15764;902.0;3961.0;723.0;487.0;524.0;665.0;337.0
2065;153590;9372;178;225;195;99;1361;2541;2256;4496;697;10654;15501;901.0;3946.0;813.0;557.0;605.0;754.0;325.0
2066;150774;9256;158;209;192;93;1208;2360;2221;4224;652;10013;14794;884.0;3897.0;677.0;467.0;512.0;631.0;304.0
2067;150708;9121;182;227;198;99;1392;2564;2290;4496;706;10742;15466;884.0;3840.0;706.0;471.0;539.0;658.0;330.0
2068;149218;9185;194;233;186;119;1484;2631;2152;5404;732;11671;16413;875.0;3867.0;809.0;582.0;602.0;752.0;340.0
2069;149074;9265;166;254;213;104;1269;2868;2464;4723;737;11324;16099;874.0;3901.0;709.0;490.0;531.0;662.0;320.0
2070;146724;8904;185;205;206;110;1415;2315;2383;4996;706;11109;15719;861.0;3749.0;741.0;509.0;560.0;690.0;331.0
2071;145705;8799;172;217;193;113;1315;2451;2233;5132;695;11131;15690;855.0;3704.0;665.0;457.0;502.0;622.0;316.0
2072;144251;8724;161;245;216;106;1231;2767;2499;4814;728;11311;15830;846.0;3673.0;727.0;513.0;548.0;672.0;311.0
2073;142268;8644;157;227;178;121;1201;2564;2059;5495;683;11319;15792;834.0;3639.0;665.0;469.0;507.0;618.0;288.0
2074;141421;8567;159;234;187;102;1216;2643;2163;4632;682;10654;15090;829.0;3607.0;659.0;457.0;496.0;615.0;293.0
2075;139844;8565;159;219;197;104;1216;2473;2279;4723;679;10691;15117;820.0;3606.0;518.0;361.0;386.0;481.0;300.0
2076;139463;8446;146;227;175;91;1116;2564;2024;4133;639;9837;14211;818.0;3556.0;724.0;515.0;549.0;671.0;262.0
2077;138429;8433;159;214;190;103;1216;2417;2198;4678;666;10509;14871;812.0;3550.0;632.0;436.0;470.0;589.0;298.0
2078;138484;8416;156;223;195;102;1193;2518;2256;4632;676;10599;14954;812.0;3543.0;617.0;430.0;467.0;570.0;296.0
2079;135860;8136;148;211;171;80;1132;2383;1978;3633;610;9126;13348;797.0;3425.0;540.0;362.0;390.0;497.0;264.0
2080;136199;8318;165;221;169;104;1262;2496;1955;4723;659;10436;14737;799.0;3502.0;734.0;509.0;532.0;673.0;297.0
2081;133330;8070;136;225;193;92;1040;2541;2233;4178;646;9992;14172;782.0;3398.0;607.0;415.0;466.0;570.0;260.0
2082;133947;8111;130;205;190;119;994;2315;2198;5404;644;10911;15112;786.0;3415.0;498.0;345.0;378.0;466.0;272.0
2083;130144;8029;163;219;168;99;1247;2473;1943;4496;649;10159;14302;763.0;3380.0;640.0;441.0;480.0;586.0;296.0
2084;131096;7949;151;210;188;91;1155;2372;2175;4133;640;9835;13951;769.0;3347.0;722.0;523.0;566.0;677.0;265.0
2085;128685;7856;166;218;193;104;1269;2462;2233;4723;681;10687;14749;755.0;3307.0;755.0;512.0;561.0;700.0;297.0
2086;128339;7757;147;211;153;87;1124;2383;1770;3951;598;9228;13247;753.0;3266.0;555.0;385.0;414.0;520.0;253.0
2087;126348;7618;144;188;178;90;1101;2123;2059;4087;600;9370;13318;741.0;3207.0;551.0;367.0;419.0;516.0;239.0
2088;126556;7603;182;209;175;91;1392;2360;2024;4133;657;9909;13852;742.0;3201.0;772.0;524.0;580.0;706.0;293.0
2089;125106;7496;130;199;178;107;994;2247;2059;4859;614;10159;14049;734.0;3156.0;502.0;345.0;380.0;458.0;243.0
2090;124505;7424;135;208;165;113;1032;2349;1909;5132;621;10422;14278;730.0;3126.0;624.0;429.0;471.0;572.0;246.0
2091;122912;7382;144;196;160;108;1101;2213;1851;4905;608;10070;13899;721.0;3108.0;640.0;444.0;469.0;586.0;252.0
2092;124635;7572;138;220;184;95;1055;2485;2128;4314;637;9982;13901;731.0;3188.0;601.0;416.0;447.0;554.0;265.0
2093;123026;7461;144;215;173;104;1101;2428;2001;4723;636;10253;14116;722.0;3141.0;677.0;461.0;498.0;625.0;271.0
2094;124077;7384;143;202;157;76;1094;2281;1816;3451;578;8642;12479;728.0;3109.0;581.0;391.0;419.0;531.0;257.0
2095;123405;7510;146;202;181;97;1116;2281;2094;4405;626;9896;13782;724.0;3162.0;660.0;448.0;488.0;608.0;260.0
2096;125119;7496;124;209;182;83;948;2360;2105;3769;598;9182;13072;734.0;3156.0;445.0;299.0;329.0;405.0;238.0
2097;122868;7292;143;224;167;100;1094;2530;1932;4541;634;10097;13888;721.0;3070.0;556.0;390.0;406.0;506.0;245.0
2098;125571;7651;143;191;173;84;1094;2157;2001;3815;591;9067;13024;736.0;3221.0;556.0;379.0;410.0;508.0;244.0
2099;122751;7489;147;190;196;113;1124;2146;2267;5132;646;10669;14542;720.0;3153.0;643.0;450.0;483.0;602.0;257.0
2100;124407;7371;129;177;162;84;986;1999;1874;3815;552;8674;12507;730.0;3103.0;536.0;361.0;385.0;492.0;244.0
2101;123264;7428;127;218;171;88;971;2462;1978;3996;604;9407;13257;723.0;3127.0;555.0;387.0;421.0;514.0;243.0
2102;124852;7439;128;208;185;101;979;2349;2140;4587;622;10055;13919;732.0;3132.0;591.0;420.0;435.0;546.0;254.0
2103;123018;7427;146;199;176;83;1116;2247;2036;3769;604;9168;13017;722.0;3127.0;587.0;402.0;434.0;540.0;250.0
2104;124396;7522;127;189;165;89;971;2134;1909;4042;570;9056;12953;730.0;3167.0;509.0;347.0;373.0;471.0;249.0
2105;123299;7509;140;197;145;101;1071;2225;1677;4587;583;9560;13444;723.0;3161.0;486.0;329.0;371.0;449.0;239.0
2106;123957;7412;124;210;180;97;948;2372;2082;4405;611;9807;13654;727.0;3120.0;542.0;389.0;409.0;505.0;235.0
2107;123388;7428;134;180;160;93;1025;2033;1851;4224;567;9133;12984;724.0;3127.0;565.0;387.0;404.0;525.0;240.0
2108;124667;7423;146;201;172;92;1116;2270;1990;4178;611;9554;13410;731.0;3125.0;629.0;437.0;463.0;583.0;258.0
2109;123707;7472;184;212;193;91;1407;2394;2233;4133;680;10167;14039;726.0;3146.0;721.0;494.0;519.0;658.0;302.0
2110;125253;7497;144;208;184;89;1101;2349;2128;4042;625;9620;13511;735.0;3156.0;539.0;364.0;401.0;495.0;267.0
2111;123715;7537;132;210;165;79;1009;2372;1909;3588;586;8878;12777;726.0;3173.0;577.0;387.0;441.0;540.0;247.0
2112;125207;7644;144;217;168;102;1101;2451;1943;4632;631;10127;14079;734.0;3218.0;606.0;420.0;454.0;566.0;278.0
2113;123324;7510;154;177;196;101;1178;1999;2267;4587;628;10031;13916;723.0;3162.0;648.0;451.0;477.0;598.0;285.0
2114;123809;7440;111;209;158;94;849;2360;1828;4269;572;9306;13164;726.0;3132.0;438.0;301.0;331.0;408.0;230.0
2115;123159;7519;136;189;173;88;1040;2134;2001;3996;586;9171;13059;722.0;3166.0;579.0;408.0;432.0;537.0;250.0
2116;123595;7496;146;191;183;74;1116;2157;2117;3361;594;8751;12632;725.0;3156.0;691.0;468.0;517.0;634.0;261.0
2117;123801;7622;148;199;168;99;1132;2247;1943;4496;614;9818;13753;726.0;3209.0;558.0;371.0;395.0;503.0;263.0
2118;122877;7448;141;207;161;94;1078;2338;1862;4269;603;9547;13404;721.0;3136.0;565.0;382.0;417.0;523.0;241.0
2119;124728;7475;135;188;171;92;1032;2123;1978;4178;586;9311;13190;732.0;3147.0;640.0;445.0;478.0;588.0;255.0
2120;122866;7400;152;182;167;78;1162;2055;1932;3542;579;8691;12527;721.0;3115.0;637.0;435.0;468.0;594.0;258.0
2121;125299;7428;129;175;183;98;986;1976;2117;4451;585;9530;13392;735.0;3127.0;401.0;256.0;290.0;364.0;243.0
2122;123579;7426;129;200;154;100;986;2259;1781;4541;583;9567;13418;725.0;3126.0;536.0;379.0;399.0;495.0;226.0
2123;125333;7560;130;171;175;90;994;1931;2024;4087;566;9036;12954;735.0;3183.0;491.0;333.0;367.0;461.0;257.0
2124;124030;7709;150;219;159;100;1147;2473;1839;4541;628;10000;13973;727.0;3246.0;665.0;446.0;483.0;605.0;265.0
2125;125347;7648;122;179;185;102;933;2021;2140;4632;588;9726;13681;735.0;3220.0;471.0;320.0;343.0;438.0;242.0
2126;124638;7601;151;211;172;80;1155;2383;1990;3633;614;9161;13092;731.0;3200.0;663.0;453.0;500.0;617.0;287.0
2127;126125;7607;135;169;154;103;1032;1909;1781;4678;561;9400;13343;740.0;3203.0;531.0;351.0;392.0;487.0;243.0
2128;125317;7677;169;185;167;80;1292;2089;1932;3633;601;8946;12913;735.0;3232.0;665.0;458.0;492.0;613.0;293.0
2129;125240;7608;122;198;155;99;933;2236;1793;4496;574;9458;13396;735.0;3203.0;455.0;295.0;332.0;416.0;241.0
2130;125817;7460;135;158;163;91;1032;1784;1885;4133;547;8834;12713;738.0;3141.0;573.0;398.0;432.0;537.0;225.0
2131;125203;7662;137;197;154;84;1048;2225;1781;3815;572;8869;12829;734.0;3226.0;463.0;301.0;343.0;432.0;229.0
2132;124994;7573;137;215;169;76;1048;2428;1955;3451;597;8882;12803;733.0;3188.0;571.0;395.0;434.0;523.0;262.0
2133;125091;7569;143;215;161;88;1094;2428;1862;3996;607;9380;13301;734.0;3187.0;626.0;457.0;476.0;592.0;257.0
2134;125477;7655;133;199;157;98;1017;2247;1816;4451;587;9531;13490;736.0;3223.0;503.0;353.0;364.0;461.0;252.0
2135;125531;7475;115;190;170;86;879;2146;1966;3906;561;8897;12780;736.0;3147.0;401.0;268.0;307.0;378.0;216.0
2136;126716;7675;136;182;171;94;1040;2055;1978;4269;583;9342;13316;743.0;3231.0;544.0;366.0;405.0;506.0;250.0
2137;125302;7715;138;203;159;99;1055;2293;1839;4496;599;9683;13666;735.0;3248.0;440.0;294.0;323.0;409.0;258.0
2138;127649;7816;143;191;196;93;1094;2157;2267;4224;623;9742;13782;749.0;3291.0;551.0;378.0;425.0;517.0;270.0
2139;125278;7513;158;163;132;81;1208;1841;1527;3679;534;8255;12153;735.0;3163.0;732.0;510.0;540.0;682.0;247.0
2140;127764;7627;118;206;150;75;902;2326;1735;3406;549;8369;12329;749.0;3211.0;478.0;329.0;359.0;437.0;233.0
2141;126011;7677;137;194;161;83;1048;2191;1862;3769;575;8870;12841;739.0;3232.0;510.0;332.0;375.0;475.0;254.0
2142;127445;7763;143;185;166;93;1094;2089;1920;4224;587;9327;13342;747.0;3268.0;642.0;443.0;480.0;593.0;276.0
2143;126144;7748;134;191;178;91;1025;2157;2059;4133;594;9374;13376;740.0;3262.0;512.0;347.0;369.0;462.0;244.0
2144;126763;7585;152;176;144;88;1162;1988;1666;3996;560;8812;12748;743.0;3193.0;536.0;369.0;392.0;496.0;258.0
2145;126347;7799;143;171;174;112;1094;1931;2013;5086;600;10124;14148;741.0;3283.0;541.0;368.0;404.0;503.0;271.0
2146;125749;7549;134;187;160;86;1025;2112;1851;3906;567;8894;12810;738.0;3178.0;475.0;320.0;356.0;447.0;239.0
2147;126341;7612;156;199;152;107;1193;2247;1758;4859;614;10057;14003;741.0;3205.0;539.0;348.0;390.0;499.0;264.0
2148;125861;7641;121;176;188;99;925;1988;2175;4496;584;9584;13539;738.0;3217.0;474.0;334.0;358.0;439.0;236.0
2149;125857;7699;135;194;175;101;1032;2191;2024;4587;605;9834;13813;738.0;3241.0;528.0;349.0;389.0;490.0;259.0
2150;125831;7559;126;198;185;80;964;2236;2140;3633;589;8973;12893;738.0;3182.0;493.0;338.0;370.0;460.0;255.0
2151;125849;7661;140;189;164;99;1071;2134;1897;4496;592;9598;13561;738.0;3225.0;378.0;231.0;268.0;350.0;253.0
2152;125600;7581;149;186;155;78;1139;2101;1793;3542;568;8575;12504;737.0;3192.0;673.0;475.0;478.0;616.0;269.0
2153;125833;7588;127;180;157;89;971;2033;1816;4042;553;8862;12795;738.0;3195.0;570.0;396.0;421.0;526.0;251.0
2154;126569;7593;128;207;181;94;979;2338;2094;4269;610;9680;13619;742.0;3197.0;474.0;290.0;336.0;430.0;258.0
2155;126863;7769;145;204;164;83;1109;2304;1897;3769;596;9079;13094;744.0;3271.0;591.0;410.0;444.0;552.0;270.0
2156;126341;7635;177;208;160;75;1354;2349;1851;3406;620;8960;12915;741.0;3214.0;818.0;570.0;612.0;750.0;308.0
2157;127409;7839;151;169;164;93;1155;1909;1897;4224;577;9185;13232;747.0;3300.0;580.0;378.0;410.0;526.0;263.0
2158;125643;7602;147;179;146;96;1124;2021;1689;4360;568;9194;13131;737.0;3200.0;596.0;416.0;434.0;545.0;249.0
2159;127283;7737;130;193;172;82;994;2180;1990;3724;577;8888;12892;747.0;3257.0;492.0;323.0;363.0;455.0;259.0
2160;123965;7620;135;210;157;98;1032;2372;1816;4451;600;9671;13606;727.0;3208.0;553.0;391.0;422.0;522.0;246.0
2161;126542;7618;142;196;167;88;1086;2213;1932;3996;593;9227;13176;742.0;3207.0;626.0;419.0;444.0;563.0;274.0
2162;124715;7731;128;174;175;104;979;1965;2024;4723;581;9691;13677;731.0;3255.0;555.0;377.0;411.0;505.0;245.0
2163;126111;7743;146;160;175;75;1116;1807;2024;3406;556;8353;12353;740.0;3260.0;581.0;404.0;429.0;534.0;269.0
2164;124752;7575;123;169;168;105;941;1909;1943;4768;565;9561;13482;732.0;3189.0;497.0;335.0;361.0;457.0;243.0
2165;124976;7592;143;200;180;94;1094;2259;2082;4269;617;9704;13633;733.0;3196.0;606.0;416.0;454.0;565.0;259.0
2166;125034;7556;148;173;186;95;1132;1954;2152;4314;602;9552;13466;733.0;3181.0;533.0;359.0;397.0;496.0;272.0
2167;124992;7539;140;198;184;88;1071;2236;2128;3996;610;9431;13338;733.0;3174.0;614.0;447.0;462.0;565.0;266.0
2168;125536;7480;141;183;143;88;1078;2067;1654;3996;555;8795;12680;736.0;3149.0;561.0;398.0;435.0;527.0;237.0
2169;125489;7636;134;187;174;83;1025;2112;2013;3769;578;8919;12870;736.0;3215.0;527.0;359.0;393.0;492.0;260.0
2170;125521;7662;134;194;153;87;1025;2191;1770;3951;568;8937;12899;736.0;3226.0;427.0;283.0;344.0;406.0;256.0
2171;125203;7562;126;179;157;97;964;2021;1816;4405;559;9206;13124;734.0;3184.0;539.0;375.0;401.0;497.0;239.0
2172;126006;7724;134;206;155;92;1025;2326;1793;4178;587;9322;13313;739.0;3252.0;514.0;346.0;373.0;470.0;270.0
2173;124923;7591;133;180;166;95;1017;2033;1920;4314;574;9284;13213;733.0;3196.0;436.0;292.0;322.0;407.0;242.0
2174;126353;7722;151;171;164;104;1155;1931;1897;4723;590;9706;13698;741.0;3251.0;612.0;422.0;447.0;562.0;273.0
2175;125563;7748;145;207;159;82;1109;2338;1839;3724;593;9010;13008;736.0;3262.0;536.0;362.0;404.0;501.0;257.0
2176;125923;7688;144;202;169;97;1101;2281;1955;4405;612;9742;13718;739.0;3237.0;559.0;384.0;421.0;521.0;287.0
2177;124264;7628;149;182;174;86;1139;2055;2013;3906;591;9113;13053;729.0;3211.0;548.0;365.0;405.0;509.0;266.0
2178;125720;7738;131;210;163;93;1002;2372;1885;4224;597;9483;13478;737.0;3258.0;493.0;342.0;357.0;455.0;235.0
2179;123750;7533;147;200;163;83;1124;2259;1885;3769;593;9037;12934;726.0;3171.0;680.0;474.0;496.0;630.0;254.0
2180;125098;7508;134;189;170;89;1025;2134;1966;4042;582;9167;13062;734.0;3161.0;547.0;379.0;406.0;505.0;260.0
2181;123601;7519;121;166;153;101;925;1875;1770;4587;541;9157;13048;725.0;3166.0;534.0;379.0;399.0;491.0;230.0
2182;126153;7734;132;189;150;94;1009;2134;1735;4269;565;9147;13143;740.0;3256.0;474.0;323.0;361.0;448.0;249.0
2183;123637;7565;151;178;155;70;1155;2010;1793;3179;554;8137;12047;725.0;3185.0;654.0;440.0;473.0;599.0;271.0
2184;125787;7652;135;196;149;91;1032;2213;1724;4133;571;9102;13062;738.0;3222.0;445.0;293.0;343.0;424.0;250.0
2185;123090;7439;143;198;169;99;1094;2236;1955;4496;609;9781;13635;722.0;3132.0;527.0;346.0;387.0;485.0;249.0
2186;125637;7573;131;195;182;86;1002;2202;2105;3906;594;9215;13140;737.0;3188.0;596.0;408.0;445.0;552.0;268.0
2187;123545;7527;128;185;176;85;979;2089;2036;3860;574;8964;12858;725.0;3169.0;566.0;392.0;404.0;509.0;228.0
2188;126199;7589;123;175;156;101;941;1976;1805;4587;555;9309;13244;740.0;3195.0;440.0;289.0;308.0;400.0;225.0
2189;123910;7517;117;195;170;93;895;2202;1966;4224;575;9287;13179;727.0;3165.0;519.0;352.0;387.0;477.0;241.0
2190;126672;7617;151;198;167;98;1155;2236;1932;4451;614;9774;13724;743.0;3207.0;589.0;400.0;442.0;546.0;281.0
2191;123620;7427;129;175;171;77;986;1976;1978;3497;552;8437;12289;725.0;3127.0;564.0;410.0;424.0;524.0;257.0
2192;126912;7745;154;170;146;80;1178;1920;1689;3633;550;8420;12425;744.0;3261.0;601.0;414.0;447.0;557.0;250.0
2193;124065;7608;150;190;166;111;1147;2146;1920;5041;617;10254;14185;728.0;3203.0;680.0;478.0;512.0;629.0;266.0
2194;126088;7536;126;182;154;95;964;2055;1781;4314;557;9114;13027;740.0;3173.0;446.0;294.0;337.0;413.0;242.0
2195;124957;7536;124;170;166;96;948;1920;1920;4360;556;9148;13054;733.0;3173.0;542.0;379.0;414.0;504.0;228.0
2196;125459;7417;118;200;147;95;902;2259;1700;4314;560;9175;13034;736.0;3123.0;473.0;321.0;351.0;437.0;233.0
2197;124177;7546;145;185;166;100;1109;2089;1920;4541;596;9659;13564;728.0;3177.0;644.0;453.0;473.0;593.0;266.0
2198;125004;7664;133;206;142;96;1017;2326;1643;4360;577;9346;13306;733.0;3227.0;515.0;345.0;374.0;482.0;267.0
2199;124411;7603;141;179;165;84;1078;2021;1909;3815;569;8823;12754;730.0;3201.0;585.0;402.0;441.0;544.0;259.0
2200;125385;7463;142;169;174;92;1086;1909;2013;4178;577;9186;13063;735.0;3142.0;551.0;380.0;404.0;510.0;248.0
2201;125418;7675;120;186;176;96;918;2101;2036;4360;578;9415;13382;736.0;3231.0;494.0;338.0;371.0;464.0;251.0
2202;125678;7454;149;165;157;80;1139;1863;1816;3633;551;8451;12326;737.0;3138.0;591.0;408.0;432.0;549.0;249.0
2203;126282;7656;144;228;156;106;1101;2575;1805;4814;634;10295;14259;741.0;3223.0;707.0;489.0;523.0;653.0;248.0
2204;125255;7530;142;205;156;90;1086;2315;1805;4087;593;9293;13198;735.0;3170.0;652.0;455.0;495.0;601.0;263.0
2205;127138;7749;157;181;173;105;1201;2044;2001;4768;616;10014;14022;746.0;3262.0;600.0;407.0;453.0;552.0;286.0
2206;125498;7610;132;164;158;92;1009;1852;1828;4178;546;8867;12807;736.0;3204.0;534.0;369.0;389.0;497.0;241.0
2207;127108;7712;153;177;170;90;1170;1999;1966;4087;590;9222;13214;745.0;3247.0;610.0;404.0;443.0;560.0;273.0
2208;125592;7594;138;195;131;100;1055;2202;1515;4541;564;9313;13247;737.0;3197.0;555.0;366.0;404.0;509.0;237.0
2209;126992;7514;141;177;150;90;1078;1999;1735;4087;558;8899;12807;745.0;3163.0;713.0;495.0;529.0;654.0;249.0
2210;124965;7444;135;196;147;82;1032;2213;1700;3724;560;8669;12536;733.0;3134.0;571.0;396.0;415.0;532.0;223.0
2211;125744;7491;128;194;155;85;979;2191;1793;3860;562;8823;12714;737.0;3154.0;578.0;417.0;432.0;529.0;243.0
2212;125111;7724;141;207;160;105;1078;2338;1851;4768;613;10035;14021;734.0;3252.0;559.0;362.0;409.0;514.0;250.0
2213;126206;7876;147;190;163;109;1124;2146;1885;4950;609;10105;14161;740.0;3316.0;559.0;389.0;412.0;514.0;269.0
2214;125016;7547;151;218;175;106;1155;2462;2024;4814;650;10455;14365;733.0;3177.0;569.0;376.0;417.0;522.0;293.0
2215;126371;7804;145;193;168;98;1109;2180;1943;4451;604;9683;13710;741.0;3286.0;689.0;482.0;513.0;640.0;265.0
2216;125027;7736;159;172;164;110;1216;1942;1897;4996;605;10051;14041;733.0;3257.0;721.0;493.0;540.0;667.0;274.0
2217;126614;7759;131;172;159;75;1002;1942;1839;3406;537;8189;12199;743.0;3267.0;606.0;426.0;457.0;563.0;238.0
2218;125107;7551;136;172;161;95;1040;1942;1862;4314;564;9158;13071;734.0;3179.0;638.0;449.0;484.0;588.0;269.0
2219;127483;7717;141;175;182;97;1078;1976;2105;4405;595;9564;13561;748.0;3249.0;579.0;390.0;440.0;536.0;269.0
2220;125395;7711;141;167;161;94;1078;1886;1862;4269;563;9095;13076;735.0;3246.0;558.0;373.0;409.0;520.0;262.0
2221;127208;7880;126;175;167;84;964;1976;1932;3815;552;8687;12751;746.0;3318.0;468.0;319.0;353.0;432.0;244.0
2222;124729;7546;133;184;140;80;1017;2078;1619;3633;537;8347;12256;732.0;3177.0;610.0;428.0;463.0;568.0;243.0
