Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2051;96001;5959;164;206;206;107;1254;2326;2383;4859;683;10822;13894;563.0;2509.0;709.0;482.0;526.0;662.0;333.0
2052;96853;5802;152;204;202;105;1162;2304;2337;4768;663;10571;13582;568.0;2443.0;639.0;456.0;480.0;588.0;309.0
2053;96523;5927;166;204;187;90;1269;2304;2163;4087;647;9823;12884;566.0;2495.0;735.0;500.0;559.0;688.0;313.0
2054;96925;5965;201;223;204;116;1537;2518;2360;5268;744;11683;14762;568.0;2511.0;841.0;586.0;643.0;793.0;346.0
2055;98237;6075;171;207;216;118;1308;2338;2499;5359;712;11504;14638;576.0;2558.0;645.0;440.0;487.0;601.0;309.0
2056;98838;6084;205;209;196;115;1568;2360;2267;5223;725;11418;14559;580.0;2561.0;949.0;660.0;704.0;880.0;356.0
2057;98536;6236;179;205;211;128;1369;2315;2441;5813;723;11938;15141;578.0;2625.0;697.0;467.0;514.0;644.0;361.0
2058;98409;6193;207;221;183;113;1583;2496;2117;5132;724;11328;14512;577.0;2607.0;853.0;593.0;628.0;791.0;346.0
2059;99674;6058;176;236;206;120;1346;2665;2383;5450;738;11844;14979;585.0;2550.0;693.0;498.0;526.0;649.0;324.0
2060;99157;6060;170;213;216;107;1300;2405;2499;4859;706;11063;14196;582.0;2551.0;681.0;480.0;519.0;632.0;345.0
2061;99301;6104;172;219;216;99;1315;2473;2499;4496;706;10783;13935;582.0;2570.0;728.0;491.0;536.0;668.0;344.0
2062;99568;6215;183;226;186;126;1399;2552;2152;5722;721;11825;15026;584.0;2617.0;724.0;504.0;541.0;667.0;352.0
2063;99730;6208;192;244;200;114;1468;2756;2313;5177;750;11714;14913;585.0;2614.0;827.0;585.0;603.0;772.0;348.0
2064;99151;6220;167;222;200;108;1277;2507;2313;4905;697;11002;14203;582.0;2619.0;684.0;469.0;517.0;630.0;317.0
2065;98996;6187;199;228;185;102;1522;2575;2140;4632;714;10869;14055;581.0;2605.0;790.0;530.0;585.0;724.0;346.0
2066;97641;6134;174;228;188;94;1331;2575;2175;4269;684;10350;13505;573.0;2582.0;693.0;463.0;511.0;642.0;323.0
2067;96723;6018;187;232;186;109;1430;2620;2152;4950;714;11152;14253;567.0;2534.0;712.0;485.0;528.0;661.0;343.0
2068;96888;6063;191;232;184;119;1461;2620;2128;5404;726;11613;14734;568.0;2553.0;831.0;590.0;611.0;771.0;335.0
2069;97076;6168;177;220;204;114;1354;2485;2360;5177;715;11376;14542;569.0;2597.0;676.0;441.0;501.0;628.0;328.0
2070;94477;5845;189;199;216;114;1445;2247;2499;5177;718;11368;14383;554.0;2461.0;779.0;541.0;588.0;718.0;339.0
2071;92890;5731;160;223;202;104;1224;2518;2337;4723;689;10802;13760;545.0;2413.0;641.0;447.0;490.0;604.0;306.0
2072;93190;5767;180;231;201;122;1377;2609;2325;5541;734;11852;14827;547.0;2428.0;772.0;542.0;578.0;717.0;315.0
2073;92603;5740;168;211;179;119;1285;2383;2071;5404;677;11143;14103;543.0;2417.0;656.0;462.0;500.0;619.0;300.0
2074;90571;5523;148;243;194;100;1132;2744;2244;4541;685;10661;13517;531.0;2325.0;574.0;401.0;427.0;531.0;295.0
2075;89613;5585;153;203;220;106;1170;2293;2545;4814;682;10822;13699;526.0;2351.0;548.0;389.0;417.0;509.0;310.0
2076;89853;5469;151;224;179;96;1155;2530;2071;4360;650;10116;12945;527.0;2302.0;672.0;477.0;509.0;625.0;286.0
2077;89550;5570;159;235;190;101;1216;2654;2198;4587;685;10655;13525;525.0;2345.0;592.0;405.0;446.0;554.0;326.0
2078;87501;5432;168;217;192;92;1285;2451;2221;4178;669;10135;12935;513.0;2287.0;640.0;442.0;480.0;593.0;305.0
2079;86280;5292;143;233;181;87;1094;2631;2094;3951;644;9770;12504;506.0;2228.0;547.0;371.0;407.0;507.0;277.0
2080;87569;5436;165;213;181;106;1262;2405;2094;4814;665;10575;13378;514.0;2289.0;685.0;456.0;500.0;636.0;296.0
2081;87596;5418;155;207;206;99;1185;2338;2383;4496;667;10402;13197;514.0;2281.0;588.0;395.0;448.0;550.0;273.0
2082;85712;5379;157;222;169;108;1201;2507;1955;4905;656;10568;13336;503.0;2265.0;694.0;479.0;524.0;641.0;281.0
2083;85168;5337;168;237;179;97;1285;2676;2071;4405;681;10437;13184;500.0;2247.0;578.0;382.0;429.0;528.0;307.0
2084;85750;5238;149;226;179;96;1139;2552;2071;4360;650;10122;12830;503.0;2205.0;494.0;349.0;376.0;464.0;262.0
2085;85688;5340;155;232;195;106;1185;2620;2256;4814;688;10875;13626;503.0;2248.0;638.0;432.0;485.0;598.0;304.0
2086;83036;5112;164;211;149;112;1254;2383;1724;5086;636;10447;13086;487.0;2152.0;631.0;440.0;471.0;586.0;270.0
2087;82269;5144;191;207;174;88;1461;2338;2013;3996;660;9808;12457;483.0;2166.0;786.0;534.0;591.0;731.0;317.0
2088;83465;5190;177;207;180;86;1354;2338;2082;3906;650;9680;12355;490.0;2185.0;700.0;466.0;517.0;648.0;301.0
2089;82988;5119;145;220;170;100;1109;2485;1966;4541;635;10101;12743;487.0;2155.0;573.0;376.0;439.0;534.0;283.0
2090;80918;4872;146;199;188;106;1116;2247;2175;4814;639;10352;12878;475.0;2051.0;573.0;390.0;434.0;533.0;273.0
2091;80120;4898;139;186;165;102;1063;2101;1909;4632;592;9705;12237;470.0;2062.0;516.0;347.0;391.0;471.0;251.0
2092;81653;5037;153;224;185;109;1170;2530;2140;4950;671;10790;13390;479.0;2121.0;638.0;444.0;474.0;580.0;294.0
2093;80145;4980;148;193;172;110;1132;2180;1990;4996;623;10298;12865;470.0;2097.0;658.0;447.0;483.0;599.0;273.0
2094;79894;4817;144;209;158;98;1101;2360;1828;4451;609;9740;12237;469.0;2028.0;585.0;403.0;442.0;544.0;257.0
2095;79193;4970;141;209;198;77;1078;2360;2290;3497;625;9225;11781;464.0;2092.0;539.0;368.0;391.0;496.0;267.0
2096;79814;5027;144;219;175;92;1101;2473;2024;4178;630;9776;12360;468.0;2116.0;561.0;374.0;414.0;507.0;256.0
2097;78342;4785;159;215;197;89;1216;2428;2279;4042;660;9965;12439;459.0;2015.0;610.0;426.0;461.0;567.0;290.0
2098;79351;4900;141;205;148;99;1078;2315;1712;4496;593;9601;12129;465.0;2063.0;690.0;485.0;519.0;636.0;264.0
2099;79352;4914;141;209;209;101;1078;2360;2418;4587;660;10443;12977;465.0;2069.0;565.0;387.0;426.0;525.0;280.0
2100;79452;4799;133;197;171;104;1017;2225;1978;4723;605;9943;12429;466.0;2020.0;451.0;301.0;321.0;408.0;242.0
2101;79185;4865;137;217;188;87;1048;2451;2175;3951;629;9625;12137;464.0;2048.0;508.0;344.0;372.0;471.0;273.0
2102;79525;4767;147;179;164;116;1124;2021;1897;5268;606;10310;12783;466.0;2007.0;482.0;312.0;337.0;443.0;254.0
2103;79079;4902;155;181;178;100;1185;2044;2059;4541;614;9829;12357;464.0;2064.0;564.0;376.0;430.0;520.0;275.0
2104;78660;4775;127;177;165;86;971;1999;1909;3906;555;8785;11256;461.0;2010.0;559.0;385.0;394.0;504.0;244.0
2105;78361;4899;127;213;157;107;971;2405;1816;4859;604;10051;12574;460.0;2063.0;431.0;291.0;317.0;399.0;235.0
2106;79730;4870;128;214;182;87;979;2417;2105;3951;611;9452;11970;468.0;2050.0;592.0;420.0;442.0;553.0;252.0
2107;79612;4905;118;199;161;95;902;2247;1862;4314;573;9325;11857;467.0;2065.0;447.0;311.0;330.0;413.0;233.0
2108;78362;4746;141;207;179;89;1078;2338;2071;4042;616;9529;11987;460.0;1998.0;559.0;393.0;420.0;518.0;253.0
2109;78955;4848;137;196;188;82;1048;2213;2175;3724;603;9160;11664;463.0;2041.0;498.0;350.0;371.0;466.0;260.0
2110;79502;4828;151;180;171;86;1155;2033;1978;3906;588;9072;11571;466.0;2033.0;663.0;459.0;484.0;610.0;251.0
2111;79791;4920;153;212;160;94;1170;2394;1851;4269;619;9684;12223;468.0;2071.0;680.0;466.0;499.0;623.0;276.0
2112;78096;4854;136;203;158;94;1040;2293;1828;4269;591;9430;11932;458.0;2044.0;593.0;427.0;457.0;559.0;255.0
2113;77753;4800;141;184;176;74;1078;2078;2036;3361;575;8553;11030;456.0;2021.0;537.0;370.0;396.0;496.0;253.0
2114;79923;4927;135;185;152;117;1032;2089;1758;5313;589;10192;12735;469.0;2074.0;455.0;297.0;328.0;418.0;247.0
2115;79512;4936;156;206;166;92;1193;2326;1920;4178;620;9617;12161;466.0;2078.0;643.0;436.0;470.0;587.0;267.0
2116;78135;4812;159;208;169;87;1216;2349;1955;3951;623;9471;11955;458.0;2026.0;653.0;448.0;479.0;600.0;288.0
2117;78612;4888;129;172;152;94;986;1942;1758;4269;547;8955;11474;461.0;2058.0;583.0;395.0;433.0;536.0;231.0
2118;79162;4941;145;196;188;115;1109;2213;2175;5223;644;10720;13264;464.0;2080.0;507.0;347.0;370.0;470.0;259.0
2119;79991;4854;150;188;168;85;1147;2123;1943;3860;591;9073;11586;469.0;2044.0;616.0;430.0;455.0;566.0;253.0
2120;77491;4802;145;169;180;103;1109;1909;2082;4678;597;9778;12254;454.0;2022.0;565.0;394.0;424.0;523.0;292.0
2121;78765;4735;130;178;183;86;994;2010;2117;3906;577;9027;11482;462.0;1993.0;568.0;389.0;430.0;534.0;257.0
2122;78585;4862;141;185;176;94;1078;2089;2036;4269;596;9472;11980;461.0;2047.0;480.0;320.0;352.0;444.0;249.0
2123;79959;4940;142;216;162;94;1086;2439;1874;4269;614;9668;12217;469.0;2080.0;586.0;407.0;428.0;527.0;264.0
2124;77537;4925;137;178;143;81;1048;2010;1654;3679;539;8391;10919;455.0;2073.0;519.0;345.0;371.0;476.0;236.0
2125;77553;4793;139;191;177;92;1063;2157;2047;4178;599;9445;11918;455.0;2018.0;623.0;443.0;468.0;577.0;273.0
2126;77856;4828;133;193;184;99;1017;2180;2128;4496;609;9821;12311;457.0;2033.0;432.0;282.0;307.0;400.0;257.0
2127;79744;4956;136;202;155;85;1040;2281;1793;3860;578;8974;11529;468.0;2087.0;617.0;423.0;469.0;575.0;254.0
2128;76726;4764;151;174;162;96;1155;1965;1874;4360;583;9354;11810;450.0;2006.0;551.0;373.0;416.0;515.0;259.0
2129;77514;4775;132;187;155;94;1009;2112;1793;4269;568;9183;11648;455.0;2010.0;488.0;321.0;347.0;446.0;247.0
2130;77661;4656;129;180;152;95;986;2033;1758;4314;556;9091;11506;455.0;1960.0;538.0;371.0;391.0;496.0;233.0
2131;79231;5004;125;201;172;83;956;2270;1990;3769;581;8985;11557;465.0;2107.0;482.0;332.0;357.0;448.0;253.0
2132;78040;4882;138;206;155;89;1055;2326;1793;4042;588;9216;11729;458.0;2055.0;567.0;395.0;430.0;527.0;242.0
2133;78452;4841;125;205;127;104;956;2315;1469;4723;561;9463;11961;460.0;2038.0;455.0;300.0;330.0;415.0;224.0
2134;78123;4790;123;206;165;92;941;2326;1909;4178;586;9354;11829;458.0;2017.0;449.0;319.0;338.0;420.0;227.0
2135;79786;4938;134;185;163;94;1025;2089;1885;4269;576;9268;11815;468.0;2079.0;549.0;387.0;410.0;508.0;272.0
2136;77861;4808;144;200;158;89;1101;2259;1828;4042;591;9230;11711;457.0;2024.0;509.0;344.0;381.0;476.0;256.0
2137;77748;4828;130;217;185;89;994;2451;2140;4042;621;9627;12116;456.0;2033.0;440.0;290.0;324.0;400.0;253.0
2138;78455;4896;128;181;177;82;979;2044;2047;3724;568;8794;11315;460.0;2061.0;549.0;388.0;417.0;510.0;250.0
2139;78721;4874;134;199;190;87;1025;2247;2198;3951;610;9421;11935;462.0;2052.0;600.0;425.0;449.0;560.0;256.0
2140;78250;4811;139;177;148;83;1063;1999;1712;3769;547;8543;11027;459.0;2025.0;547.0;366.0;403.0;503.0;247.0
2141;78507;4888;137;199;154;81;1048;2247;1781;3679;571;8755;11273;460.0;2058.0;537.0;361.0;403.0;502.0;245.0
2142;78566;4830;162;154;163;101;1239;1739;1885;4587;580;9450;11944;461.0;2033.0;579.0;379.0;422.0;535.0;264.0
2143;78394;4880;135;179;151;89;1032;2021;1747;4042;554;8842;11357;460.0;2055.0;543.0;374.0;404.0;505.0;253.0
2144;77647;4768;145;174;167;79;1109;1965;1932;3588;565;8594;11056;455.0;2007.0;593.0;410.0;435.0;551.0;263.0
2145;78211;4917;138;180;155;82;1055;2033;1793;3724;555;8605;11134;459.0;2070.0;472.0;312.0;349.0;442.0;247.0
2146;79449;4821;146;189;163;87;1116;2134;1885;3951;585;9086;11582;466.0;2030.0;492.0;334.0;384.0;463.0;241.0
2147;78064;4849;149;173;181;87;1139;1954;2094;3951;590;9138;11637;458.0;2041.0;558.0;396.0;418.0;517.0;267.0
2148;77778;4843;155;170;173;93;1185;1920;2001;4224;591;9330;11825;456.0;2039.0;562.0;373.0;433.0;535.0;277.0
2149;79062;4849;139;183;173;92;1063;2067;2001;4178;587;9309;11814;464.0;2041.0;501.0;338.0;365.0;464.0;268.0
2150;80050;4850;141;191;159;86;1078;2157;1839;3906;577;8980;11491;469.0;2042.0;497.0;341.0;373.0;463.0;245.0
2151;78482;4832;135;186;180;87;1032;2101;2082;3951;588;9166;11660;460.0;2034.0;436.0;294.0;318.0;402.0;261.0
2152;78115;4829;149;176;132;89;1139;1988;1527;4042;546;8696;11187;458.0;2033.0;660.0;461.0;487.0;609.0;238.0
2153;80385;4925;162;205;161;93;1239;2315;1862;4224;621;9640;12184;471.0;2073.0;619.0;416.0;462.0;570.0;282.0
2154;81282;4976;150;186;159;86;1147;2101;1839;3906;581;8993;11565;477.0;2095.0;678.0;477.0;503.0;622.0;259.0
2155;78222;4894;137;171;179;73;1048;1931;2071;3315;560;8365;10884;459.0;2060.0;538.0;357.0;402.0;497.0;257.0
2156;79147;4883;132;201;163;78;1009;2270;1885;3542;574;8706;11226;464.0;2056.0;542.0;375.0;401.0;499.0;245.0
2157;80086;4997;143;199;160;83;1094;2247;1851;3769;585;8961;11535;470.0;2104.0;591.0;412.0;430.0;546.0;239.0
2158;81507;5010;134;193;158;82;1025;2180;1828;3724;567;8757;11344;478.0;2109.0;576.0;399.0;415.0;525.0;252.0
2159;78847;4795;143;204;157;94;1094;2304;1816;4269;598;9483;11964;462.0;2019.0;619.0;432.0;460.0;572.0;258.0
2160;78181;4920;161;179;175;86;1231;2021;2024;3906;601;9182;11712;459.0;2071.0;627.0;417.0;460.0;582.0;276.0
2161;79678;4885;139;211;174;89;1063;2383;2013;4042;613;9501;12025;467.0;2057.0;538.0;373.0;397.0;499.0;274.0
2162;81185;5175;135;183;174;98;1032;2067;2013;4451;590;9563;12218;476.0;2179.0;381.0;238.0;281.0;355.0;279.0
2163;78834;4924;151;196;149;92;1155;2213;1724;4178;588;9270;11805;462.0;2073.0;633.0;443.0;463.0;586.0;244.0
2164;78073;4839;122;186;173;95;933;2101;2001;4314;576;9349;11844;458.0;2037.0;462.0;317.0;347.0;429.0;218.0
2165;80009;4952;153;184;180;92;1170;2078;2082;4178;609;9508;12062;469.0;2085.0;678.0;486.0;498.0;627.0;299.0
2166;80642;4849;132;165;168;98;1009;1863;1943;4451;563;9266;11780;473.0;2041.0;440.0;282.0;324.0;415.0;247.0
2167;79278;4917;142;188;184;99;1086;2123;2128;4496;613;9833;12368;465.0;2070.0;505.0;329.0;376.0;467.0;280.0
2168;77692;4728;144;173;131;96;1101;1954;1515;4360;544;8930;11377;456.0;1991.0;500.0;350.0;369.0;462.0;237.0
2169;80325;5022;167;206;166;85;1277;2326;1920;3860;624;9383;11968;471.0;2114.0;688.0;474.0;511.0;631.0;300.0
2170;80259;4960;127;203;168;75;971;2293;1943;3406;573;8613;11172;471.0;2088.0;481.0;329.0;357.0;441.0;249.0
2171;79117;4869;131;169;148;104;1002;1909;1712;4723;552;9346;11860;464.0;2050.0;394.0;253.0;291.0;370.0;252.0
2172;78467;4860;137;187;146;91;1048;2112;1689;4133;561;8982;11488;460.0;2046.0;534.0;367.0;396.0;495.0;241.0
2173;80317;5015;148;209;174;85;1132;2360;2013;3860;616;9365;11947;471.0;2111.0;690.0;481.0;528.0;642.0;274.0
2174;79809;4906;136;195;157;95;1040;2202;1816;4314;583;9372;11905;468.0;2065.0;444.0;282.0;327.0;407.0;249.0
2175;78571;4884;122;197;153;91;933;2225;1770;4133;563;9061;11578;461.0;2056.0;551.0;387.0;400.0;496.0;242.0
2176;79176;5004;165;201;176;90;1262;2270;2036;4087;632;9655;12226;464.0;2107.0;621.0;428.0;471.0;590.0;292.0
2177;79665;4980;151;185;174;86;1155;2089;2013;3906;596;9163;11727;467.0;2097.0;542.0;367.0;397.0;506.0;275.0
2178;79778;5038;151;220;189;74;1155;2485;2186;3361;634;9187;11776;468.0;2121.0;630.0;439.0;473.0;588.0;283.0
2179;78563;4905;144;189;150;99;1101;2134;1735;4496;582;9466;11992;461.0;2065.0;490.0;326.0;365.0;454.0;261.0
2180;79176;4942;167;164;161;98;1277;1852;1862;4451;590;9442;11987;464.0;2081.0;731.0;509.0;536.0;672.0;287.0
2181;79433;4951;125;196;174;84;956;2213;2013;3815;579;8997;11547;466.0;2084.0;477.0;330.0;362.0;443.0;258.0
2182;79645;5031;131;193;189;93;1002;2180;2186;4224;606;9592;12177;467.0;2118.0;475.0;319.0;354.0;446.0;270.0
2183;78340;4943;154;184;161;88;1178;2078;1862;3996;587;9114;11654;459.0;2081.0;644.0;437.0;471.0;598.0;275.0
2184;78766;4848;114;200;166;83;872;2259;1920;3769;563;8820;11323;462.0;2041.0;447.0;305.0;308.0;403.0;246.0
2185;79237;4897;152;176;146;83;1162;1988;1689;3769;557;8608;11135;465.0;2062.0;624.0;432.0;468.0;574.0;259.0
2186;79468;4853;142;196;185;97;1086;2213;2140;4405;620;9844;12353;466.0;2043.0;595.0;398.0;441.0;553.0;274.0
2187;78164;4875;145;175;141;75;1109;1976;1631;3406;536;8122;10632;458.0;2052.0;552.0;365.0;402.0;513.0;240.0
2188;79137;4877;121;204;172;87;925;2304;1990;3951;584;9170;11687;464.0;2053.0;546.0;381.0;404.0;501.0;253.0
2189;79355;4892;148;181;149;99;1132;2044;1724;4496;577;9396;11921;465.0;2060.0;618.0;434.0;466.0;576.0;244.0
2190;79401;4865;120;179;152;87;918;2021;1758;3951;538;8648;11162;466.0;2048.0;529.0;390.0;401.0;490.0;236.0
2191;77673;4759;125;191;161;91;956;2157;1862;4133;568;9108;11568;456.0;2004.0;409.0;269.0;315.0;384.0;236.0
2192;79441;5027;127;175;167;104;971;1976;1932;4723;573;9602;12184;466.0;2116.0;472.0;329.0;356.0;435.0;247.0
2193;79989;4972;127;195;141;98;971;2202;1631;4451;561;9255;11817;469.0;2093.0;520.0;354.0;380.0;477.0;232.0
2194;79952;4905;154;184;168;96;1178;2078;1943;4360;602;9559;12093;469.0;2065.0;747.0;532.0;561.0;692.0;279.0
2195;78391;4846;152;204;150;82;1162;2304;1735;3724;588;8925;11425;460.0;2040.0;596.0;400.0;434.0;550.0;261.0
2196;79890;4849;144;151;169;96;1101;1705;1955;4360;560;9121;11631;469.0;2041.0;631.0;432.0;461.0;579.0;268.0
2197;79923;4930;140;201;145;84;1071;2270;1677;3815;570;8833;11378;469.0;2076.0;492.0;328.0;373.0;464.0;258.0
2198;80327;5016;136;162;168;97;1040;1830;1943;4405;563;9218;11801;471.0;2112.0;517.0;355.0;387.0;487.0;255.0
2199;79488;4976;153;181;150;95;1170;2044;1735;4314;579;9263;11824;466.0;2095.0;559.0;370.0;422.0;529.0;267.0
2200;79978;4826;122;195;153;96;933;2202;1770;4360;566;9265;11766;469.0;2032.0;452.0;310.0;334.0;419.0;244.0
2201;80027;4948;143;192;143;82;1094;2168;1654;3724;560;8640;11192;469.0;2083.0;559.0;378.0;403.0;507.0;254.0
2202;80432;4859;142;198;159;96;1086;2236;1839;4360;595;9521;12039;472.0;2046.0;666.0;468.0;491.0;615.0;260.0
2203;79984;5044;156;209;159;90;1193;2360;1839;4087;614;9479;12072;469.0;2124.0;639.0;452.0;469.0;597.0;284.0
2204;79112;4760;139;152;161;93;1063;1717;1862;4224;545;8866;11334;464.0;2004.0;504.0;342.0;375.0;468.0;240.0
2205;80234;4938;146;172;162;81;1116;1942;1874;3679;561;8611;11161;471.0;2079.0;605.0;419.0;459.0;568.0;270.0
2206;80376;5035;151;181;187;85;1155;2044;2163;3860;604;9222;11813;471.0;2120.0;632.0;434.0;462.0;578.0;282.0
2207;79581;4901;153;200;158;109;1170;2259;1828;4950;620;10207;12737;467.0;2063.0;598.0;406.0;452.0;557.0;288.0
2208;78797;4861;161;183;167;95;1231;2067;1932;4314;606;9544;12053;462.0;2047.0;588.0;398.0;423.0;540.0;281.0
2209;79511;4823;136;183;155;94;1040;2067;1793;4269;568;9169;11666;466.0;2031.0;547.0;367.0;405.0;502.0;242.0
2210;79227;4805;145;191;151;90;1109;2157;1747;4087;577;9100;11588;465.0;2023.0;568.0;395.0;423.0;525.0;244.0
2211;80009;4901;128;201;163;83;979;2270;1885;3769;575;8903;11435;469.0;2063.0;521.0;347.0;378.0;476.0;257.0
2212;79070;5024;145;154;154;104;1109;1739;1781;4723;557;9352;11931;464.0;2115.0;460.0;299.0;334.0;425.0;257.0
2213;79731;5165;142;205;166;101;1086;2315;1920;4587;614;9908;12550;468.0;2174.0;627.0;423.0;455.0;575.0;284.0
2214;78983;4856;151;149;152;87;1155;1683;1758;3951;539;8547;11054;463.0;2044.0;726.0;517.0;539.0;665.0;259.0
2215;79322;4960;119;184;165;98;910;2078;1909;4451;566;9348;11901;465.0;2088.0;436.0;280.0;318.0;402.0;237.0
2216;79375;5021;130;182;150;86;994;2055;1735;3906;548;8690;11270;466.0;2114.0;631.0;435.0;476.0;587.0;231.0
2217;79633;4996;138;187;183;94;1055;2112;2117;4269;602;9553;12123;467.0;2103.0;586.0;410.0;433.0;541.0;266.0
2218;78997;4786;121;182;190;89;925;2055;2198;4042;582;9220;11698;463.0;2015.0;640.0;446.0;481.0;591.0;241.0
2219;79962;4954;142;217;179;113;1086;2451;2071;5132;651;10740;13295;469.0;2086.0;645.0;456.0;483.0;602.0;294.0
2220;79590;5051;132;189;168;82;1009;2134;1943;3724;571;8810;11403;467.0;2126.0;583.0;407.0;443.0;538.0;266.0
2221;79512;4984;117;207;150;93;895;2338;1735;4224;567;9192;11756;466.0;2098.0;435.0;299.0;311.0;395.0;239.0
2222;78422;4902;124;216;164;116;948;2439;1897;5268;620;10552;13076;460.0;2064.0;458.0;330.0;342.0;424.0;266.0
