Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2054;259510;15575;251;191;196;94;1919;2157;2267;4269;732;10612;18691;1522.0;6557.0;1168.0;816.0;861.0;1075.0;484.0
2055;260037;15835;270;180;221;91;2065;2033;2556;4133;762;10787;18979;1525.0;6667.0;1211.0;840.0;900.0;1120.0;499.0
2056;261771;15912;256;186;202;102;1958;2101;2337;4632;746;11028;19262;1535.0;6699.0;1232.0;872.0;938.0;1151.0;499.0
2057;262556;16011;272;165;192;82;2080;1863;2221;3724;711;9888;18169;1540.0;6741.0;1161.0;804.0;856.0;1065.0;482.0
2058;263236;15884;248;171;196;89;1897;1931;2267;4042;704;10137;18368;1544.0;6687.0;941.0;643.0;722.0;886.0;468.0
2059;264087;15999;244;185;211;89;1866;2089;2441;4042;729;10438;18723;1549.0;6736.0;885.0;599.0;658.0;819.0;470.0
2060;265289;15943;239;173;194;78;1828;1954;2244;3542;684;9568;17836;1556.0;6712.0;1119.0;780.0;846.0;1042.0;468.0
2061;264934;15914;239;175;200;87;1828;1976;2313;3951;701;10068;18322;1554.0;6700.0;979.0;701.0;742.0;908.0;489.0
2062;265702;16213;250;202;215;118;1912;2281;2487;5359;785;12039;20423;1558.0;6826.0;1062.0;716.0;791.0;981.0;541.0
2063;266467;16205;248;189;210;81;1897;2134;2429;3679;728;10139;18524;1563.0;6822.0;1079.0;754.0;821.0;998.0;484.0
2064;267363;16349;248;187;212;79;1897;2112;2452;3588;726;10049;18500;1568.0;6883.0;1038.0;702.0;762.0;954.0;481.0
2065;266253;16091;237;173;178;69;1812;1954;2059;3134;657;8959;17295;1562.0;6774.0;1014.0;689.0;760.0;937.0;454.0
2066;265866;16135;240;187;208;72;1835;2112;2406;3270;707;9623;17975;1559.0;6793.0;977.0;669.0;726.0;916.0;492.0
2067;264952;15983;249;180;208;87;1904;2033;2406;3951;724;10294;18577;1554.0;6729.0;1068.0;734.0;788.0;988.0;500.0
2068;263159;16108;260;179;198;82;1988;2021;2290;3724;719;10023;18348;1543.0;6782.0;1010.0;691.0;781.0;948.0;473.0
2069;262485;16169;252;165;197;81;1927;1863;2279;3679;695;9748;18094;1539.0;6807.0;1025.0;726.0;780.0;949.0;472.0
2070;260791;15745;213;170;192;93;1629;1920;2221;4224;668;9994;18153;1530.0;6629.0;859.0;587.0;637.0;807.0;438.0
2071;259633;15876;241;179;200;89;1843;2021;2313;4042;709;10219;18426;1523.0;6684.0;962.0;661.0;728.0;897.0;473.0
2072;257976;15383;205;182;218;89;1568;2055;2522;4042;694;10187;18176;1513.0;6476.0;814.0;573.0;618.0;759.0;429.0
2073;256956;15604;205;191;189;85;1568;2157;2186;3860;670;9771;17847;1507.0;6569.0;874.0;619.0;645.0;816.0;423.0
2074;254905;15456;227;161;175;94;1736;1818;2024;4269;657;9847;17849;1495.0;6507.0;907.0;636.0;690.0;849.0;405.0
2075;253274;15250;215;151;182;70;1644;1705;2105;3179;618;8633;16538;1485.0;6420.0;919.0;659.0;698.0;848.0;405.0
2076;251138;15189;230;168;185;77;1759;1897;2140;3497;660;9293;17161;1473.0;6395.0;896.0;608.0;657.0;831.0;452.0
2077;249141;15124;242;177;177;69;1851;1999;2047;3134;665;9031;16859;1461.0;6367.0;1036.0;723.0;772.0;961.0;443.0
2078;247392;14909;206;175;197;63;1575;1976;2279;2861;641;8691;16419;1451.0;6277.0;802.0;553.0;601.0;758.0;425.0
2079;244557;14856;218;182;177;75;1667;2055;2047;3406;652;9175;16863;1434.0;6254.0;933.0;637.0;692.0;857.0;413.0
2080;244249;14764;210;208;171;79;1606;2349;1978;3588;668;9521;17170;1433.0;6216.0;828.0;577.0;604.0;774.0;424.0
2081;240980;14564;214;154;187;87;1637;1739;2163;3951;642;9490;17035;1413.0;6132.0;816.0;547.0;595.0;752.0;385.0
2082;239742;14530;226;167;200;76;1728;1886;2313;3451;669;9378;16901;1406.0;6117.0;964.0;666.0;717.0;891.0;442.0
2083;237886;14552;215;183;176;71;1644;2067;2036;3224;645;8971;16492;1395.0;6126.0;931.0;665.0;695.0;860.0;412.0
2084;237397;14439;238;184;179;74;1820;2078;2071;3361;675;9330;16801;1392.0;6079.0;896.0;596.0;677.0;838.0;432.0
2085;235064;14136;192;173;197;92;1468;1954;2279;4178;654;9879;17209;1379.0;5951.0;858.0;611.0;642.0;796.0;401.0
2086;233892;14012;223;167;163;84;1705;1886;1885;3815;637;9291;16562;1372.0;5899.0;919.0;623.0;687.0;860.0;405.0
2087;233577;14163;195;161;177;70;1491;1818;2047;3179;603;8535;15868;1370.0;5963.0;757.0;523.0;579.0;711.0;384.0
2088;231596;13802;206;158;194;79;1575;1784;2244;3588;637;9191;16360;1358.0;5811.0;804.0;553.0;611.0;755.0;394.0
2089;231879;13922;206;170;177;89;1575;1920;2047;4042;642;9584;16805;1360.0;5861.0;839.0;564.0;637.0;773.0;403.0
2090;230114;13918;188;176;211;76;1438;1988;2441;3451;651;9318;16528;1350.0;5860.0;751.0;512.0;579.0;697.0;406.0
2091;229597;13805;210;153;181;90;1606;1728;2094;4087;634;9515;16674;1347.0;5812.0;901.0;642.0;684.0;839.0;402.0
2092;228392;13749;195;157;170;95;1491;1773;1966;4314;617;9544;16672;1340.0;5788.0;787.0;539.0;572.0;724.0;374.0
2093;228788;13686;179;144;169;80;1369;1626;1955;3633;572;8583;15687;1342.0;5762.0;655.0;438.0;486.0;608.0;363.0
2094;226911;13539;179;167;187;74;1369;1886;2163;3361;607;8779;15810;1331.0;5700.0;754.0;523.0;575.0;698.0;367.0
2095;227779;13748;218;166;187;64;1667;1875;2163;2907;635;8612;15736;1336.0;5788.0;898.0;607.0;660.0;817.0;405.0
2096;224661;13579;216;199;178;73;1652;2247;2059;3315;666;9273;16308;1318.0;5717.0;866.0;591.0;638.0;798.0;426.0
2097;226245;13644;221;167;185;68;1690;1886;2140;3088;641;8804;15875;1327.0;5744.0;933.0;654.0;707.0;865.0;405.0
2098;222568;13489;194;164;183;87;1484;1852;2117;3951;628;9404;16388;1305.0;5679.0;720.0;479.0;543.0;672.0;401.0
2099;224946;13616;186;166;175;80;1422;1875;2024;3633;607;8954;16005;1319.0;5732.0;802.0;544.0;580.0;736.0;356.0
2100;221335;13154;194;166;162;67;1484;1875;1874;3043;589;8276;15112;1298.0;5538.0;778.0;522.0;576.0;720.0;371.0
2101;224565;13581;190;166;158;81;1453;1875;1828;3679;595;8835;15870;1317.0;5718.0;788.0;536.0;593.0;731.0;378.0
2102;220845;13250;200;155;181;71;1529;1750;2094;3224;607;8597;15470;1295.0;5578.0;833.0;576.0;625.0;774.0;375.0
2103;223264;13478;195;150;171;70;1491;1694;1978;3179;586;8342;15325;1309.0;5674.0;844.0;599.0;629.0;780.0;366.0
2104;221120;13520;193;153;173;68;1476;1728;2001;3088;587;8293;15282;1297.0;5692.0;752.0;494.0;562.0;701.0;378.0
2105;221880;13369;185;171;176;88;1415;1931;2036;3996;620;9378;16307;1301.0;5628.0;756.0;508.0;555.0;703.0;383.0
2106;220296;13164;166;174;169;95;1269;1965;1955;4314;604;9503;16337;1292.0;5542.0;687.0;479.0;516.0;633.0;361.0
2107;221962;13294;206;160;163;75;1575;1807;1885;3406;604;8673;15572;1302.0;5597.0;838.0;590.0;627.0;774.0;387.0
2108;220319;13186;185;181;189;70;1415;2044;2186;3179;625;8824;15667;1292.0;5551.0;733.0;510.0;544.0;685.0;381.0
2109;222719;13466;207;172;162;69;1583;1942;1874;3134;610;8533;15508;1306.0;5669.0;916.0;642.0;686.0;852.0;378.0
2110;221492;13305;206;165;172;68;1575;1863;1990;3088;611;8516;15416;1299.0;5601.0;968.0;668.0;715.0;897.0;375.0
2111;223233;13509;185;169;165;82;1415;1909;1909;3724;601;8957;15953;1309.0;5687.0;721.0;494.0;546.0;666.0;378.0
2112;222143;13519;187;150;180;65;1430;1694;2082;2952;582;8158;15153;1303.0;5692.0;736.0;490.0;542.0;675.0;385.0
2113;223063;13415;208;147;170;86;1591;1660;1966;3906;611;9123;16079;1308.0;5648.0;834.0;569.0;606.0;772.0;393.0
2114;222931;13521;188;166;168;77;1438;1875;1943;3497;599;8753;15752;1307.0;5692.0;791.0;541.0;576.0;727.0;367.0
2115;223631;13609;201;166;163;81;1537;1875;1885;3679;611;8976;16017;1312.0;5729.0;800.0;548.0;597.0;742.0;388.0
2116;222984;13600;194;172;166;64;1484;1942;1920;2907;596;8253;15287;1308.0;5726.0;841.0;577.0;621.0;773.0;375.0
2117;224541;13860;194;154;154;88;1484;1739;1781;3996;590;9000;16152;1317.0;5835.0;797.0;531.0;584.0;739.0;385.0
2118;223134;13428;192;157;166;85;1468;1773;1920;3860;600;9021;15983;1309.0;5653.0;826.0;578.0;621.0;768.0;365.0
2119;225161;13553;204;150;146;80;1560;1694;1689;3633;580;8576;15603;1321.0;5706.0;837.0;565.0;614.0;771.0;380.0
2120;223385;13540;190;137;162;90;1453;1547;1874;4087;579;8961;15971;1310.0;5700.0;857.0;602.0;632.0;785.0;376.0
2121;226086;13521;201;154;193;71;1537;1739;2233;3224;619;8733;15751;1326.0;5692.0;790.0;533.0;599.0;736.0;409.0
2122;223517;13512;198;157;176;80;1514;1773;2036;3633;611;8956;15956;1311.0;5689.0;841.0;583.0;619.0;773.0;370.0
2123;226259;13581;188;148;159;56;1438;1671;1839;2543;551;7491;14536;1327.0;5718.0;725.0;488.0;524.0;670.0;343.0
2124;224964;13823;198;145;188;84;1514;1638;2175;3815;615;9142;16281;1319.0;5820.0;767.0;520.0;559.0;703.0;391.0
2125;226162;13725;199;152;158;75;1522;1717;1828;3406;584;8473;15577;1326.0;5778.0;726.0;503.0;535.0;680.0;375.0
2126;225423;13689;204;175;192;65;1560;1976;2221;2952;636;8709;15794;1322.0;5763.0;996.0;712.0;766.0;922.0;407.0
2127;226526;13719;199;139;174;80;1522;1570;2013;3633;592;8738;15843;1329.0;5776.0;735.0;518.0;549.0;680.0;375.0
2128;226252;13676;187;128;177;88;1430;1446;2047;3996;580;8919;16004;1327.0;5758.0;688.0;476.0;516.0;635.0;378.0
2129;226544;13712;164;125;157;71;1254;1412;1816;3224;517;7706;14808;1329.0;5773.0;547.0;360.0;408.0;512.0;341.0
2130;225830;13474;166;151;163;63;1269;1705;1885;2861;543;7720;14717;1324.0;5673.0;753.0;530.0;570.0;702.0;345.0
2131;226049;13819;191;156;156;70;1461;1762;1805;3179;573;8207;15351;1326.0;5818.0;772.0;522.0;586.0;721.0;378.0
2132;224864;13656;206;169;165;81;1575;1909;1909;3679;621;9072;16140;1319.0;5749.0;811.0;558.0;603.0;744.0;394.0
2133;226119;13550;194;187;163;74;1484;2112;1885;3361;618;8842;15873;1326.0;5705.0;872.0;630.0;668.0;823.0;385.0
2134;224993;13645;204;179;156;78;1560;2021;1805;3542;617;8928;15993;1320.0;5745.0;779.0;542.0;576.0;729.0;389.0
2135;225463;13497;185;158;184;72;1415;1784;2128;3270;599;8597;15601;1322.0;5682.0;799.0;560.0;589.0;742.0;402.0
2136;224729;13517;186;142;162;67;1422;1604;1874;3043;557;7943;14952;1318.0;5691.0;634.0;427.0;499.0;596.0;363.0
2137;224897;13687;191;166;170;65;1461;1875;1966;2952;592;8254;15335;1319.0;5762.0;794.0;547.0;587.0;738.0;374.0
2138;224928;13618;168;136;184;70;1285;1536;2128;3179;558;8128;15180;1319.0;5733.0;619.0;418.0;473.0;581.0;346.0
2139;225386;13527;181;144;176;64;1384;1626;2036;2907;565;7953;14970;1322.0;5695.0;771.0;530.0;573.0;716.0;352.0
2140;224300;13547;215;156;164;66;1644;1762;1897;2997;601;8300;15319;1316.0;5703.0;874.0;601.0;655.0;821.0;394.0
2141;224864;13747;205;143;161;66;1568;1615;1862;2997;575;8042;15149;1319.0;5788.0;782.0;538.0;582.0;713.0;367.0
2142;224153;13638;189;137;179;75;1445;1547;2071;3406;580;8469;15526;1315.0;5742.0;825.0;591.0;626.0;767.0;379.0
2143;223859;13612;195;152;150;77;1491;1717;1735;3497;574;8440;15484;1313.0;5731.0;779.0;529.0;576.0;727.0;374.0
2144;224303;13507;191;139;165;71;1461;1570;1909;3224;566;8164;15167;1316.0;5687.0;706.0;505.0;515.0;650.0;368.0
2145;224567;13776;205;148;176;70;1568;1671;2036;3179;599;8454;15571;1317.0;5800.0;803.0;551.0;614.0;752.0;397.0
2146;223741;13529;199;156;174;71;1522;1762;2013;3224;600;8521;15529;1312.0;5696.0;785.0;520.0;576.0;727.0;395.0
2147;224318;13478;207;155;153;80;1583;1750;1770;3633;595;8736;15726;1316.0;5674.0;864.0;587.0;644.0;816.0;372.0
2148;223654;13724;181;150;190;82;1384;1694;2198;3724;603;9000;16090;1312.0;5778.0;767.0;529.0;563.0;704.0;375.0
2149;224456;13555;181;157;162;82;1384;1773;1874;3724;582;8755;15778;1316.0;5707.0;719.0;478.0;526.0;667.0;355.0
2150;224050;13434;195;137;161;71;1491;1547;1862;3224;564;8124;15094;1314.0;5656.0;650.0;429.0;465.0;594.0;373.0
2151;224450;13726;188;148;162;71;1438;1671;1874;3224;569;8207;15302;1316.0;5779.0;837.0;596.0;618.0;769.0;374.0
2152;223883;13500;200;131;163;76;1529;1479;1885;3451;570;8344;15341;1313.0;5684.0;705.0;479.0;535.0;661.0;387.0
2153;225103;13594;210;133;159;66;1606;1502;1839;2997;568;7944;14987;1320.0;5723.0;962.0;654.0;708.0;892.0;377.0
2154;223226;13434;208;158;156;68;1591;1784;1805;3088;590;8268;15233;1309.0;5656.0;840.0;571.0;649.0;790.0;376.0
2155;225699;13682;180;160;173;68;1377;1807;2001;3088;581;8273;15357;1324.0;5760.0;750.0;518.0;553.0;697.0;364.0
2156;223214;13442;188;179;162;56;1438;2021;1874;2543;585;7876;14844;1309.0;5659.0;746.0;515.0;552.0;686.0;366.0
2157;226246;13824;201;152;161;75;1537;1717;1862;3406;589;8522;15669;1327.0;5820.0;819.0;574.0;606.0;757.0;375.0
2158;222987;13347;168;143;168;58;1285;1615;1943;2634;537;7477;14404;1308.0;5619.0;717.0;495.0;529.0;666.0;336.0
2159;226217;13691;200;156;172;75;1529;1762;1990;3406;603;8687;15778;1327.0;5764.0;806.0;530.0;596.0;754.0;410.0
2160;223497;13529;206;144;156;69;1575;1626;1805;3134;575;8140;15147;1311.0;5696.0;816.0;570.0;603.0;757.0;372.0
2161;226278;13596;183;154;182;78;1399;1739;2105;3542;597;8785;15836;1327.0;5724.0;680.0;452.0;530.0;643.0;389.0
2162;223876;13709;197;142;178;77;1507;1604;2059;3497;594;8667;15752;1313.0;5772.0;777.0;545.0;572.0;725.0;388.0
2163;226228;13645;175;135;166;66;1338;1525;1920;2997;542;7780;14852;1327.0;5745.0;666.0;480.0;494.0;616.0;357.0
2164;224630;13573;207;155;179;72;1583;1750;2071;3270;613;8674;15705;1317.0;5714.0;920.0;645.0;675.0;843.0;386.0
2165;226901;13593;155;157;196;70;1185;1773;2267;3179;578;8404;15458;1331.0;5723.0;714.0;493.0;538.0;659.0;354.0
2166;224590;13582;184;140;177;77;1407;1581;2047;3497;578;8532;15567;1317.0;5718.0;781.0;545.0;583.0;725.0;368.0
2167;227328;13642;190;152;153;64;1453;1717;1770;2907;559;7847;14923;1333.0;5743.0;734.0;504.0;545.0;688.0;364.0
2168;225124;13326;201;139;149;75;1537;1570;1724;3406;564;8237;15167;1320.0;5610.0;829.0;579.0;621.0;774.0;368.0
2169;227773;13798;174;168;181;91;1331;1897;2094;4133;614;9455;16600;1336.0;5809.0;725.0;501.0;540.0;671.0;385.0
2170;226009;13760;220;164;172;76;1682;1852;1990;3451;632;8975;16094;1326.0;5793.0;882.0;588.0;661.0;821.0;424.0
2171;228210;13795;174;126;175;86;1331;1423;2024;3906;561;8684;15830;1338.0;5808.0;563.0;369.0;416.0;515.0;361.0
2172;227399;13820;196;148;158;87;1499;1671;1828;3951;589;8949;16101;1334.0;5818.0;886.0;616.0;674.0;815.0;378.0
2173;229087;14045;218;162;189;84;1667;1830;2186;3815;653;9498;16755;1344.0;5913.0;811.0;540.0;604.0;750.0;421.0
2174;228330;13798;207;159;156;68;1583;1796;1805;3088;590;8272;15420;1339.0;5809.0;823.0;563.0;623.0;770.0;394.0
2175;230603;14031;194;157;159;68;1484;1773;1839;3088;578;8184;15443;1352.0;5907.0;793.0;541.0;622.0;747.0;377.0
2176;228339;13700;217;160;153;71;1659;1807;1770;3224;601;8460;15567;1339.0;5768.0;871.0;589.0;649.0;804.0;389.0
2177;231172;14059;206;167;162;75;1575;1886;1874;3406;610;8741;16016;1356.0;5919.0;854.0;578.0;643.0;794.0;392.0
2178;229847;13951;187;145;166;57;1430;1638;1920;2589;555;7577;14798;1348.0;5873.0;884.0;636.0;677.0;832.0;359.0
2179;231067;14114;185;151;179;79;1415;1705;2071;3588;594;8779;16076;1355.0;5942.0;664.0;468.0;495.0;624.0;384.0
2180;230981;13812;189;158;168;62;1445;1784;1943;2816;577;7988;15158;1355.0;5815.0;750.0;521.0;563.0;695.0;373.0
2181;232051;14111;172;167;193;82;1315;1886;2233;3724;614;9158;16460;1361.0;5941.0;697.0;475.0;512.0;651.0;395.0
2182;232679;14184;195;148;176;78;1491;1671;2036;3542;597;8740;16077;1365.0;5972.0;834.0;579.0;631.0;776.0;383.0
2183;233105;14182;164;156;172;58;1254;1762;1990;2634;550;7640;14978;1367.0;5971.0;758.0;512.0;551.0;702.0;349.0
2184;232767;14114;195;168;176;75;1491;1897;2036;3406;614;8830;16137;1365.0;5942.0;952.0;684.0;712.0;878.0;385.0
2185;233389;14129;205;157;166;70;1568;1773;1920;3179;598;8440;15757;1369.0;5948.0;798.0;540.0;582.0;736.0;400.0
2186;232833;13958;187;153;160;62;1430;1728;1851;2816;562;7825;15067;1366.0;5876.0;816.0;559.0;607.0;758.0;354.0
2187;233249;14105;183;143;166;72;1399;1615;1920;3270;564;8204;15510;1368.0;5938.0;796.0;555.0;593.0;731.0;363.0
2188;233690;13982;197;144;177;65;1507;1626;2047;2952;583;8132;15389;1371.0;5886.0;955.0;657.0;708.0;880.0;373.0
2189;233880;14171;189;147;169;79;1445;1660;1955;3588;584;8648;15986;1372.0;5966.0;681.0;468.0;495.0;630.0;380.0
2190;234477;14031;176;138;153;75;1346;1558;1770;3406;542;8080;15362;1375.0;5907.0;739.0;508.0;560.0;682.0;361.0
2191;234487;14003;159;152;158;69;1216;1717;1828;3134;538;7895;15165;1375.0;5895.0;671.0;448.0;490.0;615.0;332.0
2192;234952;14106;202;147;150;70;1545;1660;1735;3179;569;8119;15436;1378.0;5939.0;876.0;616.0;665.0;819.0;372.0
2193;234049;14051;213;155;155;68;1629;1750;1793;3088;591;8260;15549;1373.0;5916.0;904.0;628.0;688.0;840.0;388.0
2194;234962;13979;201;153;134;71;1537;1728;1550;3224;559;8039;15302;1378.0;5885.0;770.0;509.0;565.0;715.0;359.0
2195;233519;14074;176;144;159;80;1346;1626;1839;3633;559;8444;15739;1370.0;5925.0;761.0;536.0;586.0;713.0;370.0
2196;235044;14099;220;134;164;74;1682;1513;1897;3361;592;8453;15768;1379.0;5936.0;908.0;637.0;680.0;847.0;414.0
2197;233198;14144;199;165;158;64;1522;1863;1828;2907;586;8120;15443;1368.0;5955.0;835.0;582.0;617.0;770.0;391.0
2198;235153;14326;194;155;174;70;1484;1750;2013;3179;593;8426;15836;1379.0;6031.0;740.0;489.0;548.0;691.0;409.0
2199;232670;14073;162;150;164;83;1239;1694;1897;3769;559;8599;15889;1365.0;5925.0;653.0;460.0;503.0;612.0;351.0
2200;235405;13875;196;141;141;66;1499;1592;1631;2997;544;7719;14941;1381.0;5841.0;900.0;618.0;658.0;825.0;339.0
2201;232986;14031;165;160;161;75;1262;1807;1862;3406;561;8337;15610;1366.0;5907.0;665.0;460.0;474.0;603.0;329.0
2202;235542;14066;189;163;157;63;1445;1841;1816;2861;572;7963;15266;1381.0;5922.0;826.0;582.0;612.0;754.0;359.0
2203;233171;14198;231;146;157;75;1767;1649;1816;3406;609;8638;15983;1368.0;5977.0;961.0;650.0;699.0;886.0;396.0
2204;235077;14098;182;144;155;80;1392;1626;1793;3633;561;8444;15758;1379.0;5935.0;777.0;549.0;591.0;732.0;343.0
2205;233526;14201;218;144;159;69;1667;1626;1839;3134;590;8266;15615;1370.0;5979.0;898.0;599.0;649.0;816.0;399.0
2206;235335;14224;173;161;191;86;1323;1818;2209;3906;611;9256;16624;1380.0;5988.0;657.0;434.0;494.0;611.0;390.0
2207;233739;14190;202;149;159;89;1545;1683;1839;4042;599;9109;16454;1371.0;5974.0;803.0;541.0;577.0;730.0;380.0
2208;235793;14247;215;154;169;67;1644;1739;1955;3043;605;8381;15762;1383.0;5998.0;892.0;614.0;658.0;822.0;394.0
2209;234154;13995;191;164;156;72;1461;1852;1805;3270;583;8388;15653;1373.0;5892.0;864.0;612.0;635.0;799.0;373.0
2210;236006;14185;188;147;161;78;1438;1660;1862;3542;574;8502;15858;1384.0;5972.0;823.0;570.0;611.0;771.0;375.0
2211;234812;14046;202;153;169;64;1545;1728;1955;2907;588;8135;15425;1377.0;5913.0;834.0;574.0;611.0;768.0;392.0
2212;236328;14449;191;144;170;88;1461;1626;1966;3996;593;9049;16518;1386.0;6083.0;731.0;490.0;544.0;673.0;388.0
2213;234079;14355;203;163;165;80;1552;1841;1909;3633;611;8935;16352;1373.0;6044.0;945.0;670.0;694.0;879.0;394.0
2214;235627;14222;222;137;168;73;1698;1547;1943;3315;600;8503;15873;1382.0;5988.0;922.0;627.0;675.0;858.0;417.0
2215;233466;14216;192;143;162;78;1468;1615;1874;3542;575;8499;15853;1369.0;5985.0;875.0;596.0;661.0;809.0;363.0
2216;235798;14393;182;157;184;70;1392;1773;2128;3179;593;8472;15915;1383.0;6060.0;781.0;531.0;600.0;725.0;385.0
2217;232337;14152;180;134;161;73;1377;1513;1862;3315;548;8067;15388;1363.0;5958.0;830.0;587.0;625.0;765.0;334.0
2218;236473;14272;188;159;185;76;1438;1796;2140;3451;608;8825;16221;1387.0;6009.0;856.0;605.0;633.0;787.0;400.0
2219;232137;14042;194;160;189;69;1484;1807;2186;3134;612;8611;15884;1361.0;5912.0;853.0;597.0;663.0;801.0;390.0
2220;234917;14315;185;154;149;71;1415;1739;1724;3224;559;8102;15507;1378.0;6027.0;749.0;524.0;555.0;698.0;360.0
2221;233427;14332;195;151;168;92;1491;1705;1943;4178;606;9317;16720;1369.0;6034.0;727.0;487.0;550.0;670.0;390.0
2222;234109;14240;188;163;160;87;1438;1841;1851;3951;598;9081;16449;1373.0;5995.0;771.0;517.0;579.0;720.0;369.0
