Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;13925;810;0;309296;5144;7787;13;469;433.0;13.0;22.0;190.0;125.0;109.0;9.0;5.0;8.0;11.0;13.0
2024;1135947;14398;1272;0;315831;4698;8018;31;508;439.0;31.0;29.0;200.0;128.0;113.0;109.0;80.0;80.0;100.0;31.0
2025;1149073;14446;2032;0;321258;4708;8121;17;455;454.0;17.0;28.0;214.0;122.0;107.0;49.0;34.0;35.0;45.0;17.0
2026;1161487;13983;2908;0;326568;4719;8311;16;488;473.0;16.0;19.0;207.0;138.0;125.0;12.0;7.0;7.0;13.0;16.0
2027;1172562;14632;3983;0;331595;4755;8423;19;504;447.0;19.0;24.0;217.0;109.0;116.0;27.0;17.0;21.0;25.0;19.0
2028;1183211;13293;5026;0;336515;4819;8577;16;505;507.0;16.0;22.0;249.0;136.0;116.0;2.0;-2.0;1.0;3.0;16.0
2029;1191478;14788;5919;0;341991;4849;8644;22;504;495.0;22.0;38.0;238.0;124.0;117.0;56.0;40.0;43.0;53.0;22.0
2030;1200347;14810;6531;0;347651;4868;8771;21;485;532.0;21.0;30.0;251.0;152.0;120.0;67.0;43.0;47.0;60.0;21.0
2031;1208626;13602;6916;0;353191;4849;8995;15;501;573.0;15.0;26.0;262.0;159.0;141.0;31.0;21.0;23.0;29.0;15.0
2032;1215312;14229;7310;0;357123;4806;9027;22;534;594.0;22.0;37.0;257.0;171.0;151.0;63.0;41.0;47.0;59.0;22.0
2033;1222231;14061;7795;0;360437;4715;9206;17;540;557.0;17.0;29.0;268.0;145.0;132.0;15.0;6.0;7.0;14.0;17.0
2034;1228497;14827;8352;0;363588;4670;9147;23;546;587.0;23.0;27.0;245.0;193.0;145.0;44.0;31.0;35.0;41.0;23.0
2035;1234972;14310;9264;0;366737;4640;9315;20;553;548.0;20.0;21.0;281.0;143.0;123.0;10.0;1.0;5.0;8.0;20.0
2036;1240018;14267;10083;0;370273;4626;9288;23;544;575.0;23.0;40.0;257.0;163.0;138.0;75.0;55.0;57.0;69.0;23.0
2037;1244202;14724;10885;0;374405;4583;9449;16;570;569.0;16.0;34.0;270.0;151.0;130.0;30.0;19.0;21.0;25.0;16.0
2038;1248041;13866;11667;0;379045;4555;9493;31;543;574.0;31.0;39.0;272.0;159.0;135.0;66.0;47.0;49.0;64.0;31.0
2039;1250240;12828;11874;0;384324;4534;9719;19;591;610.0;19.0;32.0;285.0;175.0;137.0;16.0;10.0;9.0;17.0;19.0
2040;1251194;13725;12446;0;389549;4537;9788;25;556;591.0;25.0;27.0;278.0;165.0;146.0;38.0;27.0;28.0;35.0;25.0
2041;1252473;12526;13072;0;394887;4537;9932;26;596;598.0;26.0;31.0;296.0;157.0;140.0;64.0;45.0;45.0;58.0;26.0
2042;1251927;14074;13130;0;400068;4496;10075;22;554;578.0;22.0;39.0;272.0;151.0;138.0;57.0;41.0;44.0;54.0;22.0
