Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15196;832;0;309297;5145;15657;55;934;433.0;55.0;43.0;197.0;138.0;110.0;109.0;79.0;85.0;106.0;55.0
2024;1137196;13851;1258;0;315834;4659;15897;64;987;432.0;64.0;56.0;195.0;132.0;113.0;215.0;155.0;154.0;199.0;64.0
2025;1149789;13187;2052;0;321259;4629;16367;38;921;444.0;38.0;36.0;213.0;125.0;108.0;101.0;75.0;80.0;95.0;38.0
2026;1160924;14174;3018;0;326568;4656;16440;33;974;463.0;33.0;28.0;206.0;138.0;124.0;102.0;74.0;78.0;98.0;33.0
2027;1172080;13398;3997;0;331592;4673;16901;40;1021;427.0;40.0;38.0;205.0;114.0;110.0;111.0;78.0;79.0;100.0;40.0
2028;1181481;13387;5100;0;336515;4762;16997;34;1005;491.0;34.0;33.0;241.0;136.0;115.0;85.0;61.0;66.0;82.0;34.0
2029;1189768;13527;5753;0;341995;4748;17328;48;995;475.0;48.0;49.0;232.0;130.0;112.0;90.0;61.0;67.0;83.0;48.0
2030;1197542;14217;6485;0;347656;4772;17527;48;1014;514.0;48.0;41.0;252.0;154.0;115.0;120.0;81.0;85.0;110.0;48.0
2031;1205274;12976;6863;0;353187;4740;17904;32;1015;555.0;32.0;37.0;257.0;156.0;137.0;94.0;65.0;70.0;88.0;32.0
2032;1211387;12364;7194;0;357131;4688;18064;41;1084;573.0;41.0;39.0;261.0;166.0;148.0;89.0;60.0;68.0;83.0;41.0
2033;1216557;15183;7621;0;360457;4619;18306;36;1132;531.0;36.0;37.0;263.0;140.0;127.0;69.0;48.0;51.0;64.0;36.0
2034;1224119;14426;8549;0;363600;4548;18391;44;1074;561.0;44.0;42.0;239.0;186.0;138.0;107.0;77.0;84.0;99.0;44.0
2035;1229996;14750;9283;0;366776;4553;18663;41;1101;527.0;41.0;29.0;276.0;148.0;115.0;87.0;53.0;63.0;79.0;41.0
2036;1235463;13004;9978;0;370316;4542;18690;42;1080;555.0;42.0;49.0;248.0;168.0;132.0;120.0;85.0;88.0;112.0;42.0
2037;1238489;13040;10907;0;374434;4480;18989;34;1161;553.0;34.0;44.0;263.0;150.0;130.0;43.0;27.0;34.0;41.0;34.0
2038;1240622;13234;11496;0;379056;4465;19145;59;1101;551.0;59.0;45.0;269.0;162.0;134.0;124.0;85.0;90.0;113.0;59.0
2039;1242360;13748;12146;0;384347;4437;19497;45;1126;588.0;45.0;47.0;281.0;178.0;127.0;100.0;66.0;67.0;93.0;45.0
2040;1243962;13593;12586;0;389553;4408;19745;37;1127;566.0;37.0;33.0;271.0;161.0;138.0;48.0;31.0;37.0;44.0;37.0
2041;1244969;13121;12811;0;394918;4439;19865;41;1203;583.0;41.0;36.0;298.0;155.0;135.0;129.0;94.0;94.0;117.0;41.0
2042;1245279;13836;13108;0;400091;4408;20283;43;1108;557.0;43.0;47.0;266.0;151.0;136.0;113.0;83.0;87.0;107.0;43.0
