Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2041;323336;19403;261;126;188;78;1996;1423;2175;3542;653;9136;19201;1896.0;8169.0;1104.0;782.0;829.0;1021.0;487.0
2042;324933;19312;235;154;167;70;1797;1739;1932;3179;626;8647;18683;1906.0;8130.0;1052.0;727.0;802.0;976.0;473.0
2043;326648;19570;257;148;179;63;1965;1671;2071;2861;647;8568;18723;1916.0;8239.0;1152.0;784.0;872.0;1067.0;479.0
2044;328292;19780;228;150;191;68;1744;1694;2209;3088;637;8735;18987;1925.0;8327.0;1135.0;794.0;845.0;1042.0;451.0
2045;329702;19908;258;164;176;79;1973;1852;2036;3588;677;9449;19764;1934.0;8381.0;1066.0;730.0;805.0;999.0;471.0
2046;330722;19485;248;154;207;66;1897;1739;2394;2997;675;9027;19170;1940.0;8203.0;1260.0;908.0;954.0;1160.0;517.0
2047;331477;19592;237;121;203;74;1812;1366;2348;3361;635;8887;19079;1944.0;8248.0;1006.0;672.0;746.0;936.0;472.0
2048;331541;19954;227;140;201;72;1736;1581;2325;3270;640;8912;19257;1944.0;8401.0;983.0;674.0;732.0;915.0;496.0
2049;332127;19722;263;179;210;75;2011;2021;2429;3406;727;9867;20118;1948.0;8303.0;1210.0;850.0;893.0;1118.0;532.0
2050;332320;19835;236;150;192;57;1805;1694;2221;2589;635;8309;18609;1949.0;8351.0;1205.0;844.0;904.0;1114.0;475.0
2051;332002;19965;229;155;206;71;1751;1750;2383;3224;661;9108;19460;1947.0;8405.0;1179.0;864.0;888.0;1083.0;491.0
2052;332160;19710;234;135;202;83;1789;1525;2337;3769;654;9420;19666;1948.0;8298.0;1081.0;750.0;829.0;999.0;480.0
2053;332989;19764;279;138;210;63;2134;1558;2429;2861;690;8982;19256;1953.0;8321.0;1478.0;1032.0;1097.0;1371.0;511.0
2054;333324;19873;283;172;200;78;2164;1942;2313;3542;733;9961;20283;1955.0;8367.0;1371.0;948.0;1020.0;1271.0;528.0
2055;332996;20067;286;162;213;80;2187;1830;2464;3633;741;10114;20515;1953.0;8448.0;1356.0;944.0;1005.0;1247.0;525.0
2056;332917;20070;267;166;193;85;2042;1875;2233;3860;711;10010;20413;1953.0;8450.0;1254.0;876.0;943.0;1168.0;525.0
2057;333061;20149;297;160;189;71;2271;1807;2186;3224;717;9488;19924;1953.0;8483.0;1198.0;802.0;874.0;1105.0;528.0
2058;332109;19952;276;160;195;76;2111;1807;2256;3451;707;9625;19973;1948.0;8400.0;1226.0;840.0;935.0;1145.0;528.0
2059;333415;20128;257;172;217;72;1965;1942;2510;3270;718;9687;20116;1955.0;8474.0;1066.0;743.0;789.0;974.0;503.0
2060;331433;19695;242;160;182;75;1851;1807;2105;3406;659;9169;19405;1944.0;8292.0;1036.0;721.0;776.0;962.0;479.0
2061;332848;19980;237;163;187;76;1812;1841;2163;3451;663;9267;19631;1952.0;8412.0;986.0;711.0;756.0;914.0;492.0
2062;330276;19966;231;178;206;98;1767;2010;2383;4451;713;10611;20954;1937.0;8406.0;1027.0;706.0;780.0;954.0;515.0
2063;331978;19896;249;162;189;69;1904;1830;2186;3134;669;9054;19377;1947.0;8376.0;953.0;637.0;724.0;889.0;466.0
2064;328944;20024;246;175;200;77;1881;1976;2313;3497;698;9667;20026;1929.0;8430.0;1054.0;713.0;773.0;978.0;510.0
2065;329943;19813;224;167;195;66;1713;1886;2256;2997;652;8852;19128;1935.0;8341.0;1048.0;733.0;782.0;970.0;474.0
2066;326916;19668;253;148;204;74;1935;1671;2360;3361;679;9327;19524;1917.0;8280.0;948.0;648.0;718.0;891.0;499.0
2067;328752;19737;247;149;188;88;1889;1683;2175;3996;672;9743;19980;1928.0;8309.0;1000.0;706.0;741.0;927.0;485.0
2068;324911;19686;268;173;191;67;2049;1954;2209;3043;699;9255;19449;1906.0;8288.0;997.0;654.0;754.0;935.0;488.0
2069;326582;19983;267;169;202;81;2042;1909;2337;3679;719;9967;20295;1915.0;8413.0;1090.0;757.0;824.0;1016.0;511.0
2070;321782;19318;250;145;199;79;1912;1638;2302;3588;673;9440;19460;1887.0;8133.0;1034.0;709.0;765.0;970.0;487.0
2071;324220;19657;257;170;207;87;1965;1920;2394;3951;721;10230;20408;1902.0;8276.0;1038.0;709.0;777.0;956.0;504.0
2072;318971;18955;216;157;194;82;1652;1773;2244;3724;649;9393;19244;1871.0;7980.0;929.0;640.0;687.0;855.0;426.0
2073;321591;19362;219;181;182;85;1675;2044;2105;3860;667;9684;19721;1886.0;8151.0;990.0;717.0;753.0;924.0;454.0
2074;317629;19202;259;160;171;78;1981;1807;1978;3542;668;9308;19255;1863.0;8084.0;1197.0;834.0;900.0;1117.0;467.0
2075;318690;19056;247;153;180;58;1889;1728;2082;2634;638;8333;18225;1869.0;8023.0;1115.0;783.0;841.0;1041.0;456.0
2076;314422;18964;236;191;205;78;1805;2157;2371;3542;710;9875;19703;1844.0;7984.0;918.0;646.0;679.0;853.0;510.0
2077;314599;18980;243;161;180;61;1858;1818;2082;2770;645;8528;18364;1845.0;7991.0;1118.0;780.0;829.0;1026.0;459.0
2078;310118;18586;205;171;207;70;1568;1931;2394;3179;653;9072;18716;1819.0;7825.0;863.0;595.0;657.0;808.0;453.0
2079;311360;18862;236;177;191;70;1805;1999;2209;3179;674;9192;18959;1826.0;7941.0;996.0;683.0;735.0;919.0;477.0
2080;306074;18510;229;174;171;71;1751;1965;1978;3224;645;8918;18506;1795.0;7793.0;966.0;671.0;720.0;900.0;454.0
2081;307731;18611;231;150;191;71;1767;1694;2209;3224;643;8894;18534;1805.0;7835.0;912.0;625.0;677.0;838.0;442.0
2082;303517;18278;236;166;189;67;1805;1875;2186;3043;658;8909;18384;1780.0;7695.0;998.0;675.0;737.0;934.0;466.0
2083;304752;18469;206;152;182;72;1575;1717;2105;3270;612;8667;18230;1787.0;7776.0;924.0;646.0;696.0;853.0;417.0
2084;300866;18172;235;162;184;68;1797;1830;2128;3088;649;8843;18259;1765.0;7651.0;1075.0;746.0;811.0;994.0;459.0
2085;301988;18077;216;169;185;89;1652;1909;2140;4042;659;9743;19125;1771.0;7611.0;955.0;665.0;722.0;887.0;457.0
2086;298101;17813;244;163;176;69;1866;1841;2036;3134;652;8877;18124;1748.0;7499.0;994.0;652.0;734.0;919.0;465.0
2087;299567;18135;239;153;195;64;1828;1728;2256;2907;651;8719;18111;1757.0;7635.0;1033.0;710.0;775.0;968.0;457.0
2088;297021;17566;215;149;164;63;1644;1683;1897;2861;591;8085;17222;1742.0;7395.0;938.0;646.0;697.0;873.0;406.0
2089;297077;17650;216;151;168;80;1652;1705;1943;3633;615;8933;18106;1742.0;7431.0;854.0;584.0;646.0;780.0;404.0
2090;295516;17879;221;161;214;72;1690;1818;2475;3270;668;9253;18513;1733.0;7527.0;1001.0;702.0;774.0;935.0;459.0
2091;295007;17600;216;142;157;76;1652;1604;1816;3451;591;8523;17663;1730.0;7410.0;1020.0;712.0;782.0;948.0;419.0
2092;293538;17495;200;139;165;86;1529;1570;1909;3906;590;8914;18001;1722.0;7365.0;737.0;517.0;564.0;685.0;401.0
2093;292716;17436;195;121;186;83;1491;1366;2152;3769;585;8778;17836;1717.0;7341.0;746.0;510.0;572.0;696.0;406.0
2094;291581;17361;207;142;173;64;1583;1604;2001;2907;586;8095;17114;1710.0;7309.0;895.0;611.0;658.0;815.0;394.0
2095;291478;17478;213;145;199;60;1629;1638;2302;2725;617;8294;17362;1710.0;7358.0;865.0;582.0;647.0;796.0;416.0
2096;289014;17286;212;167;170;67;1621;1886;1966;3043;616;8516;17488;1695.0;7277.0;845.0;556.0;604.0;777.0;422.0
2097;290693;17332;206;159;174;72;1575;1796;2013;3270;611;8654;17656;1705.0;7297.0;986.0;698.0;719.0;896.0;398.0
2098;287093;17176;205;136;178;70;1568;1536;2059;3179;589;8342;17257;1684.0;7231.0;901.0;630.0;672.0;831.0;403.0
2099;289340;17425;213;156;190;83;1629;1762;2198;3769;642;9358;18391;1697.0;7336.0;961.0;665.0;711.0;892.0;425.0
2100;285210;16900;218;147;171;67;1667;1660;1978;3043;603;8348;17136;1673.0;7115.0;1006.0;708.0;773.0;939.0;420.0
2101;288678;17140;196;144;152;72;1499;1626;1758;3270;564;8153;17062;1693.0;7216.0;780.0;499.0;570.0;722.0;384.0
2102;284095;16996;207;170;183;83;1583;1920;2117;3769;643;9389;18210;1666.0;7155.0;832.0;557.0;618.0;767.0;434.0
2103;288322;17207;222;143;175;69;1698;1615;2024;3134;609;8471;17406;1691.0;7244.0;995.0;714.0;749.0;923.0;436.0
2104;284195;17227;212;152;171;57;1621;1717;1978;2589;592;7905;16825;1667.0;7253.0;794.0;536.0;576.0;731.0;413.0
2105;288075;17161;181;153;181;65;1384;1728;2094;2952;580;8158;17073;1690.0;7225.0;771.0;538.0;570.0;717.0;375.0
2106;284318;16912;194;167;165;78;1484;1886;1909;3542;604;8821;17609;1668.0;7120.0;698.0;455.0;510.0;639.0;398.0
2107;286878;17066;208;126;155;54;1591;1423;1793;2452;543;7259;16127;1683.0;7185.0;917.0;641.0;680.0;857.0;386.0
2108;283877;16928;224;158;172;65;1713;1784;1990;2952;619;8439;17231;1665.0;7127.0;916.0;621.0;660.0;844.0;433.0
2109;286484;17080;189;164;177;69;1445;1852;2047;3134;599;8478;17349;1680.0;7191.0;795.0;548.0;585.0;733.0;403.0
2110;284032;16865;211;144;173;67;1614;1626;2001;3043;595;8284;17050;1666.0;7100.0;906.0;629.0;679.0;846.0;396.0
2111;286924;17181;210;165;166;81;1606;1863;1920;3679;622;9068;17984;1683.0;7233.0;892.0;615.0;655.0;819.0;423.0
2112;285605;17294;215;158;182;83;1644;1784;2105;3769;638;9302;18258;1675.0;7281.0;901.0;609.0;664.0;830.0;437.0
2113;287819;17068;209;154;196;66;1598;1739;2267;2997;625;8601;17475;1688.0;7186.0;823.0;540.0;610.0;759.0;425.0
2114;286294;17211;209;155;192;79;1598;1750;2221;3588;635;9157;18082;1679.0;7246.0;978.0;685.0;723.0;899.0;442.0
2115;287598;17333;202;150;153;88;1545;1694;1770;3996;593;9005;17989;1687.0;7297.0;775.0;509.0;583.0;718.0;388.0
2116;287687;17409;215;133;173;64;1644;1502;2001;2907;585;8054;17070;1687.0;7329.0;852.0;574.0;624.0;789.0;413.0
2117;287862;17519;206;157;147;71;1575;1773;1700;3224;581;8272;17336;1688.0;7376.0;900.0;606.0;679.0;849.0;382.0
2118;289446;17376;222;145;211;65;1698;1638;2441;2952;643;8729;17742;1698.0;7315.0;907.0;603.0;674.0;831.0;454.0
2119;288260;17240;211;141;177;84;1614;1592;2047;3815;613;9068;18017;1691.0;7258.0;955.0;664.0;720.0;890.0;430.0
2120;289940;17440;206;140;170;72;1575;1581;1966;3270;588;8392;17434;1700.0;7342.0;822.0;547.0;616.0;762.0;411.0
2121;289090;17136;189;140;159;61;1445;1581;1839;2770;549;7635;16545;1696.0;7214.0;840.0;572.0;612.0;765.0;378.0
2122;290267;17472;212;160;149;83;1621;1807;1724;3769;604;8921;17979;1702.0;7356.0;888.0;609.0;656.0;823.0;400.0
2123;289250;17246;226;125;144;64;1728;1412;1666;2907;559;7713;16670;1696.0;7261.0;932.0;611.0;677.0;859.0;399.0
2124;290942;17618;212;122;171;82;1621;1378;1978;3724;587;8701;17824;1706.0;7417.0;800.0;554.0;594.0;751.0;416.0
2125;289454;17423;207;132;173;61;1583;1491;2001;2770;573;7845;16878;1698.0;7335.0;985.0;700.0;740.0;911.0;405.0
2126;291768;17591;201;145;179;69;1537;1638;2071;3134;594;8380;17497;1711.0;7406.0;836.0;562.0;622.0;774.0;419.0
2127;290133;17427;229;137;139;82;1751;1547;1608;3724;587;8630;17669;1702.0;7337.0;857.0;571.0;630.0;783.0;416.0
2128;292383;17521;197;130;175;70;1507;1468;2024;3179;572;8178;17269;1715.0;7376.0;687.0;451.0;509.0;635.0;393.0
2129;290314;17465;231;132;160;70;1767;1491;1851;3179;593;8288;17344;1703.0;7353.0;958.0;647.0;723.0;899.0;422.0
2130;292080;17371;200;124;164;79;1529;1400;1897;3588;567;8414;17440;1713.0;7313.0;727.0;479.0;534.0;664.0;380.0
2131;290852;17607;203;139;187;55;1552;1570;2163;2498;584;7783;16902;1706.0;7413.0;999.0;707.0;749.0;921.0;409.0
2132;293437;17602;206;155;167;64;1575;1750;1932;2907;592;8164;17296;1721.0;7411.0;763.0;528.0;585.0;716.0;404.0
2133;291643;17237;203;148;141;82;1552;1671;1631;3724;574;8578;17545;1710.0;7257.0;871.0;610.0;655.0;801.0;395.0
2134;293936;17627;181;153;164;60;1384;1728;1897;2725;558;7734;16879;1724.0;7421.0;795.0;568.0;613.0;763.0;364.0
2135;292219;17379;160;146;182;69;1224;1649;2105;3134;557;8112;17143;1714.0;7317.0;619.0;420.0;463.0;578.0;379.0
2136;293971;17529;202;127;154;77;1545;1434;1781;3497;560;8257;17361;1724.0;7380.0;776.0;521.0;564.0;715.0;407.0
2137;292076;17608;218;160;176;68;1667;1807;2036;3088;622;8598;17724;1713.0;7413.0;910.0;617.0;697.0;844.0;434.0
2138;294651;17811;217;135;174;75;1659;1525;2013;3406;601;8603;17830;1728.0;7499.0;913.0;623.0;684.0;840.0;404.0
2139;291711;17417;200;139;177;61;1529;1570;2047;2770;577;7916;16960;1711.0;7333.0;910.0;643.0;685.0;841.0;421.0
2140;294460;17625;216;136;168;60;1652;1536;1943;2725;580;7856;17003;1727.0;7420.0;915.0;616.0;679.0;843.0;409.0
2141;291606;17647;203;151;138;62;1552;1705;1596;2816;554;7669;16808;1710.0;7429.0;955.0;669.0;714.0;884.0;395.0
2142;295149;17901;205;134;170;56;1568;1513;1966;2543;565;7590;16857;1731.0;7536.0;925.0;651.0;681.0;849.0;414.0
2143;291792;17609;204;160;156;64;1560;1807;1805;2907;584;8079;17203;1711.0;7413.0;1000.0;704.0;731.0;917.0;415.0
2144;295117;17741;218;146;163;60;1667;1649;1885;2725;587;7926;17126;1731.0;7469.0;947.0;658.0;707.0;883.0;417.0
2145;292063;17674;193;129;170;81;1476;1457;1966;3679;573;8578;17732;1713.0;7441.0;791.0;542.0;595.0;733.0;396.0
2146;296041;17761;234;138;188;72;1789;1558;2175;3270;632;8792;18005;1736.0;7477.0;905.0;610.0;683.0;842.0;449.0
2147;292809;17413;204;148;182;60;1560;1671;2105;2725;594;8061;17109;1717.0;7331.0;884.0;612.0;654.0;815.0;414.0
2148;297145;18094;222;139;189;81;1698;1570;2186;3679;631;9133;18494;1743.0;7618.0;729.0;472.0;535.0;683.0;450.0
2149;294247;17610;197;143;180;68;1507;1615;2082;3088;588;8292;17432;1726.0;7414.0;831.0;575.0;638.0;780.0;395.0
2150;297609;17700;215;142;140;65;1644;1604;1619;2952;562;7819;17016;1745.0;7452.0;871.0;584.0;644.0;806.0;398.0
2151;294601;17791;207;132;171;74;1583;1491;1978;3361;584;8413;17631;1728.0;7490.0;812.0;568.0;599.0;744.0;400.0
2152;298158;17967;202;122;174;60;1545;1378;2013;2725;558;7661;16974;1749.0;7564.0;794.0;537.0;572.0;727.0;403.0
2153;294037;17564;204;142;163;49;1560;1604;1885;2225;558;7274;16394;1725.0;7395.0;951.0;649.0;691.0;864.0;406.0
2154;298177;17941;197;142;160;68;1507;1604;1851;3088;567;8050;17352;1749.0;7553.0;861.0;614.0;657.0;812.0;395.0
2155;294396;17715;202;142;170;63;1545;1604;1966;2861;577;7976;17161;1727.0;7458.0;889.0;620.0;676.0;831.0;399.0
2156;298267;17837;226;170;144;49;1728;1920;1666;2225;589;7539;16797;1749.0;7509.0;952.0;658.0;694.0;887.0;418.0
2157;294510;17853;235;144;166;68;1797;1626;1920;3088;613;8431;17674;1727.0;7516.0;1197.0;846.0;902.0;1104.0;431.0
2158;298656;17856;207;151;178;73;1583;1705;2059;3315;609;8662;17931;1752.0;7517.0;731.0;485.0;536.0;674.0;427.0
2159;295114;17584;210;137;176;64;1606;1547;2036;2907;587;8096;17230;1731.0;7403.0;911.0;626.0;654.0;825.0;403.0
2160;298442;17968;212;137;199;76;1621;1547;2302;3451;624;8921;18236;1750.0;7565.0;887.0;609.0;663.0;821.0;440.0
2161;295343;17624;214;128;171;69;1637;1446;1978;3134;582;8195;17347;1732.0;7420.0;911.0;614.0;681.0;843.0;407.0
2162;298287;18141;225;139;162;72;1721;1570;1874;3270;598;8435;17821;1749.0;7637.0;942.0;638.0;688.0;872.0;415.0
2163;296437;17840;194;113;184;56;1484;1276;2128;2543;547;7431;16681;1739.0;7511.0;800.0;552.0;599.0;747.0;395.0
2164;298122;17903;216;123;149;76;1652;1389;1724;3451;564;8216;17501;1748.0;7537.0;895.0;613.0;661.0;827.0;409.0
2165;296756;17696;199;138;183;63;1522;1558;2117;2861;583;8058;17248;1740.0;7450.0;793.0;552.0;591.0;736.0;406.0
2166;298667;18023;186;130;176;81;1422;1468;2036;3679;573;8605;17945;1752.0;7588.0;789.0;528.0;596.0;722.0;399.0
2167;296613;17645;177;159;145;65;1354;1796;1677;2952;546;7779;16948;1740.0;7429.0;634.0;433.0;475.0;585.0;358.0
2168;298112;17657;181;146;180;77;1384;1649;2082;3497;584;8612;17794;1748.0;7434.0;707.0;487.0;527.0;666.0;398.0
2169;297661;17912;224;145;148;73;1713;1638;1712;3315;590;8378;17665;1746.0;7541.0;799.0;550.0;620.0;752.0;422.0
2170;297876;17854;195;136;181;66;1491;1536;2094;2997;578;8118;17382;1747.0;7517.0;783.0;518.0;563.0;719.0;406.0
2171;298476;17882;204;157;166;74;1560;1773;1920;3361;601;8614;17893;1751.0;7528.0;816.0;551.0;592.0;754.0;429.0
2172;297943;17932;189;152;147;64;1445;1717;1700;2907;552;7769;17065;1747.0;7549.0;905.0;648.0;675.0;835.0;392.0
2173;298982;18048;224;157;190;70;1713;1773;2198;3179;641;8863;18215;1754.0;7598.0;1007.0;683.0;750.0;937.0;447.0
2174;297370;17843;201;125;176;74;1537;1412;2036;3361;576;8346;17602;1744.0;7512.0;876.0;577.0;635.0;804.0;402.0
2175;299080;18015;245;160;178;60;1874;1807;2059;2725;643;8465;17803;1754.0;7584.0;1075.0;748.0;814.0;998.0;456.0
2176;298053;17793;196;138;166;64;1499;1558;1920;2907;564;7884;17123;1748.0;7491.0;709.0;471.0;537.0;668.0;396.0
2177;299132;18065;196;135;158;55;1499;1525;1828;2498;544;7350;16709;1754.0;7605.0;785.0;528.0;572.0;721.0;382.0
2178;298702;18019;207;145;172;70;1583;1638;1990;3179;594;8390;17728;1752.0;7586.0;914.0;637.0;689.0;853.0;418.0
2179;299488;18109;209;152;186;67;1598;1717;2152;3043;614;8510;17890;1756.0;7624.0;894.0;598.0;664.0;831.0;421.0
2180;298903;17787;212;123;158;58;1621;1389;1828;2634;551;7472;16713;1753.0;7488.0;950.0;672.0;723.0;883.0;394.0
2181;300097;18092;209;132;170;78;1598;1491;1966;3542;589;8597;17974;1760.0;7617.0;869.0;611.0;652.0;812.0;411.0
2182;298953;18059;206;141;152;86;1575;1592;1758;3906;585;8831;18187;1753.0;7603.0;920.0;617.0;667.0;851.0;406.0
2183;300874;18211;202;138;153;65;1545;1558;1770;2952;558;7825;17257;1765.0;7667.0;757.0;500.0;572.0;711.0;401.0
2184;299726;17997;215;139;156;65;1644;1570;1805;2952;575;7971;17306;1758.0;7577.0;905.0;615.0;665.0;830.0;407.0
2185;302280;18090;189;136;177;66;1445;1536;2047;2997;568;8025;17414;1773.0;7616.0;809.0;559.0;593.0;739.0;388.0
2186;300585;18023;189;130;152;63;1445;1468;1758;2861;534;7532;16883;1763.0;7588.0;794.0;543.0;570.0;723.0;373.0
2187;303309;18215;187;151;143;77;1430;1705;1654;3497;558;8286;17734;1779.0;7669.0;769.0;528.0;572.0;706.0;379.0
2188;300240;17837;172;143;185;69;1315;1615;2140;3134;569;8204;17474;1761.0;7509.0;919.0;648.0;693.0;850.0;393.0
2189;302960;18282;240;138;166;66;1835;1558;1920;2997;610;8310;17784;1777.0;7697.0;1091.0;758.0;821.0;1011.0;431.0
2190;299943;17852;178;132;159;69;1361;1491;1839;3134;538;7825;17100;1759.0;7516.0;796.0;549.0;577.0;732.0;359.0
2191;303170;18088;192;152;141;56;1468;1717;1631;2543;541;7359;16752;1778.0;7615.0;962.0;684.0;725.0;895.0;376.0
2192;300256;17959;225;143;157;59;1721;1615;1816;2679;584;7831;17153;1761.0;7561.0;972.0;682.0;737.0;907.0;418.0
2193;303174;18093;213;155;147;67;1629;1750;1700;3043;582;8122;17517;1778.0;7617.0;968.0;689.0;748.0;906.0;411.0
2194;299566;17718;206;132;151;59;1575;1491;1747;2679;548;7492;16708;1757.0;7459.0;947.0;662.0;714.0;881.0;403.0
2195;303313;18213;190;155;167;85;1453;1750;1932;3860;597;8995;18442;1779.0;7668.0;731.0;505.0;563.0;689.0;386.0
2196;299944;17767;197;129;147;65;1507;1457;1700;2952;538;7616;16855;1759.0;7480.0;817.0;561.0;616.0;756.0;390.0
2197;303337;18075;201;147;145;53;1537;1660;1677;2407;546;7281;16670;1779.0;7610.0;846.0;585.0;620.0;786.0;394.0
2198;299237;18023;230;132;158;67;1759;1491;1828;3043;587;8121;17464;1755.0;7588.0;980.0;674.0;722.0;907.0;406.0
2199;303438;18205;201;135;148;62;1537;1525;1712;2816;546;7590;17034;1780.0;7664.0;797.0;532.0;590.0;744.0;391.0
2200;299125;17692;202;139;172;69;1545;1570;1990;3134;582;8239;17441;1754.0;7448.0;813.0;549.0;603.0;763.0;397.0
2201;303549;18227;188;145;156;77;1438;1638;1805;3497;566;8378;17832;1780.0;7674.0;783.0;540.0;591.0;735.0;400.0
2202;298405;17865;183;151;172;59;1399;1705;1990;2679;565;7773;17044;1750.0;7521.0;875.0;619.0;648.0;806.0;395.0
2203;303286;18257;200;154;167;78;1529;1739;1932;3542;599;8742;18207;1779.0;7686.0;785.0;539.0;574.0;711.0;408.0
2204;298547;17811;207;142;148;65;1583;1604;1712;2952;562;7851;17101;1751.0;7499.0;972.0;697.0;737.0;908.0;402.0
2205;302785;18093;205;142;155;85;1568;1604;1793;3860;587;8825;18218;1776.0;7617.0;938.0;634.0;693.0;871.0;413.0
2206;298280;17907;215;140;170;63;1644;1581;1966;2861;588;8052;17340;1749.0;7539.0;828.0;553.0;609.0;761.0;414.0
2207;303318;18266;197;126;154;74;1507;1423;1781;3361;551;8072;17541;1779.0;7690.0;795.0;527.0;579.0;732.0;391.0
2208;298716;17973;239;146;169;67;1828;1649;1955;3043;621;8475;17794;1752.0;7567.0;1046.0;731.0;775.0;953.0;454.0
2209;303019;18003;209;126;149;64;1598;1423;1724;2907;548;7652;17008;1777.0;7579.0;890.0;615.0;656.0;825.0;388.0
2210;299476;17834;219;148;171;59;1675;1671;1978;2679;597;8003;17267;1756.0;7508.0;932.0;634.0;692.0;867.0;422.0
2211;303006;18102;219;153;168;66;1675;1728;1943;2997;606;8343;17741;1777.0;7621.0;953.0;657.0;717.0;875.0;439.0
2212;299702;18136;207;151;174;65;1583;1705;2013;2952;597;8253;17646;1758.0;7635.0;947.0;666.0;704.0;872.0;407.0
2213;302853;18321;199;139;168;69;1522;1570;1943;3134;575;8169;17658;1776.0;7713.0;802.0;520.0;585.0;733.0;405.0
2214;299470;17891;199;147;160;70;1522;1660;1851;3179;576;8212;17500;1756.0;7532.0;945.0;660.0;703.0;882.0;401.0
2215;302720;18350;191;147;168;73;1461;1660;1943;3315;579;8379;17879;1775.0;7725.0;843.0;577.0;625.0;780.0;418.0
2216;299859;17985;218;132;162;74;1667;1491;1874;3361;586;8393;17724;1759.0;7572.0;1086.0;750.0;804.0;982.0;416.0
2217;302561;18290;181;135;171;69;1384;1525;1978;3134;556;8021;17496;1775.0;7700.0;734.0;488.0;547.0;671.0;392.0
2218;299744;17966;198;110;168;70;1514;1242;1943;3179;546;7878;17200;1758.0;7564.0;873.0;599.0;665.0;816.0;385.0
2219;302240;18118;214;123;181;63;1637;1389;2094;2861;581;7981;17382;1773.0;7628.0;979.0;678.0;734.0;903.0;429.0
2220;300173;18229;191;122;159;65;1461;1378;1839;2952;537;7630;17066;1761.0;7675.0;845.0;589.0;650.0;795.0;377.0
2221;302325;18360;205;139;158;65;1568;1570;1828;2952;567;7918;17421;1773.0;7730.0;903.0;633.0;676.0;840.0;406.0
2222;300748;18057;173;139;144;76;1323;1570;1666;3451;532;8010;17376;1764.0;7602.0;652.0;436.0;493.0;602.0;369.0
