Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14654;826;0;309296;5152;184285;723;10801;433.0;723.0;373.0;308.0;320.0;155.0;1915.0;1357.0;1473.0;1782.0;723.0
2024;1136660;15112;1265;0;315832;3998;187933;798;11033;326.0;798.0;437.0;252.0;302.0;133.0;2217.0;1551.0;1652.0;2041.0;798.0
2025;1150507;14149;2041;0;321259;3342;191338;395;11150;219.0;395.0;204.0;158.0;169.0;83.0;1003.0;691.0;761.0;932.0;395.0
2026;1162615;13247;2924;0;326568;3233;195261;396;11304;203.0;396.0;210.0;142.0;169.0;78.0;1007.0;685.0;751.0;931.0;396.0
2027;1172938;13633;3942;0;331597;3133;199114;390;11597;179.0;390.0;188.0;139.0;164.0;78.0;863.0;594.0;643.0;797.0;390.0
2028;1182629;15057;5038;0;336516;3119;203562;368;11927;186.0;368.0;184.0;146.0;144.0;80.0;863.0;605.0;648.0;799.0;368.0
2029;1192648;13699;5884;0;342002;3080;207648;398;12169;157.0;398.0;204.0;143.0;152.0;56.0;1005.0;695.0;751.0;927.0;398.0
2030;1200463;12421;6539;0;347669;3070;211977;421;12322;184.0;421.0;206.0;146.0;171.0;82.0;963.0;648.0;700.0;882.0;421.0
2031;1206345;13694;6955;0;353182;3014;215384;382;12583;209.0;382.0;193.0;144.0;187.0;67.0;857.0;582.0;636.0;794.0;382.0
2032;1213084;14596;7238;0;357148;2952;218881;366;12843;227.0;366.0;188.0;154.0;170.0;81.0;869.0;600.0;640.0;802.0;366.0
2033;1220442;14089;7782;0;360482;2891;221459;374;12827;182.0;374.0;191.0;146.0;156.0;63.0;823.0;568.0;618.0;756.0;374.0
2034;1226749;14107;8451;0;363667;2861;224904;398;13130;207.0;398.0;192.0;139.0;187.0;87.0;876.0;596.0;657.0;807.0;398.0
2035;1232405;13868;9159;0;366848;2842;226612;393;13236;194.0;393.0;182.0;159.0;174.0;72.0;929.0;646.0;693.0;854.0;393.0
2036;1237114;14522;9899;0;370410;2836;229310;407;13374;210.0;407.0;214.0;150.0;172.0;81.0;1008.0;695.0;768.0;932.0;407.0
2037;1241737;14202;10862;0;374544;2744;230817;359;13716;212.0;359.0;200.0;146.0;163.0;62.0;964.0;662.0;703.0;884.0;359.0
2038;1245077;13284;11512;0;379215;2749;232535;401;13463;222.0;401.0;203.0;178.0;164.0;78.0;924.0;634.0;695.0;862.0;401.0
2039;1246849;13670;11877;0;384550;2694;233791;409;13645;222.0;409.0;203.0;155.0;193.0;80.0;876.0;605.0;650.0;805.0;409.0
2040;1248642;14015;12579;0;389771;2687;235382;409;13821;234.0;409.0;199.0;175.0;183.0;86.0;981.0;684.0;718.0;900.0;409.0
2041;1250078;13837;12532;0;395206;2676;236503;394;13894;237.0;394.0;204.0;169.0;175.0;83.0;885.0;595.0;651.0;825.0;394.0
2042;1251383;13313;13197;0;400421;2609;237805;392;13702;217.0;392.0;207.0;158.0;171.0;73.0;948.0;657.0;726.0;873.0;392.0
2043;1251499;13731;13566;0;405991;2600;238704;413;13916;229.0;413.0;202.0;181.0;189.0;70.0;1033.0;722.0;780.0;959.0;413.0
2044;1251664;13739;13849;0;411453;2568;239660;449;14060;261.0;449.0;259.0;186.0;184.0;81.0;1161.0;808.0;871.0;1079.0;449.0
2045;1251554;13091;14221;0;416896;2471;240407;400;14047;256.0;400.0;208.0;163.0;186.0;99.0;945.0;660.0;711.0;867.0;400.0
2046;1250424;14226;14665;0;421927;2380;241765;418;13800;228.0;418.0;220.0;154.0;198.0;74.0;1013.0;695.0;759.0;952.0;418.0
2047;1249985;13321;15153;0;425908;2338;242261;452;13851;213.0;452.0;223.0;158.0;204.0;80.0;1078.0;764.0;815.0;996.0;452.0
2048;1248153;13564;15103;0;430324;2290;243601;394;14254;216.0;394.0;188.0;149.0;188.0;85.0;831.0;583.0;637.0;775.0;394.0
2049;1246614;12933;15448;0;433951;2306;245265;434;13953;263.0;434.0;222.0;201.0;217.0;57.0;1056.0;725.0;788.0;971.0;434.0
2050;1244099;13837;15698;0;437969;2297;245940;443;14242;213.0;443.0;218.0;156.0;204.0;78.0;1032.0;715.0;770.0;944.0;443.0
2051;1242238;14142;15699;0;442007;2270;248008;410;14416;243.0;410.0;193.0;166.0;198.0;96.0;891.0;616.0;675.0;830.0;410.0
2052;1240681;14644;15514;0;445655;2287;249356;447;14393;238.0;447.0;233.0;164.0;203.0;85.0;1137.0;819.0;857.0;1057.0;447.0
2053;1239811;13661;15155;0;448576;2222;250791;421;14506;241.0;421.0;203.0;189.0;196.0;74.0;952.0;658.0;732.0;885.0;421.0
2054;1238317;15236;14801;0;450206;2256;251993;477;14600;281.0;477.0;266.0;191.0;207.0;94.0;1292.0;901.0;953.0;1188.0;477.0
2055;1238752;14684;14411;0;451271;2187;253022;457;14859;282.0;457.0;241.0;179.0;220.0;99.0;1162.0;798.0;882.0;1080.0;457.0
2056;1239025;12885;14514;0;451891;2130;252719;445;14776;261.0;445.0;243.0;191.0;181.0;91.0;1182.0;817.0;866.0;1087.0;445.0
2057;1237396;14213;14343;0;451781;2089;252666;489;14879;250.0;489.0;271.0;190.0;182.0;96.0;1222.0;837.0;912.0;1128.0;489.0
2058;1237266;15104;14055;0;453182;2070;252813;480;14742;250.0;480.0;254.0;178.0;208.0;90.0;1055.0;736.0;786.0;966.0;480.0
2059;1238315;15299;14388;0;454461;2006;253419;421;14859;283.0;421.0;218.0;177.0;215.0;94.0;931.0;638.0;700.0;867.0;421.0
2060;1239226;13706;14621;0;455104;1956;252216;471;14597;243.0;471.0;235.0;200.0;195.0;84.0;1092.0;767.0;824.0;1009.0;471.0
2061;1238311;14513;14523;0;455799;1950;251542;478;14582;251.0;478.0;251.0;170.0;216.0;92.0;1025.0;702.0;762.0;952.0;478.0
2062;1238301;14362;14910;0;454927;1906;250483;444;14718;266.0;444.0;234.0;178.0;195.0;103.0;1123.0;779.0;846.0;1032.0;444.0
2063;1237753;14476;15231;0;453295;1881;248046;467;14628;276.0;467.0;227.0;212.0;208.0;96.0;1050.0;719.0;788.0;972.0;467.0
2064;1236998;14331;15427;0;450790;1814;246953;413;14513;258.0;413.0;204.0;189.0;205.0;73.0;901.0;610.0;664.0;824.0;413.0
2065;1235902;12679;15846;0;447088;1851;244759;410;14317;250.0;410.0;211.0;186.0;176.0;87.0;854.0;578.0;650.0;793.0;410.0
2066;1232735;14364;16202;0;443202;1857;242602;424;14238;251.0;424.0;214.0;192.0;192.0;77.0;962.0;680.0;720.0;889.0;424.0
2067;1230897;13603;16365;0;440514;1911;239978;412;13928;247.0;412.0;232.0;162.0;184.0;81.0;925.0;605.0;688.0;864.0;412.0
2068;1228135;14514;16373;0;438166;1943;237961;394;14087;287.0;394.0;212.0;190.0;184.0;95.0;864.0;592.0;640.0;799.0;394.0
2069;1226276;14137;16450;0;434067;1952;236705;408;14090;300.0;408.0;203.0;190.0;220.0;95.0;718.0;466.0;547.0;677.0;408.0
2070;1223963;14822;16818;0;429152;1942;233805;407;13679;273.0;407.0;212.0;163.0;207.0;98.0;842.0;571.0;621.0;777.0;407.0
2071;1221967;13804;17050;0;424980;1972;232159;411;13673;275.0;411.0;208.0;182.0;195.0;101.0;881.0;614.0;658.0;813.0;411.0
2072;1218721;15302;17095;0;419020;1939;229904;401;13277;319.0;401.0;206.0;210.0;208.0;96.0;949.0;677.0;714.0;878.0;401.0
2073;1216928;14222;17390;0;414647;1839;228736;384;13424;290.0;384.0;181.0;208.0;194.0;91.0;839.0;586.0;639.0;786.0;384.0
2074;1213760;14146;17265;0;411383;1832;225955;374;13304;297.0;374.0;197.0;210.0;174.0;90.0;901.0;637.0;671.0;830.0;374.0
2075;1210641;13384;17574;0;407566;1765;225569;366;13145;263.0;366.0;200.0;173.0;173.0;83.0;775.0;533.0;579.0;716.0;366.0
2076;1206451;14896;17619;0;403599;1802;222668;370;13048;263.0;370.0;179.0;182.0;190.0;82.0;832.0;582.0;632.0;771.0;370.0
2077;1203728;14803;17763;0;400479;1849;223021;383;13048;266.0;383.0;197.0;183.0;186.0;83.0;798.0;550.0;609.0;751.0;383.0
2078;1200768;13661;17769;0;399192;1827;220602;379;12836;271.0;379.0;203.0;181.0;180.0;86.0;924.0;640.0;683.0;850.0;379.0
2079;1196660;12893;17715;0;397320;1839;220668;369;12857;273.0;369.0;175.0;206.0;190.0;71.0;790.0;544.0;583.0;729.0;369.0
2080;1191838;14410;17609;0;395011;1853;218381;363;12787;271.0;363.0;195.0;192.0;158.0;89.0;888.0;614.0;648.0;813.0;363.0
2081;1188639;14303;17805;0;393199;1883;219137;383;12801;285.0;383.0;201.0;195.0;182.0;90.0;829.0;571.0;622.0;767.0;383.0
2082;1185137;14266;17395;0;391514;1819;216720;354;12683;269.0;354.0;182.0;178.0;181.0;82.0;808.0;566.0;602.0;735.0;354.0
2083;1182008;14425;17098;0;388557;1849;216660;390;12793;277.0;390.0;192.0;216.0;185.0;74.0;780.0;526.0;586.0;720.0;390.0
2084;1179335;13990;17074;0;385792;1838;214283;379;12590;280.0;379.0;198.0;199.0;178.0;84.0;831.0;583.0;620.0;772.0;379.0
2085;1176251;14759;16665;0;382531;1841;213618;391;12409;302.0;391.0;192.0;207.0;196.0;98.0;884.0;606.0;663.0;817.0;391.0
2086;1174345;13994;16614;0;379867;1793;211673;338;12250;270.0;338.0;177.0;182.0;165.0;84.0;790.0;540.0;581.0;727.0;338.0
2087;1171725;14965;16472;0;376756;1777;211411;359;12412;259.0;359.0;190.0;165.0;182.0;81.0;779.0;510.0;582.0;723.0;359.0
2088;1170218;13455;15938;0;373816;1746;208373;372;11967;273.0;372.0;207.0;173.0;187.0;78.0;813.0;544.0;622.0;757.0;372.0
2089;1167735;14664;15909;0;370406;1716;209193;352;12134;274.0;352.0;183.0;180.0;182.0;81.0;882.0;634.0;673.0;822.0;352.0
2090;1166490;15174;15824;0;367551;1697;205885;360;12035;270.0;360.0;189.0;160.0;195.0;86.0;923.0;642.0;690.0;847.0;360.0
2091;1165840;14344;15881;0;365662;1721;206924;382;11978;256.0;382.0;206.0;167.0;175.0;90.0;832.0;556.0;615.0;754.0;382.0
2092;1164303;14568;15561;0;363456;1705;204737;354;11969;269.0;354.0;191.0;162.0;178.0;92.0;857.0;591.0;648.0;796.0;354.0
2093;1163310;13378;15487;0;360845;1698;206882;335;12023;252.0;335.0;167.0;159.0;182.0;79.0;824.0;573.0;622.0;761.0;335.0
2094;1161201;13059;15646;0;357904;1731;202639;349;11739;226.0;349.0;180.0;151.0;175.0;69.0;783.0;532.0;587.0;716.0;349.0
2095;1158614;12850;15448;0;356506;1781;204949;371;11916;255.0;371.0;184.0;178.0;190.0;74.0;741.0;502.0;552.0;688.0;371.0
2096;1156016;13254;15340;0;356527;1788;202306;336;11785;273.0;336.0;174.0;195.0;179.0;61.0;829.0;572.0;615.0;757.0;336.0
2097;1153930;13384;15053;0;355406;1817;205030;371;11937;285.0;371.0;189.0;180.0;190.0;97.0;700.0;470.0;524.0;644.0;371.0
2098;1152261;13595;15355;0;356127;1747;201750;322;11794;251.0;322.0;160.0;165.0;164.0;84.0;731.0;493.0;532.0;665.0;322.0
2099;1150501;14025;15137;0;355738;1721;206305;372;12166;304.0;372.0;199.0;172.0;212.0;93.0;961.0;675.0;720.0;891.0;372.0
2100;1149389;14870;14771;0;354949;1661;202159;310;11616;258.0;310.0;181.0;158.0;141.0;88.0;755.0;496.0;552.0;697.0;310.0
2101;1149488;12913;14719;0;355277;1695;205246;377;11954;264.0;377.0;201.0;188.0;182.0;70.0;849.0;580.0;649.0;805.0;377.0
2102;1147682;13831;14604;0;356857;1672;201823;367;11717;256.0;367.0;190.0;167.0;175.0;91.0;805.0;569.0;590.0;739.0;367.0
2103;1146909;14549;14273;0;357146;1711;206414;371;12064;255.0;371.0;204.0;158.0;176.0;88.0;825.0;562.0;601.0;754.0;371.0
2104;1147185;14067;14168;0;356429;1703;202849;343;11974;233.0;343.0;181.0;148.0;169.0;78.0;787.0;543.0;585.0;730.0;343.0
2105;1147084;12523;14142;0;356987;1723;205604;328;11989;277.0;328.0;170.0;183.0;165.0;87.0;737.0;501.0;547.0;681.0;328.0
2106;1145465;13401;13928;0;357774;1674;202440;301;11691;255.0;301.0;143.0;176.0;174.0;63.0;703.0;483.0;526.0;646.0;301.0
2107;1144938;13492;13836;0;357678;1699;206670;340;11983;238.0;340.0;177.0;168.0;151.0;82.0;776.0;530.0;577.0;725.0;340.0
2108;1144594;14444;13501;0;357861;1699;202755;329;11704;269.0;329.0;168.0;172.0;176.0;82.0;775.0;521.0;567.0;707.0;329.0
2109;1145537;14338;13718;0;358764;1684;206542;336;12052;268.0;336.0;186.0;177.0;162.0;79.0;801.0;545.0;574.0;734.0;336.0
2110;1146157;13957;13508;0;358211;1686;202914;352;11845;265.0;352.0;191.0;160.0;175.0;91.0;827.0;562.0;617.0;765.0;352.0
2111;1146606;14264;13473;0;358075;1672;207114;341;12127;270.0;341.0;176.0;183.0;164.0;88.0;682.0;453.0;495.0;631.0;341.0
2112;1147397;14158;13592;0;358891;1650;202756;384;11919;254.0;384.0;193.0;175.0;184.0;86.0;803.0;550.0;604.0;751.0;384.0
2113;1147963;14401;13425;0;359562;1614;207901;345;12098;254.0;345.0;179.0;176.0;173.0;71.0;849.0;598.0;628.0;783.0;345.0
2114;1148939;15434;13521;0;359820;1626;202191;317;11818;236.0;317.0;156.0;160.0;155.0;82.0;698.0;459.0;516.0;641.0;317.0
2115;1150852;14461;13524;0;360070;1645;208717;370;12236;244.0;370.0;185.0;190.0;164.0;75.0;802.0;562.0;602.0;748.0;370.0
2116;1151789;14778;13212;0;360804;1640;202598;339;11969;231.0;339.0;164.0;164.0;165.0;77.0;783.0;539.0;588.0;734.0;339.0
