Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2075;168519;10334;191;201;190;78;1461;2270;2198;3542;660;9471;14810;988.0;4351.0;857.0;614.0;651.0;800.0;338.0
2076;167229;10235;184;191;210;90;1407;2157;2429;4087;675;10080;15370;981.0;4309.0;740.0;533.0;542.0;682.0;379.0
2077;165171;10098;190;201;169;92;1453;2270;1955;4178;652;9856;15076;969.0;4251.0;737.0;524.0;549.0;677.0;356.0
2078;162944;9970;162;230;200;86;1239;2597;2313;3906;678;10055;15208;956.0;4197.0;610.0;423.0;461.0;574.0;360.0
2079;161447;9760;172;195;166;76;1315;2202;1920;3451;609;8888;13944;947.0;4109.0;704.0;479.0;509.0;650.0;310.0
2080;159828;9797;198;213;169;89;1514;2405;1955;4042;669;9916;14978;937.0;4125.0;704.0;477.0;519.0;660.0;358.0
2081;158747;9664;152;196;194;76;1162;2213;2244;3451;618;9070;14070;931.0;4069.0;503.0;340.0;383.0;473.0;308.0
2082;159041;9748;179;208;181;94;1369;2349;2094;4269;662;10081;15118;933.0;4104.0;726.0;489.0;524.0;675.0;326.0
2083;158010;9711;168;222;171;88;1285;2507;1978;3996;649;9766;14781;927.0;4088.0;695.0;495.0;518.0;642.0;312.0
2084;156570;9607;168;221;182;102;1285;2496;2105;4632;673;10518;15481;918.0;4045.0;572.0;389.0;438.0;531.0;334.0
2085;156990;9562;180;201;184;108;1377;2270;2128;4905;673;10680;15627;921.0;4026.0;698.0;488.0;525.0;656.0;323.0
2086;154994;9395;180;200;169;105;1377;2259;1955;4768;654;10359;15223;909.0;3955.0;776.0;535.0;590.0;725.0;324.0
2087;156107;9546;187;203;180;91;1430;2293;2082;4133;661;9938;14873;916.0;4019.0;651.0;446.0;490.0;609.0;332.0
2088;153433;9196;170;191;180;85;1300;2157;2082;3860;626;9399;14171;900.0;3872.0;623.0;413.0;462.0;581.0;312.0
2089;154102;9293;156;197;167;98;1193;2225;1932;4451;618;9801;14617;904.0;3912.0;547.0;378.0;409.0;508.0;298.0
2090;150958;9119;170;202;183;86;1300;2281;2117;3906;641;9604;14328;885.0;3839.0;654.0;471.0;499.0;615.0;315.0
2091;151227;9099;155;173;171;99;1185;1954;1978;4496;598;9613;14331;887.0;3831.0;611.0;423.0;462.0;566.0;295.0
2092;148798;9059;171;181;177;102;1308;2044;2047;4632;631;10031;14718;873.0;3814.0;610.0;423.0;457.0;568.0;305.0
2093;148926;9043;159;161;161;108;1216;1818;1862;4905;589;9801;14481;873.0;3807.0;640.0;429.0;462.0;588.0;293.0
2094;147157;8835;146;202;186;93;1116;2281;2152;4224;627;9773;14356;863.0;3720.0;590.0;409.0;447.0;550.0;306.0
2095;146876;8932;165;202;164;87;1262;2281;1897;3951;618;9391;14012;861.0;3760.0;531.0;347.0;394.0;492.0;304.0
2096;145277;8789;162;205;187;85;1239;2315;2163;3860;639;9577;14129;852.0;3700.0;558.0;379.0;401.0;509.0;304.0
2097;145557;8846;173;200;189;81;1323;2259;2186;3679;643;9447;14025;854.0;3724.0;718.0;507.0;538.0;657.0;313.0
2098;144446;8824;143;206;176;84;1094;2326;2036;3815;609;9271;13833;847.0;3715.0;556.0;380.0;420.0;516.0;289.0
2099;143846;8826;143;177;176;100;1094;1999;2036;4541;596;9670;14230;844.0;3716.0;551.0;380.0;404.0;506.0;284.0
2100;142914;8557;157;185;166;93;1201;2089;1920;4224;601;9434;13875;838.0;3603.0;602.0;421.0;447.0;556.0;291.0
2101;143066;8673;152;201;173;81;1162;2270;2001;3679;607;9112;13602;839.0;3651.0;541.0;369.0;402.0;508.0;271.0
2102;142467;8607;178;205;168;96;1361;2315;1943;4360;647;9979;14439;836.0;3624.0;665.0;471.0;502.0;615.0;301.0
2103;142281;8632;170;187;183;82;1300;2112;2117;3724;622;9253;13721;834.0;3634.0;588.0;404.0;438.0;551.0;303.0
2104;143085;8790;166;175;172;91;1269;1976;1990;4133;604;9368;13908;839.0;3701.0;536.0;348.0;382.0;490.0;306.0
2105;142621;8732;168;190;177;93;1285;2146;2047;4224;628;9702;14214;836.0;3676.0;652.0;443.0;478.0;614.0;321.0
2106;142741;8608;124;182;177;92;948;2055;2047;4178;575;9228;13689;837.0;3624.0;415.0;275.0;305.0;386.0;261.0
2107;142239;8598;149;169;165;95;1139;1909;1909;4314;578;9271;13725;834.0;3620.0;589.0;423.0;439.0;543.0;275.0
2108;141573;8526;152;193;169;97;1162;2180;1955;4405;611;9702;14121;830.0;3589.0;641.0;464.0;489.0;602.0;300.0
2109;140854;8514;169;196;170;79;1292;2213;1966;3588;614;9059;13469;826.0;3584.0;637.0;440.0;481.0;595.0;287.0
2110;142291;8571;176;180;188;85;1346;2033;2175;3860;629;9414;13857;835.0;3608.0;620.0;412.0;459.0;574.0;331.0
2111;140249;8601;140;198;153;99;1071;2236;1770;4496;590;9573;14017;823.0;3621.0;521.0;364.0;393.0;479.0;274.0
2112;142335;8688;150;189;176;80;1147;2134;2036;3633;595;8950;13443;835.0;3658.0;631.0;444.0;456.0;588.0;286.0
2113;139370;8473;160;198;168;78;1224;2236;1943;3542;604;8945;13329;817.0;3567.0;626.0;439.0;473.0;580.0;298.0
2114;141587;8615;165;202;157;87;1262;2281;1816;3951;611;9310;13767;830.0;3627.0;620.0;422.0;449.0;567.0;283.0
2115;139006;8588;165;202;159;98;1262;2281;1839;4451;624;9833;14264;815.0;3616.0;582.0;392.0;405.0;535.0;313.0
2116;140904;8580;146;186;165;72;1116;2101;1909;3270;569;8396;12834;826.0;3612.0;549.0;369.0;410.0;504.0;281.0
2117;138965;8660;175;165;170;81;1338;1863;1966;3679;591;8846;13307;815.0;3646.0;725.0;488.0;544.0;675.0;314.0
2118;140176;8526;169;175;172;87;1292;1976;1990;3951;603;9209;13620;822.0;3589.0;716.0;505.0;535.0;669.0;289.0
2119;139118;8391;167;198;159;83;1277;2236;1839;3769;607;9121;13470;816.0;3533.0;633.0;428.0;471.0;588.0;302.0
2120;140338;8474;145;152;162;101;1109;1717;1874;4587;560;9287;13678;823.0;3568.0;527.0;367.0;379.0;491.0;261.0
2121;139163;8346;160;163;158;89;1224;1841;1828;4042;570;8935;13265;816.0;3514.0;556.0;388.0;417.0;517.0;289.0
2122;140378;8562;152;168;162;100;1162;1897;1874;4541;582;9474;13902;823.0;3605.0;523.0;351.0;381.0;481.0;290.0
2123;139866;8476;142;191;171;80;1086;2157;1978;3633;584;8854;13242;820.0;3568.0;486.0;321.0;367.0;457.0;280.0
2124;139747;8739;156;178;177;74;1193;2010;2047;3361;585;8611;13110;820.0;3679.0;617.0;443.0;466.0;568.0;298.0
2125;139993;8649;154;177;164;87;1178;1999;1897;3951;582;9025;13487;821.0;3641.0;546.0;367.0;383.0;501.0;289.0
2126;139551;8572;152;187;179;91;1162;2112;2071;4133;609;9478;13905;818.0;3609.0;576.0;389.0;419.0;532.0;309.0
2127;139669;8544;159;172;173;90;1216;1942;2001;4087;594;9246;13662;819.0;3597.0;596.0;407.0;447.0;556.0;289.0
2128;140244;8592;172;152;149;89;1315;1717;1724;4042;562;8798;13238;823.0;3617.0;599.0;420.0;447.0;558.0;292.0
2129;139651;8543;158;159;164;72;1208;1796;1897;3270;553;8171;12587;819.0;3597.0;672.0;476.0;495.0;626.0;295.0
2130;140243;8431;145;164;166;86;1109;1852;1920;3906;561;8787;13159;823.0;3549.0;542.0;388.0;410.0;508.0;279.0
2131;139324;8625;153;195;148;76;1170;2202;1712;3451;572;8535;12983;817.0;3631.0;547.0;362.0;391.0;507.0;294.0
2132;140203;8596;154;205;167;99;1178;2315;1932;4496;625;9921;14362;822.0;3619.0;483.0;323.0;369.0;451.0;310.0
2133;139126;8427;150;190;131;82;1147;2146;1515;3724;553;8532;12896;816.0;3548.0;594.0;427.0;456.0;560.0;266.0
2134;140354;8574;148;181;155;79;1132;2044;1793;3588;563;8557;12990;823.0;3610.0;528.0;362.0;389.0;489.0;264.0
2135;139669;8423;167;166;170;82;1277;1875;1966;3724;585;8842;13207;819.0;3546.0;634.0;439.0;471.0;597.0;307.0
2136;140715;8470;130;167;150;86;994;1886;1735;3906;533;8521;12912;825.0;3566.0;423.0;293.0;311.0;393.0;245.0
2137;140117;8661;124;182;173;90;948;2055;2001;4087;569;9091;13559;822.0;3646.0;374.0;255.0;277.0;351.0;271.0
2138;140923;8644;161;157;193;90;1231;1773;2233;4087;601;9324;13790;827.0;3639.0;545.0;366.0;404.0;504.0;295.0
2139;142132;8586;140;144;173;82;1071;1626;2001;3724;539;8422;12871;834.0;3615.0;523.0;355.0;411.0;490.0;280.0
2140;141541;8563;156;177;158;74;1193;1999;1828;3361;565;8381;12816;830.0;3605.0;578.0;398.0;447.0;546.0;302.0
2141;142272;8712;160;185;176;71;1224;2089;2036;3224;592;8573;13075;834.0;3668.0;579.0;390.0;429.0;534.0;297.0
2142;142135;8721;145;166;148;100;1109;1875;1712;4541;559;9237;13743;834.0;3672.0;569.0;388.0;414.0;526.0;278.0
2143;142140;8793;162;191;151;86;1239;2157;1747;3906;590;9049;13585;834.0;3702.0;546.0;380.0;394.0;510.0;296.0
2144;142442;8590;154;163;156;74;1178;1841;1805;3361;547;8185;12636;835.0;3616.0;557.0;390.0;408.0;516.0;291.0
2145;141944;8804;151;169;169;100;1155;1909;1955;4541;589;9560;14100;833.0;3707.0;562.0;403.0;418.0;514.0;296.0
2146;143073;8693;158;188;173;98;1208;2123;2001;4451;617;9783;14282;839.0;3660.0;630.0;444.0;458.0;581.0;311.0
2147;141524;8549;148;186;147;96;1132;2101;1700;4360;577;9293;13722;830.0;3599.0;526.0;354.0;389.0;490.0;273.0
2148;142957;8785;163;170;168;101;1247;1920;1943;4587;602;9697;14234;838.0;3699.0;453.0;299.0;326.0;415.0;288.0
2149;141131;8634;142;188;183;96;1086;2123;2117;4360;609;9686;14149;828.0;3635.0;493.0;311.0;361.0;455.0;283.0
2150;143821;8744;166;181;179;86;1269;2044;2071;3906;612;9290;13815;844.0;3681.0;558.0;384.0;412.0;521.0;315.0
2151;140846;8681;145;160;174;74;1109;1807;2013;3361;553;8290;12771;826.0;3655.0;555.0;389.0;411.0;518.0;280.0
2152;144282;8755;166;187;159;73;1269;2112;1839;3315;585;8535;13067;846.0;3686.0;525.0;349.0;396.0;497.0;304.0
2153;141064;8617;184;177;177;81;1407;1999;2047;3679;619;9132;13587;827.0;3628.0;696.0;489.0;503.0;644.0;330.0
2154;144872;8782;156;185;156;73;1193;2089;1805;3315;570;8402;12949;850.0;3697.0;570.0;392.0;422.0;535.0;295.0
2155;142317;8746;153;173;181;80;1170;1954;2094;3633;587;8851;13368;835.0;3682.0;557.0;377.0;398.0;503.0;302.0
2156;145026;8765;134;199;138;58;1025;2247;1596;2634;529;7502;12043;851.0;3690.0;549.0;399.0;408.0;510.0;252.0
2157;143176;8851;184;173;181;77;1407;1954;2094;3497;615;8952;13518;840.0;3726.0;741.0;529.0;552.0;681.0;340.0
2158;145944;8876;140;184;175;82;1071;2078;2024;3724;581;8897;13490;856.0;3737.0;561.0;398.0;414.0;517.0;273.0
2159;144095;8846;186;170;167;97;1422;1920;1932;4405;620;9679;14248;845.0;3724.0;715.0;495.0;518.0;654.0;343.0
2160;145898;9024;171;183;150;84;1308;2067;1735;3815;588;8925;13580;856.0;3799.0;559.0;384.0;419.0;528.0;304.0
2161;144486;8712;171;167;163;89;1308;1886;1885;4042;590;9121;13636;847.0;3668.0;614.0;430.0;465.0;573.0;294.0
2162;145660;9053;154;164;168;90;1178;1852;1943;4087;576;9060;13725;854.0;3811.0;545.0;370.0;395.0;505.0;273.0
2163;145220;8884;140;163;163;83;1071;1841;1885;3769;549;8566;13158;852.0;3740.0;453.0;319.0;342.0;426.0;283.0
2164;145341;8856;158;172;167;82;1208;1942;1932;3724;579;8806;13386;852.0;3728.0;585.0;390.0;422.0;545.0;294.0
2165;143549;8749;143;155;191;85;1094;1750;2209;3860;574;8913;13438;842.0;3683.0;553.0;382.0;424.0;512.0;286.0
2166;145499;8870;167;180;176;79;1277;2033;2036;3588;602;8934;13521;853.0;3734.0;621.0;426.0;464.0;575.0;296.0
2167;143372;8694;167;173;134;98;1277;1954;1550;4451;572;9232;13733;841.0;3660.0;589.0;403.0;437.0;555.0;299.0
2168;144914;8703;163;174;174;91;1247;1965;2013;4133;602;9358;13872;850.0;3664.0;679.0;482.0;506.0;631.0;307.0
2169;144031;8862;166;176;142;103;1269;1988;1643;4678;587;9578;14154;845.0;3731.0;615.0;415.0;467.0;573.0;302.0
2170;145862;8966;147;169;174;82;1124;1909;2013;3724;572;8770;13400;855.0;3775.0;575.0;404.0;429.0;534.0;294.0
2171;144294;8808;150;182;167;94;1147;2055;1932;4269;593;9403;13957;846.0;3708.0;473.0;305.0;360.0;448.0;309.0
2172;145742;9015;146;201;156;106;1116;2270;1805;4814;609;10005;14655;855.0;3795.0;529.0;361.0;395.0;490.0;299.0
2173;144975;8974;165;199;201;84;1262;2247;2325;3815;649;9649;14277;850.0;3778.0;575.0;388.0;427.0;531.0;337.0
2174;146056;8968;164;200;154;90;1254;2259;1781;4087;608;9381;14014;857.0;3776.0;603.0;404.0;435.0;554.0;300.0
2175;146041;9048;165;192;170;72;1262;2168;1966;3270;599;8666;13332;857.0;3809.0;657.0;460.0;486.0;605.0;305.0
2176;146358;9019;181;189;160;89;1384;2134;1851;4042;619;9411;14066;858.0;3797.0;625.0;412.0;474.0;588.0;325.0
2177;147586;9021;182;185;163;85;1392;2089;1885;3860;615;9226;13890;866.0;3798.0;634.0;425.0;462.0;586.0;304.0
2178;146349;9026;171;181;164;73;1308;2044;1897;3315;589;8564;13222;858.0;3800.0;658.0;465.0;494.0;616.0;312.0
2179;148359;9100;154;186;160;87;1178;2101;1851;3951;587;9081;13782;870.0;3831.0;551.0;377.0;409.0;520.0;298.0
2180;146625;8877;149;155;176;84;1139;1750;2036;3815;564;8740;13337;860.0;3737.0;543.0;370.0;416.0;500.0;289.0
2181;147391;8995;143;177;170;108;1094;1999;1966;4905;598;9964;14615;864.0;3787.0;520.0;363.0;383.0;479.0;301.0
2182;147197;9064;176;167;161;87;1346;1886;1862;3951;591;9045;13724;863.0;3816.0;689.0;476.0;506.0;638.0;297.0
2183;147772;9119;160;162;163;62;1224;1830;1885;2816;547;7755;12461;867.0;3839.0;558.0;376.0;422.0;525.0;277.0
2184;146666;8935;144;175;161;90;1101;1976;1862;4087;570;9026;13648;860.0;3762.0;603.0;426.0;435.0;556.0;280.0
2185;147870;9025;147;194;156;77;1124;2191;1805;3497;574;8617;13284;867.0;3800.0;476.0;311.0;333.0;433.0;287.0
2186;146627;8845;153;165;144;88;1170;1863;1666;3996;550;8695;13279;860.0;3724.0;677.0;480.0;509.0;633.0;270.0
2187;148079;9042;148;176;166;90;1132;1988;1920;4087;580;9127;13802;868.0;3807.0;593.0;407.0;452.0;552.0;281.0
2188;147373;8900;147;174;164;78;1124;1965;1897;3542;563;8528;13139;864.0;3747.0;573.0;389.0;431.0;528.0;283.0
2189;147048;8956;154;188;151;98;1178;2123;1747;4451;591;9499;14132;862.0;3771.0;652.0;465.0;475.0;596.0;293.0
2190;146552;8840;132;189;178;91;1009;2134;2059;4133;590;9335;13917;860.0;3722.0;536.0;364.0;398.0;499.0;280.0
2191;147126;8819;140;183;164;81;1071;2067;1897;3679;568;8714;13290;863.0;3713.0;498.0;327.0;373.0;457.0;273.0
2192;146335;8975;146;150;163;94;1116;1694;1885;4269;553;8964;13601;858.0;3779.0;554.0;390.0;418.0;520.0;282.0
2193;147385;8957;175;180;145;83;1338;2033;1677;3769;583;8817;13452;864.0;3771.0;725.0;502.0;536.0;674.0;287.0
2194;147907;8935;153;195;165;81;1170;2202;1909;3679;594;8960;13589;867.0;3762.0;612.0;422.0;461.0;579.0;304.0
2195;147778;8995;164;157;152;101;1254;1773;1758;4587;574;9372;14026;867.0;3787.0;631.0;441.0;480.0;582.0;294.0
2196;147450;8807;189;184;160;83;1445;2078;1851;3769;616;9143;13716;865.0;3708.0;737.0;519.0;552.0;691.0;322.0
2197;147892;9046;149;195;170;67;1139;2202;1966;3043;581;8350;13025;867.0;3808.0;682.0;475.0;496.0;622.0;311.0
2198;147124;8985;152;164;155;76;1162;1852;1793;3451;547;8258;12904;863.0;3783.0;646.0;461.0;480.0;604.0;305.0
2199;148083;9151;162;183;166;90;1239;2067;1920;4087;601;9313;14035;869.0;3853.0;544.0;378.0;404.0;503.0;310.0
2200;147111;8805;169;181;161;77;1292;2044;1862;3497;588;8695;13265;863.0;3707.0;697.0;473.0;522.0;652.0;302.0
2201;147843;9082;126;172;140;90;964;1942;1619;4087;528;8612;13303;867.0;3824.0;466.0;317.0;344.0;433.0;253.0
2202;146155;8789;165;180;157;75;1262;2033;1816;3406;577;8517;13074;857.0;3700.0;634.0;431.0;460.0;585.0;292.0
2203;146438;8979;167;162;177;90;1277;1830;2047;4087;596;9241;13880;859.0;3780.0;618.0;418.0;451.0;571.0;294.0
2204;146059;8791;136;167;169;89;1040;1886;1955;4042;561;8923;13481;857.0;3701.0;526.0;374.0;396.0;499.0;264.0
2205;146518;8946;173;188;157;87;1323;2123;1816;3951;605;9213;13838;859.0;3766.0;701.0;488.0;510.0;649.0;319.0
2206;146208;8985;165;175;200;91;1262;1976;2313;4133;631;9684;14325;858.0;3783.0;622.0;425.0;457.0;572.0;335.0
2207;146359;8948;172;171;167;91;1315;1931;1932;4133;601;9311;13936;858.0;3767.0;714.0;493.0;536.0;663.0;307.0
2208;145155;8837;157;175;158;67;1201;1976;1828;3043;557;8048;12619;851.0;3720.0;581.0;395.0;442.0;539.0;285.0
2209;145761;8717;158;166;148;88;1208;1875;1712;3996;560;8791;13316;855.0;3670.0;604.0;422.0;442.0;559.0;290.0
2210;144649;8786;182;191;130;71;1392;2157;1504;3224;574;8277;12824;848.0;3699.0;804.0;568.0;598.0;747.0;302.0
2211;145384;8785;169;163;163;83;1292;1841;1885;3769;578;8787;13339;853.0;3699.0;676.0;466.0;507.0;630.0;303.0
2212;144829;9006;153;164;156;76;1170;1852;1805;3451;549;8278;12919;849.0;3792.0;547.0;365.0;399.0;506.0;280.0
2213;145201;9063;159;170;176;80;1216;1920;2036;3633;585;8805;13473;852.0;3816.0;646.0;456.0;473.0;596.0;307.0
2214;144493;8776;153;147;154;93;1170;1660;1781;4224;547;8835;13377;847.0;3695.0;634.0;448.0;472.0;589.0;277.0
2215;145455;8967;131;203;149;89;1002;2293;1724;4042;572;9061;13689;853.0;3775.0;560.0;400.0;424.0;517.0;270.0
2216;145364;8989;153;184;179;102;1170;2078;2071;4632;618;9951;14588;853.0;3784.0;567.0;392.0;426.0;526.0;295.0
2217;145450;8959;157;140;177;74;1201;1581;2047;3361;548;8190;12815;853.0;3772.0;606.0;417.0;453.0;560.0;281.0
2218;145072;8879;157;175;165;89;1201;1976;1909;4042;586;9128;13717;851.0;3738.0;574.0;400.0;421.0;533.0;308.0
2219;145579;8793;144;183;157;100;1101;2067;1816;4541;584;9525;14081;854.0;3702.0;523.0;369.0;408.0;487.0;268.0
2220;144145;8869;174;161;166;82;1331;1818;1920;3724;583;8793;13372;845.0;3734.0;619.0;415.0;450.0;573.0;314.0
2221;144477;8971;162;183;166;92;1239;2067;1920;4178;603;9404;14028;847.0;3777.0;669.0;480.0;515.0;615.0;314.0
2222;144042;8831;148;190;142;89;1132;2146;1643;4042;569;8963;13526;845.0;3718.0;616.0;427.0;452.0;582.0;289.0
