Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14144;804;0;309296;5148;93893;393;5519;433.0;393.0;204.0;258.0;241.0;123.0;1011.0;734.0;776.0;943.0;393.0
2024;1136172;13798;1302;0;315832;4322;95876;422;5655;377.0;422.0;231.0;227.0;216.0;125.0;1015.0;709.0;757.0;942.0;422.0
2025;1148668;13977;2037;0;321258;3992;97859;213;5756;324.0;213.0;116.0;187.0;146.0;88.0;501.0;341.0;383.0;467.0;213.0
2026;1160608;12659;2951;0;326568;3944;99021;231;5728;308.0;231.0;135.0;157.0;145.0;102.0;524.0;357.0;383.0;489.0;231.0
2027;1170316;14173;3954;0;331597;3932;101128;237;5918;283.0;237.0;134.0;162.0;134.0;90.0;557.0;374.0;402.0;509.0;237.0
2028;1180535;14731;5060;0;336517;3963;102090;237;6054;307.0;237.0;127.0;190.0;141.0;86.0;635.0;437.0;474.0;585.0;237.0
2029;1190206;14579;5813;0;342000;3944;104174;236;6128;319.0;236.0;126.0;185.0;150.0;94.0;547.0;380.0;410.0;504.0;236.0
2030;1198972;14132;6455;0;347662;3929;105352;241;6223;329.0;241.0;133.0;195.0;154.0;88.0;524.0;373.0;387.0;489.0;241.0
2031;1206649;13775;6988;0;353183;3882;107616;233;6286;354.0;233.0;122.0;199.0;165.0;101.0;417.0;287.0;312.0;394.0;233.0
2032;1213436;13603;7237;0;357144;3830;108745;255;6450;366.0;255.0;143.0;196.0;176.0;106.0;650.0;445.0;489.0;598.0;255.0
2033;1219802;15364;7814;0;360491;3745;109923;223;6500;347.0;223.0;133.0;207.0;144.0;86.0;517.0;365.0;385.0;480.0;223.0
2034;1227352;13145;8244;0;363665;3702;110834;239;6483;356.0;239.0;132.0;182.0;166.0;115.0;504.0;344.0;370.0;461.0;239.0
2035;1232253;13546;9145;0;366810;3682;111789;204;6597;321.0;204.0;93.0;199.0;143.0;90.0;363.0;228.0;257.0;331.0;204.0
2036;1236654;14638;9924;0;370349;3744;112752;249;6566;364.0;249.0;143.0;203.0;168.0;99.0;643.0;448.0;480.0;593.0;249.0
2037;1241368;15194;10792;0;374499;3661;113848;223;6815;363.0;223.0;134.0;210.0;154.0;88.0;561.0;391.0;412.0;519.0;223.0
2038;1245770;13913;11483;0;379136;3647;115284;245;6778;382.0;245.0;129.0;217.0;170.0;111.0;553.0;383.0;420.0;517.0;245.0
2039;1248200;15488;12183;0;384431;3605;116704;256;6893;377.0;256.0;137.0;199.0;197.0;100.0;493.0;331.0;359.0;453.0;256.0
2040;1251505;13693;12467;0;389646;3606;118649;259;7001;387.0;259.0;129.0;219.0;186.0;112.0;499.0;347.0;379.0;461.0;259.0
2041;1252731;14281;12944;0;395052;3555;119865;265;7044;390.0;265.0;142.0;233.0;169.0;111.0;643.0;452.0;485.0;596.0;265.0
2042;1254068;14469;13243;0;400213;3497;121999;248;7024;352.0;248.0;143.0;187.0;170.0;100.0;502.0;343.0;377.0;466.0;248.0
