Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;AsymtomaticCCRDiscovered
2049;1250527;13412;15458;0;432640;2364;256082;454;14661;241.0;454.0;223.0;184.0;211.0;77.0;951.0;454.0
2050;1248481;14988;15413;0;436415;2322;255822;475;14921;210.0;475.0;225.0;170.0;216.0;74.0;1038.0;475.0
2051;1248056;12798;15798;0;440221;2298;256303;455;15010;228.0;455.0;232.0;168.0;195.0;88.0;1119.0;455.0
2052;1245056;15068;15461;0;443601;2263;256851;427;14887;224.0;427.0;219.0;151.0;195.0;86.0;981.0;427.0
2053;1244663;13753;15252;0;446445;2254;257337;463;14924;212.0;463.0;253.0;146.0;200.0;76.0;1113.0;463.0
2054;1243164;12498;14796;0;448023;2246;258950;458;15052;244.0;458.0;237.0;194.0;187.0;84.0;1164.0;458.0
2055;1240866;14486;14731;0;448925;2222;259298;493;15300;255.0;493.0;262.0;176.0;224.0;86.0;1200.0;493.0
2056;1240621;14344;14241;0;449505;2154;261115;495;15364;241.0;495.0;247.0;179.0;203.0;107.0;1057.0;495.0
2057;1240724;14255;14302;0;449460;2064;261970;499;15504;222.0;499.0;282.0;166.0;193.0;80.0;1199.0;499.0
2058;1240677;13133;14070;0;450761;2082;262640;478;15384;231.0;478.0;257.0;163.0;198.0;91.0;1181.0;478.0
2059;1239740;14405;14166;0;452012;2017;263500;458;15490;264.0;458.0;236.0;190.0;209.0;87.0;920.0;458.0
2060;1239979;13966;14325;0;452538;1959;264633;480;15425;221.0;480.0;253.0;182.0;187.0;79.0;1168.0;480.0
2061;1239620;13508;14383;0;453271;1943;264432;496;15388;211.0;496.0;244.0;166.0;207.0;90.0;983.0;496.0
2062;1238745;13438;14926;0;452264;1907;265361;501;15648;247.0;501.0;231.0;198.0;210.0;109.0;923.0;501.0
2063;1237257;14231;15256;0;450544;1855;266007;467;15698;245.0;467.0;249.0;183.0;201.0;79.0;1057.0;467.0
2064;1236232;14672;15592;0;448087;1825;266976;480;15831;232.0;480.0;235.0;185.0;215.0;77.0;1068.0;480.0
2065;1235312;13925;15838;0;444613;1802;265854;457;15611;206.0;457.0;233.0;172.0;187.0;71.0;1074.0;457.0
2066;1233399;14365;16182;0;440953;1836;265591;509;15631;213.0;509.0;259.0;178.0;211.0;74.0;1039.0;509.0
2067;1231582;13757;16375;0;438290;1812;264423;481;15455;231.0;481.0;246.0;167.0;210.0;89.0;991.0;481.0
2068;1228964;13090;16565;0;436267;1796;262658;456;15606;244.0;456.0;249.0;180.0;194.0;77.0;884.0;456.0
2069;1225489;13548;16503;0;432399;1790;262002;450;15646;239.0;450.0;231.0;182.0;190.0;86.0;878.0;450.0
2070;1222534;13801;16928;0;427886;1759;260137;469;15282;227.0;469.0;232.0;166.0;202.0;96.0;916.0;469.0
2071;1219407;13807;16822;0;424107;1755;259208;478;15378;245.0;478.0;241.0;183.0;204.0;95.0;1003.0;478.0
2072;1216392;12958;16998;0;418898;1691;257419;391;14921;272.0;391.0;197.0;179.0;204.0;83.0;829.0;391.0
2073;1212352;14277;17255;0;414886;1645;256565;425;15148;244.0;425.0;216.0;191.0;180.0;82.0;825.0;425.0
2074;1209374;14285;17296;0;410462;1658;254213;432;15030;242.0;432.0;232.0;171.0;191.0;80.0;966.0;432.0
2075;1206363;14630;17339;0;406312;1585;253824;412;14878;213.0;412.0;219.0;159.0;181.0;66.0;935.0;412.0
2076;1203654;13473;17381;0;402990;1660;249949;457;14658;225.0;457.0;219.0;189.0;193.0;81.0;901.0;457.0
2077;1199746;14122;17781;0;400862;1687;249659;416;14701;225.0;416.0;220.0;170.0;183.0;68.0;906.0;416.0
2078;1196087;14432;17408;0;398901;1701;245848;434;14400;244.0;434.0;211.0;195.0;198.0;74.0;840.0;434.0
2079;1193111;12855;17784;0;397919;1663;245159;434;14488;239.0;434.0;229.0;193.0;180.0;71.0;941.0;434.0
2080;1188182;15071;17572;0;396170;1650;242779;438;14253;245.0;438.0;223.0;196.0;183.0;81.0;938.0;438.0
2081;1185681;14058;17605;0;394388;1588;241613;390;14217;231.0;390.0;208.0;164.0;172.0;77.0;898.0;390.0
2082;1182134;13899;17321;0;392061;1625;238974;421;14041;228.0;421.0;204.0;174.0;196.0;75.0;879.0;421.0
2083;1178712;14406;16814;0;389016;1625;238491;394;14154;228.0;394.0;198.0;168.0;178.0;78.0;812.0;394.0
2084;1176304;14459;17096;0;386445;1655;236928;437;13987;236.0;437.0;247.0;164.0;187.0;75.0;933.0;437.0
2085;1173667;14081;16653;0;383378;1680;235319;429;13749;236.0;429.0;206.0;180.0;201.0;78.0;884.0;429.0
2086;1171095;14651;16484;0;380088;1653;234966;412;13688;225.0;412.0;230.0;160.0;164.0;83.0;957.0;412.0
2087;1169262;14834;16189;0;376654;1640;233246;418;13759;224.0;418.0;229.0;170.0;176.0;67.0;948.0;418.0
2088;1167907;13245;15950;0;374975;1623;232492;382;13451;226.0;382.0;199.0;157.0;183.0;69.0;833.0;382.0
2089;1165202;14500;15879;0;371907;1631;231487;399;13484;248.0;399.0;225.0;160.0;175.0;87.0;942.0;399.0
2090;1163823;14547;15943;0;369116;1618;231017;404;13553;240.0;404.0;206.0;176.0;191.0;71.0;795.0;404.0
2091;1162427;13529;15812;0;367151;1589;230698;378;13460;219.0;378.0;190.0;148.0;172.0;87.0;773.0;378.0
2092;1160144;13102;15551;0;365224;1655;229838;432;13462;229.0;432.0;222.0;168.0;188.0;83.0;1004.0;432.0
2093;1157695;15331;15617;0;362663;1633;229134;407;13367;214.0;407.0;194.0;145.0;186.0;96.0;771.0;407.0
2094;1157409;13719;15410;0;360060;1661;228561;387;13280;252.0;387.0;195.0;176.0;185.0;83.0;799.0;387.0
2095;1155718;14044;15330;0;359447;1603;227087;369;13299;219.0;369.0;201.0;160.0;166.0;61.0;791.0;369.0
2096;1154432;13689;15162;0;359592;1618;227086;379;13281;228.0;379.0;195.0;166.0;162.0;84.0;652.0;379.0
2097;1152959;13536;15124;0;358883;1617;224812;387;13182;244.0;387.0;196.0;171.0;194.0;70.0;877.0;387.0
2098;1151371;13378;15238;0;360022;1596;226116;380;13274;230.0;380.0;190.0;167.0;178.0;75.0;753.0;380.0
2099;1149511;14788;15064;0;359696;1569;223118;380;13145;240.0;380.0;198.0;156.0;174.0;92.0;876.0;380.0
2100;1149235;14201;14910;0;360691;1544;224804;380;12973;214.0;380.0;198.0;143.0;180.0;73.0;788.0;380.0
2101;1148526;13689;14698;0;360561;1544;222547;355;13068;225.0;355.0;191.0;158.0;159.0;72.0;774.0;355.0
2102;1147517;14567;14814;0;361478;1587;223640;400;13045;224.0;400.0;194.0;155.0;192.0;83.0;753.0;400.0
2103;1147270;13801;14510;0;361228;1578;221682;373;13027;223.0;373.0;187.0;154.0;187.0;68.0;874.0;373.0
2104;1146561;13694;14185;0;360971;1604;223028;383;13249;216.0;383.0;187.0;164.0;174.0;74.0;719.0;383.0
2105;1146070;13258;14272;0;360854;1626;221161;406;12951;230.0;406.0;190.0;187.0;182.0;77.0;745.0;406.0
2106;1145056;14107;14117;0;361226;1581;222364;377;12899;241.0;377.0;176.0;164.0;193.0;85.0;670.0;377.0
2107;1145046;14272;13917;0;361371;1548;220722;354;12831;214.0;354.0;181.0;159.0;159.0;69.0;775.0;354.0
2108;1145401;13728;13893;0;361533;1565;221868;382;12912;234.0;382.0;195.0;167.0;177.0;77.0;776.0;382.0
2109;1145236;14373;13647;0;363008;1555;221342;368;13019;231.0;368.0;206.0;187.0;151.0;55.0;883.0;368.0
2110;1145962;13338;13553;0;362807;1552;223187;366;13025;234.0;366.0;192.0;152.0;186.0;70.0;809.0;366.0
2111;1145747;14346;13399;0;362922;1545;220902;406;12995;223.0;406.0;212.0;188.0;146.0;83.0;881.0;406.0
2112;1146694;13766;13404;0;362747;1509;224216;374;13248;210.0;374.0;189.0;157.0;162.0;76.0;746.0;374.0
2113;1147056;13421;13602;0;363861;1534;221719;378;12954;234.0;378.0;184.0;176.0;177.0;75.0;863.0;378.0
2114;1146875;13576;13484;0;363894;1544;223858;393;13193;222.0;393.0;198.0;169.0;170.0;78.0;940.0;393.0
2115;1146967;13731;13366;0;363634;1519;221603;367;13110;220.0;367.0;188.0;178.0;149.0;72.0;813.0;367.0
2116;1147332;14220;13360;0;364063;1556;224266;387;13297;189.0;387.0;207.0;142.0;173.0;54.0;858.0;387.0
2117;1148192;14234;13504;0;364404;1566;221475;424;13293;222.0;424.0;230.0;162.0;172.0;82.0;929.0;424.0
2118;1148922;14961;13174;0;364057;1534;224187;393;13133;244.0;393.0;204.0;175.0;174.0;84.0;847.0;393.0
2119;1150709;14575;13184;0;364145;1465;221910;356;13002;201.0;356.0;177.0;156.0;153.0;71.0;709.0;356.0
2120;1152100;14000;13124;0;364257;1495;224752;387;13239;225.0;387.0;182.0;146.0;195.0;89.0;721.0;387.0
2121;1152976;13360;13134;0;363591;1473;222420;354;12896;193.0;354.0;182.0;143.0;160.0;62.0;736.0;354.0
2122;1153202;14758;13143;0;362534;1526;224279;369;13195;239.0;369.0;191.0;163.0;168.0;86.0;792.0;369.0
2123;1154817;13661;13205;0;362689;1481;222494;348;13019;202.0;348.0;193.0;157.0;145.0;55.0;795.0;348.0
2124;1155273;13403;13115;0;362553;1531;225193;364;13438;210.0;364.0;187.0;150.0;154.0;83.0;826.0;364.0
2125;1155561;14504;13267;0;362497;1515;222759;361;13147;213.0;361.0;198.0;145.0;158.0;73.0;713.0;361.0
2126;1156798;13508;13424;0;361415;1544;225190;426;13261;230.0;426.0;209.0;169.0;203.0;75.0;785.0;426.0
2127;1156882;13178;13195;0;361621;1479;223374;394;13154;232.0;394.0;196.0;162.0;176.0;92.0;853.0;394.0
2128;1156865;14583;13311;0;361809;1443;225364;360;13245;213.0;360.0;169.0;150.0;163.0;91.0;713.0;360.0
2129;1158137;14409;13110;0;361365;1469;223554;365;13209;183.0;365.0;190.0;131.0;150.0;77.0;754.0;365.0
2130;1159436;13833;13257;0;361453;1459;225943;356;13146;198.0;356.0;199.0;141.0;145.0;69.0;788.0;356.0
2131;1160012;14110;12953;0;361112;1473;223474;373;13309;205.0;373.0;182.0;156.0;177.0;63.0;729.0;373.0
2132;1161169;12365;13351;0;361119;1488;225933;391;13334;206.0;391.0;213.0;152.0;153.0;79.0;756.0;391.0
2133;1160183;14211;13243;0;360908;1500;224179;383;13070;220.0;383.0;184.0;173.0;162.0;84.0;771.0;383.0
2134;1161151;13827;13405;0;360754;1480;225248;359;13259;221.0;359.0;180.0;168.0;159.0;73.0;768.0;359.0
2135;1161573;13912;13276;0;359440;1454;224698;378;13063;193.0;378.0;189.0;141.0;167.0;74.0;776.0;378.0
2136;1162209;15276;13230;0;359341;1474;225490;371;13201;192.0;371.0;191.0;129.0;178.0;65.0;646.0;371.0
2137;1164255;14166;13424;0;360049;1461;225805;395;13370;237.0;395.0;196.0;171.0;186.0;79.0;840.0;395.0
2138;1164997;12694;13420;0;360080;1398;224926;358;13286;215.0;358.0;201.0;128.0;190.0;54.0;862.0;358.0
2139;1164271;13288;13418;0;359418;1389;226442;330;13236;178.0;330.0;159.0;121.0;166.0;62.0;624.0;330.0
2140;1164141;13546;13316;0;358962;1414;224521;367;13173;207.0;367.0;179.0;170.0;161.0;64.0;693.0;367.0
2141;1164371;13720;13344;0;360409;1433;226139;369;13450;218.0;369.0;198.0;162.0;157.0;70.0;810.0;369.0
2142;1164747;13148;13227;0;359405;1470;224132;385;13249;185.0;385.0;194.0;128.0;176.0;72.0;854.0;385.0
2143;1164668;13637;13272;0;359422;1516;225590;392;13348;212.0;392.0;208.0;170.0;157.0;69.0;836.0;392.0
2144;1165033;14241;13376;0;359956;1486;224354;400;13148;188.0;400.0;207.0;133.0;173.0;75.0;715.0;400.0
2145;1165898;14153;13452;0;359737;1525;226370;393;13484;224.0;393.0;191.0;155.0;175.0;96.0;745.0;393.0
2146;1166599;13637;13328;0;358833;1477;224320;389;13176;219.0;389.0;207.0;149.0;162.0;90.0;790.0;389.0
2147;1166908;13796;13295;0;358617;1463;225863;373;13207;218.0;373.0;188.0;165.0;159.0;79.0;851.0;373.0
2148;1167409;14737;13369;0;359274;1411;225049;369;13423;221.0;369.0;196.0;151.0;181.0;62.0;802.0;369.0
2149;1168777;14488;13452;0;359893;1446;225941;356;13303;212.0;356.0;175.0;162.0;158.0;73.0;682.0;356.0
2150;1169813;13746;13227;0;359232;1497;224835;403;13098;186.0;403.0;209.0;140.0;165.0;75.0;678.0;403.0
2151;1170332;13829;13293;0;359256;1457;224901;391;13377;198.0;391.0;203.0;149.0;169.0;68.0;923.0;391.0
2152;1170868;14941;13446;0;360424;1441;224753;369;13170;226.0;369.0;188.0;153.0;184.0;70.0;705.0;369.0
2153;1172363;15421;13290;0;360584;1440;225501;394;13237;211.0;394.0;223.0;143.0;163.0;76.0;955.0;394.0
2154;1174494;14335;13195;0;359115;1450;224066;397;13102;196.0;397.0;217.0;140.0;169.0;67.0;975.0;397.0
2155;1175634;12509;13239;0;358463;1402;225612;365;13320;204.0;365.0;176.0;147.0;173.0;73.0;689.0;365.0
2156;1174904;13932;13260;0;358244;1413;224982;354;13181;196.0;354.0;173.0;176.0;143.0;58.0;674.0;354.0
2157;1175576;14041;13250;0;358082;1425;226181;378;13460;216.0;378.0;208.0;160.0;157.0;69.0;856.0;378.0
2158;1176367;13538;13272;0;357377;1393;225135;377;13143;213.0;377.0;203.0;153.0;163.0;71.0;890.0;377.0
2159;1176633;15049;13312;0;357638;1406;226604;392;13304;165.0;392.0;202.0;136.0;160.0;59.0;828.0;392.0
2160;1178370;13752;13199;0;357698;1476;224818;375;13244;208.0;375.0;206.0;132.0;165.0;80.0;778.0;375.0
2161;1178923;13776;13319;0;358462;1483;226789;366;13229;212.0;366.0;183.0;157.0;165.0;73.0;698.0;366.0
2162;1179380;14594;13168;0;358273;1474;224644;384;13375;207.0;384.0;194.0;154.0;172.0;71.0;856.0;384.0
2163;1180806;13786;13292;0;357732;1486;226896;353;13320;192.0;353.0;161.0;137.0;179.0;68.0;648.0;353.0
2164;1181300;14852;13220;0;357480;1477;225902;369;13253;230.0;369.0;191.0;157.0;174.0;77.0;831.0;369.0
2165;1182932;14293;13202;0;357286;1467;227574;358;13291;215.0;358.0;162.0;143.0;191.0;77.0;609.0;358.0
2166;1184023;13502;13164;0;356888;1456;225859;345;13296;214.0;345.0;168.0;152.0;158.0;81.0;708.0;345.0
2167;1184361;14580;13196;0;355714;1436;228111;353;13309;208.0;353.0;197.0;140.0;159.0;65.0;725.0;353.0
2168;1185745;14151;13333;0;357297;1475;225987;387;13031;195.0;387.0;200.0;139.0;162.0;81.0;868.0;387.0
2169;1186563;14442;13122;0;357607;1483;228435;380;13464;225.0;380.0;192.0;147.0;176.0;90.0;713.0;380.0
2170;1187883;14002;13281;0;358127;1451;225388;411;13308;192.0;411.0;225.0;166.0;152.0;60.0;897.0;411.0
2171;1188604;13695;13010;0;358783;1435;228813;384;13487;202.0;384.0;192.0;141.0;166.0;87.0;669.0;384.0
2172;1189289;13119;13085;0;359422;1419;225185;345;13300;200.0;345.0;164.0;151.0;164.0;66.0;677.0;345.0
2173;1189323;14209;13291;0;360169;1484;229117;393;13622;227.0;393.0;193.0;155.0;191.0;81.0;672.0;393.0
2174;1190241;15392;12983;0;359287;1482;225898;406;13253;199.0;406.0;208.0;166.0;160.0;71.0;855.0;406.0
2175;1192650;14187;13086;0;358789;1453;228980;364;13562;198.0;364.0;199.0;149.0;145.0;69.0;923.0;364.0
2176;1193751;13340;13005;0;358326;1466;226813;376;13231;217.0;376.0;200.0;163.0;152.0;78.0;818.0;376.0
2177;1194086;14523;12917;0;358635;1461;229387;399;13570;214.0;399.0;195.0;149.0;192.0;77.0;694.0;399.0
2178;1195692;13148;12830;0;358492;1454;226362;358;13381;206.0;358.0;192.0;152.0;151.0;69.0;801.0;358.0
2179;1196010;14005;12725;0;358573;1445;229586;401;13640;211.0;401.0;184.0;168.0;185.0;75.0;867.0;401.0
2180;1197290;14051;12557;0;359417;1466;227572;400;13244;198.0;400.0;207.0;153.0;177.0;61.0;880.0;400.0
2181;1198784;13624;12675;0;360694;1415;229828;362;13584;200.0;362.0;177.0;141.0;168.0;76.0;715.0;362.0
2182;1199733;13806;12479;0;359500;1392;229202;370;13592;213.0;370.0;199.0;147.0;157.0;80.0;865.0;370.0
2183;1201060;14292;12655;0;359615;1381;230408;342;13682;182.0;342.0;153.0;145.0;165.0;61.0;612.0;342.0
2184;1202697;14411;12624;0;360465;1434;229285;355;13505;220.0;355.0;187.0;161.0;156.0;71.0;823.0;355.0
2185;1204484;13969;12533;0;360090;1441;230189;391;13535;200.0;391.0;194.0;155.0;168.0;74.0;680.0;391.0
2186;1205920;14746;12515;0;360970;1428;228948;342;13400;181.0;342.0;174.0;128.0;164.0;57.0;691.0;342.0
2187;1208151;12558;12495;0;360242;1469;229459;354;13499;198.0;354.0;183.0;136.0;167.0;66.0;742.0;354.0
2188;1208214;13037;12648;0;359565;1434;228920;385;13367;229.0;385.0;195.0;160.0;191.0;68.0;903.0;385.0
2189;1208603;13931;12700;0;359077;1435;229932;365;13540;221.0;365.0;164.0;155.0;178.0;89.0;648.0;365.0
2190;1209834;15001;12843;0;359721;1367;228552;325;13313;202.0;325.0;162.0;147.0;152.0;66.0;704.0;325.0
2191;1211992;14384;12881;0;359293;1412;230108;371;13412;198.0;371.0;192.0;150.0;145.0;82.0;804.0;371.0
2192;1213495;13680;12887;0;359348;1418;229122;368;13408;196.0;368.0;200.0;152.0;146.0;66.0;906.0;368.0
2193;1214288;13359;13163;0;359975;1404;230483;372;13455;207.0;372.0;201.0;143.0;171.0;64.0;843.0;372.0
2194;1214484;12583;12966;0;358942;1424;229405;359;13333;193.0;359.0;192.0;138.0;146.0;76.0;771.0;359.0
2195;1214101;14249;13153;0;358720;1459;231068;361;13558;203.0;361.0;186.0;152.0;154.0;72.0;828.0;361.0
2196;1215197;13572;13406;0;358765;1454;230320;401;13416;210.0;401.0;221.0;159.0;160.0;71.0;1022.0;401.0
2197;1215363;14575;13648;0;358286;1437;230701;395;13613;187.0;395.0;199.0;165.0;153.0;65.0;802.0;395.0
2198;1216290;13917;13419;0;358702;1430;230899;383;13643;199.0;383.0;184.0;155.0;175.0;68.0;746.0;383.0
2199;1216788;13494;13542;0;358867;1465;231717;380;13662;199.0;380.0;201.0;153.0;160.0;65.0;795.0;380.0
2200;1216740;14097;13370;0;360095;1502;231345;383;13297;205.0;383.0;193.0;143.0;168.0;84.0;757.0;383.0
2201;1217467;14635;13698;0;359611;1506;231135;334;13630;217.0;334.0;167.0;147.0;165.0;72.0;747.0;334.0
2202;1218404;14032;13737;0;360855;1496;232242;361;13526;190.0;361.0;186.0;146.0;151.0;68.0;865.0;361.0
2203;1218699;13341;13695;0;362356;1501;230514;389;13656;233.0;389.0;203.0;167.0;161.0;91.0;801.0;389.0
2204;1218345;13067;13791;0;362372;1456;231592;360;13580;203.0;360.0;184.0;144.0;170.0;65.0;832.0;360.0
2205;1217621;13236;13840;0;361884;1486;231597;368;13683;242.0;368.0;170.0;178.0;166.0;96.0;718.0;368.0
2206;1217017;13564;13932;0;362095;1445;230739;389;13571;198.0;389.0;203.0;147.0;166.0;71.0;820.0;389.0
2207;1216649;14319;13765;0;361121;1423;231137;363;13648;231.0;363.0;180.0;157.0;176.0;81.0;775.0;363.0
2208;1217203;14038;13931;0;361443;1408;231545;413;13615;196.0;413.0;223.0;143.0;180.0;63.0;923.0;413.0
2209;1217310;13586;13836;0;362376;1355;231247;347;13466;200.0;347.0;189.0;142.0;148.0;68.0;790.0;347.0
2210;1217060;14348;13879;0;361811;1364;232917;384;13649;189.0;384.0;192.0;132.0;174.0;75.0;809.0;384.0
2211;1217529;15168;13835;0;361817;1404;231571;363;13454;182.0;363.0;185.0;131.0;156.0;73.0;695.0;363.0
2212;1218862;14514;13963;0;362028;1427;232903;365;13855;196.0;365.0;190.0;131.0;161.0;79.0;820.0;365.0
2213;1219413;13708;14100;0;362742;1464;231892;381;13815;199.0;381.0;195.0;146.0;173.0;66.0;817.0;381.0
2214;1219021;14124;13984;0;365002;1448;234166;376;13732;200.0;376.0;192.0;157.0;151.0;76.0;856.0;376.0
2215;1219161;13453;14020;0;365902;1469;232065;404;13744;224.0;404.0;207.0;184.0;158.0;79.0;959.0;404.0
2216;1218594;13834;13772;0;365575;1428;233753;400;13906;204.0;400.0;213.0;152.0;169.0;70.0;939.0;400.0
2217;1218656;13085;13963;0;366384;1389;232219;378;13810;184.0;378.0;195.0;133.0;154.0;80.0;860.0;378.0
2218;1217778;14463;14028;0;367637;1388;233245;359;13709;185.0;359.0;181.0;133.0;158.0;72.0;714.0;359.0
2219;1218213;14115;13786;0;367526;1444;231753;388;13619;200.0;388.0;171.0;163.0;189.0;65.0;778.0;388.0
2220;1218542;13885;14135;0;367463;1400;234369;359;13932;192.0;359.0;161.0;140.0;186.0;64.0;666.0;359.0
2221;1218292;14531;13900;0;367331;1444;232020;383;13834;196.0;383.0;200.0;145.0;152.0;82.0;755.0;383.0
2222;1218923;13364;13980;0;366455;1453;233168;361;13829;190.0;361.0;191.0;146.0;143.0;71.0;727.0;361.0
