Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14960;878;0;309296;5157;154961;646;9060;433.0;646.0;363.0;278.0;296.0;142.0;1764.0;1213.0;1296.0;1624.0;646.0
2024;1136914;14475;1248;0;315832;4080;158238;661;9307;330.0;661.0;331.0;255.0;278.0;127.0;1670.0;1183.0;1283.0;1558.0;661.0
2025;1150141;14278;2035;0;321258;3548;161310;357;9403;241.0;357.0;198.0;164.0;161.0;75.0;804.0;562.0;621.0;751.0;357.0
2026;1162384;14212;2964;0;326568;3429;165154;364;9600;231.0;364.0;197.0;140.0;160.0;98.0;862.0;582.0;638.0;798.0;364.0
2027;1173632;12236;3936;0;331597;3374;168649;358;9804;193.0;358.0;188.0;138.0;147.0;78.0;898.0;627.0;673.0;827.0;358.0
2028;1181932;13270;4966;0;336515;3354;171593;372;10094;203.0;372.0;163.0;149.0;174.0;89.0;764.0;538.0;570.0;707.0;372.0
2029;1190236;12765;5730;0;341996;3315;174497;364;10171;193.0;364.0;182.0;157.0;148.0;70.0;802.0;557.0;591.0;743.0;364.0
2030;1197271;14809;6538;0;347662;3298;177247;337;10264;216.0;337.0;169.0;138.0;178.0;68.0;759.0;518.0;571.0;707.0;337.0
2031;1205542;12770;6882;0;353194;3292;180425;372;10541;236.0;372.0;190.0;176.0;167.0;75.0;923.0;646.0;676.0;840.0;372.0
2032;1211430;14071;7334;0;357139;3206;183059;347;10761;246.0;347.0;183.0;159.0;172.0;79.0;877.0;618.0;654.0;807.0;347.0
2033;1218167;15232;7700;0;360489;3160;186465;347;10852;220.0;347.0;181.0;161.0;139.0;86.0;787.0;522.0;573.0;721.0;347.0
2034;1225699;13651;8279;0;363665;3100;189371;364;11118;241.0;364.0;179.0;155.0;175.0;96.0;690.0;453.0;512.0;643.0;364.0
2035;1231071;13834;9244;0;366837;3079;192523;415;11282;199.0;415.0;201.0;156.0;178.0;79.0;907.0;610.0;698.0;843.0;415.0
2036;1235661;12728;10260;0;370395;3060;194880;355;11322;239.0;355.0;182.0;165.0;175.0;72.0;831.0;571.0;613.0;758.0;355.0
2037;1238129;13086;10679;0;374524;2991;197383;368;11798;235.0;368.0;185.0;178.0;169.0;71.0;902.0;635.0;678.0;833.0;368.0
2038;1240536;13221;11565;0;379237;2950;199212;382;11598;240.0;382.0;213.0;171.0;169.0;69.0;1005.0;694.0;738.0;929.0;382.0
2039;1242192;13959;11999;0;384520;2918;201624;408;11823;246.0;408.0;200.0;168.0;191.0;95.0;862.0;586.0;633.0;796.0;408.0
2040;1244152;13566;12272;0;389764;2893;202794;393;11896;253.0;393.0;186.0;162.0;206.0;92.0;764.0;533.0;571.0;704.0;393.0
2041;1245446;13174;12914;0;395176;2869;205320;399;12069;245.0;399.0;193.0;162.0;199.0;90.0;684.0;478.0;516.0;627.0;399.0
2042;1245706;13815;13282;0;400404;2801;206440;406;11844;235.0;406.0;203.0;175.0;172.0;91.0;883.0;601.0;663.0;817.0;406.0
2043;1246239;12841;13545;0;405936;2757;208857;404;12224;236.0;404.0;219.0;173.0;177.0;71.0;985.0;665.0;730.0;909.0;404.0
2044;1245535;12929;13825;0;411374;2722;209825;407;12270;268.0;407.0;203.0;197.0;194.0;81.0;970.0;696.0;728.0;903.0;407.0
2045;1244639;13360;14238;0;416827;2659;211716;407;12337;278.0;407.0;231.0;177.0;184.0;93.0;1026.0;713.0;791.0;970.0;407.0
2046;1243761;14590;14665;0;421910;2530;212751;372;12259;233.0;372.0;193.0;145.0;187.0;80.0;908.0;641.0;684.0;839.0;372.0
2047;1243686;12807;15146;0;425848;2561;214285;380;12237;229.0;380.0;189.0;144.0;199.0;77.0;830.0;576.0;627.0;768.0;380.0
2048;1241347;15094;15370;0;430039;2544;214727;414;12603;247.0;414.0;199.0;180.0;199.0;83.0;930.0;637.0;697.0;860.0;414.0
2049;1241071;14827;15560;0;433490;2507;215675;408;12334;269.0;408.0;218.0;190.0;196.0;73.0;919.0;642.0;684.0;847.0;408.0
2050;1240338;13849;15587;0;437374;2531;216108;427;12569;238.0;427.0;198.0;183.0;207.0;77.0;951.0;663.0;729.0;883.0;427.0
2051;1238600;13197;15776;0;441094;2497;216763;438;12663;258.0;438.0;225.0;184.0;195.0;92.0;1155.0;848.0;869.0;1067.0;438.0
2052;1236021;13341;15048;0;444465;2457;218261;367;12610;265.0;367.0;188.0;170.0;179.0;95.0;845.0;604.0;635.0;785.0;367.0
2053;1234314;14672;15218;0;447332;2445;219415;430;12733;256.0;430.0;239.0;166.0;201.0;80.0;992.0;688.0;747.0;929.0;430.0
2054;1233768;15041;14923;0;448782;2455;221682;456;12839;296.0;456.0;232.0;210.0;217.0;93.0;1116.0;787.0;844.0;1030.0;456.0
2055;1233886;14357;14626;0;449736;2390;222480;445;13131;291.0;445.0;250.0;181.0;213.0;92.0;1156.0;792.0;853.0;1066.0;445.0
2056;1233617;13732;14371;0;450092;2314;223951;432;13055;276.0;432.0;218.0;190.0;190.0;110.0;1018.0;707.0;770.0;944.0;432.0
2057;1232978;14344;14039;0;449877;2268;224191;437;13259;265.0;437.0;254.0;171.0;188.0;89.0;1090.0;746.0;802.0;994.0;437.0
2058;1233283;13090;13967;0;451231;2282;224315;439;13171;269.0;439.0;236.0;176.0;196.0;100.0;1016.0;702.0;775.0;953.0;439.0
2059;1232406;15259;14274;0;452454;2213;223904;432;13139;297.0;432.0;230.0;192.0;213.0;94.0;958.0;674.0;699.0;875.0;432.0
2060;1233391;14687;14287;0;453021;2159;224896;433;13058;270.0;433.0;224.0;200.0;194.0;85.0;1082.0;773.0;813.0;1008.0;433.0
2061;1233791;13289;14484;0;453645;2121;223582;470;12935;254.0;470.0;234.0;192.0;204.0;94.0;902.0;643.0;688.0;845.0;470.0
2062;1232596;15285;14914;0;452650;2112;224010;428;13200;287.0;428.0;204.0;209.0;198.0;104.0;830.0;543.0;597.0;758.0;428.0
2063;1232967;12919;15254;0;450740;2091;223594;417;13184;294.0;417.0;220.0;190.0;209.0;92.0;1020.0;715.0;772.0;942.0;417.0
2064;1230632;15197;15594;0;447934;2054;223653;460;13156;277.0;460.0;247.0;196.0;208.0;86.0;1159.0;812.0;864.0;1065.0;460.0
2065;1230235;14881;15942;0;444176;2034;221092;418;12941;250.0;418.0;201.0;199.0;189.0;79.0;980.0;677.0;744.0;910.0;418.0
2066;1229174;13483;16283;0;440225;2022;219509;434;12916;261.0;434.0;219.0;198.0;207.0;71.0;908.0;618.0;686.0;858.0;434.0
2067;1226374;13899;16119;0;437610;2031;217336;426;12616;280.0;426.0;222.0;196.0;195.0;93.0;983.0;673.0;714.0;895.0;426.0
2068;1224154;14075;16557;0;435329;2018;214493;428;12688;299.0;428.0;234.0;198.0;191.0;104.0;885.0;586.0;676.0;832.0;428.0
2069;1221672;14071;16575;0;431344;1988;213499;391;12772;285.0;391.0;211.0;190.0;188.0;87.0;837.0;578.0;636.0;773.0;391.0
2070;1219168;13288;16835;0;426628;1990;210456;407;12318;275.0;407.0;204.0;168.0;212.0;98.0;922.0;650.0;690.0;851.0;407.0
2071;1215621;13335;16900;0;422666;1997;209153;414;12343;288.0;414.0;220.0;180.0;196.0;106.0;924.0;635.0;696.0;857.0;414.0
2072;1212056;13410;17143;0;416831;1975;206589;376;11970;324.0;376.0;193.0;205.0;213.0;89.0;760.0;535.0;579.0;711.0;376.0
2073;1208323;13607;17143;0;413303;1889;204531;376;12001;296.0;376.0;187.0;213.0;178.0;94.0;837.0;599.0;632.0;776.0;376.0
2074;1204787;13891;17442;0;409285;1889;201927;364;11879;301.0;364.0;194.0;202.0;182.0;87.0;866.0;599.0;650.0;802.0;364.0
2075;1201236;14718;17385;0;405608;1817;200703;345;11720;296.0;345.0;196.0;182.0;178.0;85.0;789.0;553.0;601.0;739.0;345.0
2076;1198569;14022;17456;0;402520;1842;199255;367;11704;275.0;367.0;181.0;185.0;189.0;87.0;707.0;487.0;524.0;655.0;367.0
2077;1195135;14103;17628;0;399018;1865;197679;352;11623;275.0;352.0;187.0;186.0;170.0;84.0;773.0;533.0;571.0;713.0;352.0
2078;1191610;14691;17731;0;395924;1898;196658;390;11490;285.0;390.0;187.0;203.0;203.0;82.0;742.0;501.0;558.0;697.0;390.0
2079;1188570;13600;17834;0;393359;1880;195681;355;11485;266.0;355.0;197.0;181.0;169.0;74.0;925.0;654.0;683.0;845.0;355.0
2080;1184336;14989;17628;0;392850;1903;194367;384;11401;294.0;384.0;184.0;219.0;186.0;89.0;780.0;548.0;579.0;721.0;384.0
2081;1181697;14738;17584;0;391011;1880;194013;346;11424;281.0;346.0;172.0;174.0;188.0;93.0;665.0;448.0;494.0;619.0;346.0
2082;1178851;13925;17321;0;388846;1852;192721;355;11238;279.0;355.0;187.0;185.0;190.0;72.0;826.0;571.0;620.0;764.0;355.0
2083;1175455;12768;17272;0;386586;1862;191952;366;11368;294.0;366.0;183.0;218.0;178.0;81.0;847.0;607.0;646.0;787.0;366.0
2084;1170951;13705;16913;0;382980;1852;190282;387;11207;289.0;387.0;212.0;180.0;192.0;92.0;790.0;530.0;582.0;729.0;387.0
2085;1167743;14778;16763;0;379667;1815;189699;365;11097;289.0;365.0;193.0;182.0;188.0;91.0;831.0;581.0;624.0;768.0;365.0
2086;1165758;12715;16524;0;376367;1843;187374;374;10857;278.0;374.0;211.0;195.0;158.0;88.0;902.0;601.0;683.0;844.0;374.0
2087;1161949;14519;16194;0;372486;1793;187126;356;10986;263.0;356.0;201.0;154.0;186.0;78.0;902.0;630.0;682.0;844.0;356.0
2088;1160274;14450;15995;0;369203;1782;185186;353;10662;262.0;353.0;190.0;186.0;164.0;75.0;821.0;556.0;615.0;757.0;353.0
2089;1158729;14182;16123;0;366435;1800;184167;340;10723;278.0;340.0;181.0;168.0;177.0;92.0;726.0;507.0;570.0;674.0;340.0
2090;1156788;13789;15834;0;363392;1788;183268;367;10668;291.0;367.0;184.0;187.0;185.0;102.0;782.0;560.0;586.0;723.0;367.0
2091;1154743;14550;15784;0;361769;1737;182431;345;10583;257.0;345.0;193.0;167.0;170.0;72.0;935.0;651.0;710.0;860.0;345.0
2092;1153509;13915;15465;0;360361;1751;181506;345;10636;288.0;345.0;175.0;184.0;183.0;91.0;718.0;502.0;535.0;658.0;345.0
2093;1151959;14431;15523;0;357545;1754;180133;317;10557;269.0;317.0;163.0;154.0;176.0;93.0;587.0;391.0;438.0;539.0;317.0
2094;1150867;14632;15400;0;355039;1783;181137;356;10486;253.0;356.0;180.0;171.0;186.0;72.0;835.0;581.0;641.0;777.0;356.0
