Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2060;215994;13072;227;197;207;101;1736;2225;2394;4587;732;10942;17712;1267.0;5503.0;813.0;558.0;604.0;757.0;462.0
2061;217491;13054;225;182;206;96;1721;2055;2383;4360;709;10519;17291;1276.0;5496.0;968.0;684.0;731.0;905.0;442.0
2062;217118;13283;223;190;177;113;1705;2146;2047;5132;703;11030;17895;1273.0;5592.0;902.0;641.0;671.0;830.0;416.0
2063;217255;13303;234;214;221;90;1789;2417;2556;4087;759;10849;17724;1274.0;5601.0;955.0;657.0;704.0;882.0;460.0
2064;216719;13231;219;208;211;87;1675;2349;2441;3951;725;10416;17257;1271.0;5570.0;901.0;603.0;679.0;840.0;441.0
2065;217440;13244;244;187;189;90;1866;2112;2186;4087;710;10251;17102;1275.0;5576.0;971.0;661.0;727.0;903.0;457.0
2066;216154;13165;221;170;175;72;1690;1920;2024;3270;638;8904;15715;1268.0;5543.0;978.0;684.0;727.0;902.0;396.0
2067;216133;13032;223;189;208;88;1705;2134;2406;3996;708;10241;16996;1268.0;5487.0;807.0;539.0;607.0;757.0;425.0
2068;215818;13288;231;213;209;104;1767;2405;2418;4723;757;11313;18173;1266.0;5594.0;863.0;608.0;643.0;805.0;468.0
2069;215473;13351;204;204;215;90;1560;2304;2487;4087;713;10438;17323;1264.0;5621.0;809.0;549.0;608.0;754.0;432.0
2070;213033;12976;228;166;210;101;1744;1875;2429;4587;705;10635;17347;1249.0;5463.0;884.0;606.0;668.0;820.0;426.0
2071;211204;12898;225;188;190;93;1721;2123;2198;4224;696;10266;16935;1239.0;5430.0;872.0;593.0;647.0;814.0;418.0
2072;209154;12603;227;193;209;94;1736;2180;2418;4269;723;10603;17136;1227.0;5306.0;927.0;656.0;692.0;864.0;426.0
2073;206477;12571;209;194;186;101;1598;2191;2152;4587;690;10528;17031;1211.0;5292.0;836.0;598.0;627.0;782.0;390.0
2074;205048;12478;192;196;174;80;1468;2213;2013;3633;642;9327;15783;1203.0;5253.0;803.0;556.0;614.0;757.0;362.0
2075;201646;12212;208;175;208;74;1591;1976;2406;3361;665;9334;15658;1183.0;5141.0;769.0;555.0;581.0;718.0;403.0
2076;200835;12228;193;183;187;79;1476;2067;2163;3588;642;9294;15620;1178.0;5148.0;805.0;564.0;601.0;744.0;375.0
2077;198064;12071;195;194;186;87;1491;2191;2152;3951;662;9785;16029;1162.0;5082.0;718.0;481.0;549.0;683.0;403.0
2078;196865;11970;232;199;187;76;1774;2247;2163;3451;694;9635;15829;1155.0;5039.0;981.0;688.0;732.0;900.0;407.0
2079;193596;11768;197;193;176;75;1507;2180;2036;3406;641;9129;15218;1135.0;4954.0;760.0;514.0;562.0;701.0;376.0
2080;193176;11746;180;200;167;91;1377;2259;1932;4133;638;9701;15779;1133.0;4945.0;664.0;437.0;482.0;615.0;373.0
2081;190464;11633;212;184;193;71;1621;2078;2233;3224;660;9156;15171;1117.0;4898.0;907.0;624.0;664.0;843.0;398.0
2082;190840;11567;196;166;182;96;1499;1875;2105;4360;640;9839;15828;1119.0;4870.0;815.0;561.0;599.0;753.0;377.0
2083;187988;11552;196;213;170;78;1499;2405;1966;3542;657;9412;15378;1103.0;4863.0;763.0;528.0;574.0;710.0;380.0
2084;188527;11510;178;189;189;78;1361;2134;2186;3542;634;9223;15175;1106.0;4846.0;776.0;558.0;577.0;715.0;351.0
2085;185897;11282;177;191;179;92;1354;2157;2071;4178;639;9760;15600;1090.0;4750.0;711.0;467.0;531.0;666.0;358.0
2086;187203;11296;208;184;168;85;1591;2078;1943;3860;645;9472;15326;1098.0;4756.0;855.0;593.0;646.0;806.0;376.0
2087;183924;11198;196;175;174;87;1499;1976;2013;3951;632;9439;15232;1079.0;4714.0;756.0;505.0;565.0;712.0;361.0
2088;185877;11121;203;169;178;69;1552;1909;2059;3134;619;8654;14426;1090.0;4682.0;725.0;482.0;544.0;669.0;358.0
2089;182092;10953;178;196;169;93;1361;2213;1955;4224;636;9753;15432;1068.0;4611.0;684.0;488.0;519.0;633.0;340.0
2090;184114;11110;181;181;167;95;1384;2044;1932;4314;624;9674;15431;1080.0;4677.0;790.0;544.0;596.0;727.0;332.0
2091;180598;10888;202;162;183;87;1545;1830;2117;3951;634;9443;15086;1059.0;4584.0;949.0;670.0;705.0;875.0;388.0
2092;181928;11068;185;189;175;85;1415;2134;2024;3860;634;9433;15160;1067.0;4660.0;800.0;555.0;603.0;739.0;351.0
2093;178877;10866;178;142;187;90;1361;1604;2163;4087;597;9215;14839;1049.0;4575.0;735.0;498.0;560.0;685.0;349.0
2094;179419;10791;184;181;184;75;1407;2044;2128;3406;624;8985;14580;1052.0;4543.0;749.0;520.0;552.0;689.0;345.0
2095;176953;10763;188;187;178;72;1438;2112;2059;3270;625;8879;14448;1038.0;4531.0;735.0;496.0;536.0;681.0;366.0
2096;178233;10798;175;180;175;84;1338;2033;2024;3815;614;9210;14801;1045.0;4546.0;622.0;412.0;454.0;565.0;357.0
2097;175909;10648;181;185;192;84;1384;2089;2221;3815;642;9509;15024;1032.0;4483.0;659.0;448.0;486.0;608.0;348.0
2098;177222;10805;169;175;160;89;1292;1976;1851;4042;593;9161;14749;1039.0;4549.0;710.0;489.0;525.0;655.0;333.0
2099;175015;10736;184;180;178;87;1407;2033;2059;3951;629;9450;14996;1026.0;4520.0;728.0;500.0;543.0;677.0;333.0
2100;175602;10484;158;160;163;91;1208;1807;1885;4133;572;9033;14477;1030.0;4414.0;546.0;357.0;394.0;510.0;314.0
2101;173288;10472;181;190;178;71;1384;2146;2059;3224;620;8813;14238;1016.0;4409.0;706.0;488.0;534.0;657.0;354.0
2102;174743;10580;199;188;159;85;1522;2123;1839;3860;631;9344;14823;1025.0;4454.0;920.0;666.0;695.0;860.0;358.0
2103;173390;10592;172;160;199;75;1315;1807;2302;3406;606;8830;14306;1017.0;4459.0;686.0;479.0;519.0;636.0;365.0
2104;174349;10674;157;178;157;74;1201;2010;1816;3361;566;8388;13905;1023.0;4494.0;633.0;433.0;460.0;584.0;318.0
2105;174732;10637;179;188;173;84;1369;2123;2001;3815;624;9308;14811;1025.0;4478.0;764.0;531.0;555.0;704.0;343.0
2106;175004;10498;157;201;170;77;1201;2270;1966;3497;605;8934;14380;1026.0;4420.0;612.0;421.0;455.0;566.0;318.0
2107;175051;10541;192;169;133;75;1468;1909;1538;3406;569;8321;13786;1027.0;4438.0;757.0;514.0;556.0;705.0;329.0
2108;175465;10527;164;182;181;73;1254;2055;2094;3315;600;8718;14179;1029.0;4432.0;779.0;552.0;572.0;719.0;332.0
2109;175056;10603;181;178;177;74;1384;2010;2047;3361;610;8802;14293;1027.0;4464.0;715.0;471.0;520.0;665.0;347.0
2110;176550;10648;161;180;182;82;1231;2033;2105;3724;605;9093;14611;1035.0;4483.0;652.0;441.0;475.0;599.0;329.0
2111;175510;10753;183;181;175;79;1399;2044;2024;3588;618;9055;14611;1029.0;4527.0;667.0;445.0;479.0;616.0;352.0
2112;176858;10863;184;168;165;76;1407;1897;1909;3451;593;8664;14274;1037.0;4573.0;724.0;504.0;547.0;679.0;345.0
2113;175430;10675;188;174;186;83;1438;1965;2152;3769;631;9324;14847;1029.0;4494.0;741.0;520.0;549.0;682.0;358.0
2114;176961;10721;155;180;170;96;1185;2033;1966;4360;601;9544;15096;1038.0;4514.0;640.0;429.0;479.0;598.0;329.0
2115;176197;10789;208;172;173;87;1591;1942;2001;3951;640;9485;15060;1033.0;4542.0;899.0;627.0;658.0;820.0;374.0
2116;176600;10814;172;177;172;61;1315;1999;1990;2770;582;8074;13663;1036.0;4553.0;837.0;581.0;618.0;773.0;343.0
2117;176889;10944;166;157;152;84;1269;1773;1758;3815;559;8615;14259;1037.0;4607.0;628.0;431.0;468.0;584.0;308.0
2118;176421;10686;168;191;176;86;1285;2157;2036;3906;621;9384;14918;1035.0;4499.0;608.0;406.0;444.0;562.0;337.0
2119;177310;10742;180;160;186;93;1377;1807;2152;4224;619;9560;15122;1040.0;4522.0;684.0;463.0;505.0;632.0;373.0
2120;176503;10713;179;163;163;84;1369;1841;1885;3815;589;8910;14455;1035.0;4510.0;625.0;403.0;459.0;580.0;352.0
2121;178158;10622;182;169;161;70;1392;1909;1862;3179;582;8342;13859;1045.0;4472.0;763.0;523.0;560.0;709.0;341.0
2122;176964;10705;162;164;169;90;1239;1852;1955;4087;585;9133;14678;1038.0;4507.0;627.0;433.0;470.0;590.0;300.0
2123;177664;10745;159;180;175;69;1216;2033;2024;3134;583;8407;13973;1042.0;4524.0;770.0;537.0;571.0;705.0;329.0
2124;178129;11056;181;155;152;74;1384;1750;1758;3361;562;8253;13953;1045.0;4655.0;727.0;500.0;527.0;662.0;319.0
2125;177513;10875;179;148;173;97;1369;1671;2001;4405;597;9446;15065;1041.0;4578.0;629.0;417.0;469.0;579.0;357.0
2126;178312;10917;217;190;170;76;1659;2146;1966;3451;653;9222;14864;1046.0;4596.0;855.0;592.0;633.0;800.0;383.0
2127;177563;10757;169;158;170;91;1292;1784;1966;4133;588;9175;14745;1041.0;4529.0;735.0;532.0;559.0;683.0;340.0
2128;178157;10873;187;135;136;94;1430;1525;1573;4269;552;8797;14420;1045.0;4578.0;707.0;487.0;544.0;665.0;321.0
2129;177638;10839;160;151;141;71;1224;1705;1631;3224;523;7784;13389;1042.0;4563.0;562.0;383.0;414.0;520.0;294.0
2130;177657;10641;159;170;165;72;1216;1920;1909;3270;566;8315;13837;1042.0;4480.0;626.0;425.0;467.0;589.0;311.0
2131;178513;10923;164;171;153;70;1254;1931;1770;3179;558;8134;13780;1047.0;4599.0;618.0;415.0;474.0;582.0;306.0
2132;177062;10793;178;181;144;64;1361;2044;1666;2907;567;7978;13560;1038.0;4544.0;700.0;479.0;529.0;650.0;307.0
2133;178809;10764;175;185;155;81;1338;2089;1793;3679;596;8899;14480;1049.0;4532.0;636.0;435.0;474.0;593.0;347.0
2134;177520;10768;169;167;163;81;1292;1886;1885;3679;580;8742;14316;1041.0;4533.0;732.0;535.0;560.0;687.0;320.0
2135;178666;10719;172;158;192;83;1315;1784;2221;3769;605;9089;14650;1048.0;4513.0;760.0;536.0;557.0;699.0;360.0
2136;177149;10808;214;184;168;72;1637;2078;1943;3270;638;8928;14517;1039.0;4550.0;755.0;504.0;561.0;700.0;394.0
2137;178602;10949;162;169;169;86;1239;1909;1955;3906;586;9009;14667;1048.0;4610.0;539.0;361.0;401.0;506.0;325.0
2138;177135;10842;162;160;200;71;1239;1807;2313;3224;593;8583;14187;1039.0;4565.0;667.0;457.0;509.0;620.0;330.0
2139;178502;10758;163;168;206;75;1247;1897;2383;3406;612;8933;14509;1047.0;4529.0;645.0;445.0;484.0;600.0;367.0
2140;177836;10765;185;165;181;82;1415;1863;2094;3724;613;9096;14671;1043.0;4532.0;693.0;468.0;510.0;638.0;361.0
2141;177837;10884;185;162;165;72;1415;1830;1909;3270;584;8424;14049;1043.0;4582.0;738.0;511.0;538.0;684.0;331.0
2142;177677;10870;167;150;177;88;1277;1694;2047;3996;582;9014;14632;1042.0;4576.0;656.0;448.0;495.0;609.0;344.0
2143;177694;10955;197;161;161;82;1507;1818;1862;3724;601;8911;14565;1042.0;4612.0;698.0;486.0;527.0;651.0;361.0
2144;177198;10699;177;140;149;73;1354;1581;1724;3315;539;7974;13517;1039.0;4504.0;619.0;442.0;464.0;586.0;325.0
2145;177959;10931;178;155;166;72;1361;1750;1920;3270;571;8301;13947;1044.0;4602.0;616.0;421.0;452.0;578.0;332.0
2146;176185;10644;170;147;162;92;1300;1660;1874;4178;571;9012;14526;1033.0;4481.0;666.0;436.0;489.0;614.0;333.0
2147;177909;10782;169;169;177;73;1292;1909;2047;3315;588;8563;14145;1043.0;4539.0;608.0;394.0;435.0;556.0;346.0
2148;176869;10839;160;164;173;74;1224;1852;2001;3361;571;8438;14038;1037.0;4563.0;596.0;405.0;450.0;556.0;317.0
2149;177999;10844;186;157;179;83;1422;1773;2071;3769;605;9035;14644;1044.0;4565.0;660.0;447.0;476.0;610.0;368.0
2150;176966;10633;175;152;164;86;1338;1717;1897;3906;577;8858;14373;1038.0;4477.0;642.0;438.0;470.0;604.0;331.0
2151;177995;10948;204;167;164;92;1560;1886;1897;4178;627;9521;15174;1044.0;4609.0;635.0;423.0;476.0;592.0;377.0
2152;177082;10710;170;150;163;65;1300;1694;1885;2952;548;7831;13379;1039.0;4509.0;807.0;562.0;595.0;742.0;314.0
2153;178188;10743;172;185;174;81;1315;2089;2013;3679;612;9096;14664;1045.0;4523.0;691.0;461.0;513.0;639.0;334.0
2154;176477;10664;192;158;151;83;1468;1784;1747;3769;584;8768;14293;1035.0;4490.0;787.0;548.0;588.0;732.0;331.0
2155;177978;10861;169;174;167;74;1292;1965;1932;3361;584;8550;14167;1044.0;4573.0;651.0;454.0;482.0;602.0;326.0
2156;175792;10731;182;179;180;67;1392;2021;2082;3043;608;8538;14087;1031.0;4518.0;785.0;549.0;575.0;728.0;353.0
2157;178488;10955;173;174;160;64;1323;1965;1851;2907;571;8046;13705;1047.0;4612.0;743.0;518.0;538.0;686.0;319.0
2158;175990;10635;195;152;173;77;1491;1717;2001;3497;597;8706;14215;1032.0;4477.0;748.0;513.0;551.0;689.0;359.0
2159;178873;10856;195;170;157;87;1491;1920;1816;3951;609;9178;14797;1049.0;4570.0;739.0;506.0;545.0;691.0;355.0
2160;176288;10816;180;162;175;89;1377;1830;2024;4042;606;9273;14861;1034.0;4554.0;648.0;439.0;485.0;603.0;345.0
2161;178654;10749;159;189;162;81;1216;2134;1874;3679;591;8903;14476;1048.0;4525.0;659.0;475.0;487.0;614.0;339.0
2162;177103;10962;156;152;177;78;1193;1717;2047;3542;563;8499;14153;1039.0;4615.0;506.0;341.0;382.0;476.0;327.0
2163;177945;10738;176;142;160;68;1346;1604;1851;3088;546;7889;13454;1044.0;4521.0;691.0;478.0;509.0;642.0;326.0
2164;177753;10745;156;156;181;82;1193;1762;2094;3724;575;8773;14340;1043.0;4524.0;617.0;422.0;460.0;572.0;321.0
2165;177825;10839;185;174;192;78;1415;1965;2221;3542;629;9143;14749;1043.0;4563.0;806.0;572.0;593.0;747.0;386.0
2166;177208;10667;141;135;169;81;1078;1525;1955;3679;526;8237;13767;1039.0;4491.0;593.0;406.0;445.0;550.0;294.0
2167;178032;10811;184;162;165;90;1407;1830;1909;4087;601;9233;14828;1044.0;4551.0;695.0;470.0;508.0;630.0;349.0
2168;177558;10571;165;158;149;80;1262;1784;1724;3633;552;8403;13894;1041.0;4450.0;631.0;441.0;474.0;585.0;314.0
2169;177723;10857;184;164;168;86;1407;1852;1943;3906;602;9108;14721;1042.0;4571.0;718.0;492.0;540.0;665.0;362.0
2170;177947;10855;154;183;163;66;1178;2067;1885;2997;566;8127;13741;1044.0;4570.0;554.0;370.0;402.0;511.0;312.0
2171;178221;10796;173;152;160;92;1323;1717;1851;4178;577;9069;14659;1045.0;4545.0;581.0;378.0;439.0;542.0;343.0
2172;177599;10917;199;160;165;97;1522;1807;1909;4405;621;9643;15281;1042.0;4596.0;694.0;462.0;514.0;637.0;382.0
2173;179219;11024;196;201;177;84;1499;2270;2047;3815;658;9631;15323;1051.0;4641.0;863.0;600.0;646.0;799.0;385.0
2174;176953;10795;212;178;153;87;1621;2010;1770;3951;630;9352;14935;1038.0;4545.0;759.0;514.0;575.0;714.0;375.0
2175;179288;11005;182;182;148;76;1392;2055;1712;3451;588;8610;14295;1052.0;4633.0;615.0;407.0;450.0;560.0;336.0
2176;177078;10774;174;175;171;68;1331;1976;1978;3088;588;8373;13948;1039.0;4536.0;691.0;466.0;531.0;652.0;333.0
2177;179752;10982;195;166;163;70;1491;1875;1885;3179;594;8430;14107;1054.0;4623.0;843.0;587.0;637.0;787.0;347.0
2178;178180;10892;183;160;159;74;1399;1807;1839;3361;576;8406;14037;1045.0;4586.0;687.0;474.0;519.0;646.0;350.0
2179;179921;10992;160;154;147;94;1224;1739;1700;4269;555;8932;14615;1055.0;4628.0;682.0;477.0;516.0;639.0;325.0
2180;177783;10760;185;163;206;70;1415;1841;2383;3179;624;8818;14391;1043.0;4530.0;729.0;484.0;523.0;678.0;380.0
2181;179764;10964;174;154;186;91;1331;1739;2152;4133;605;9355;15025;1054.0;4616.0;610.0;417.0;454.0;560.0;356.0
2182;177187;10872;181;154;167;81;1384;1739;1932;3679;583;8734;14350;1039.0;4577.0;678.0;448.0;502.0;625.0;329.0
2183;179062;10948;195;167;156;75;1491;1886;1805;3406;593;8588;14247;1050.0;4609.0;823.0;573.0;618.0;767.0;350.0
2184;177071;10761;144;183;139;92;1101;2067;1608;4178;558;8954;14523;1039.0;4530.0;521.0;335.0;375.0;481.0;301.0
2185;178064;10756;180;150;152;67;1377;1694;1758;3043;549;7872;13444;1044.0;4528.0;791.0;550.0;577.0;731.0;327.0
2186;176866;10712;156;153;196;71;1193;1728;2267;3224;576;8412;13959;1037.0;4510.0;577.0;381.0;424.0;532.0;332.0
2187;177809;10763;166;166;165;63;1269;1875;1909;2861;560;7914;13488;1043.0;4531.0;753.0;531.0;564.0;694.0;329.0
2188;176552;10592;161;160;139;80;1231;1807;1608;3633;540;8279;13773;1035.0;4459.0;589.0;419.0;430.0;543.0;288.0
2189;178285;10807;172;159;151;84;1315;1796;1747;3815;566;8673;14269;1046.0;4550.0;795.0;556.0;612.0;745.0;328.0
2190;176955;10574;152;163;157;69;1162;1841;1816;3134;541;7953;13443;1038.0;4452.0;581.0;390.0;434.0;537.0;298.0
2191;178077;10693;166;132;154;88;1269;1491;1781;3996;540;8537;14083;1044.0;4502.0;655.0;443.0;485.0;617.0;325.0
2192;176745;10719;162;138;159;71;1239;1558;1839;3224;530;7860;13410;1037.0;4513.0;693.0;489.0;531.0;642.0;309.0
2193;177869;10722;168;153;172;72;1285;1728;1990;3270;565;8273;13830;1043.0;4514.0;625.0;420.0;454.0;580.0;320.0
2194;176770;10683;173;165;165;98;1323;1863;1909;4451;601;9546;15081;1037.0;4498.0;699.0;491.0;523.0;647.0;350.0
2195;178336;10852;191;175;150;84;1461;1976;1735;3815;600;8987;14602;1046.0;4569.0;663.0;443.0;492.0;620.0;350.0
2196;176582;10504;176;167;169;77;1346;1886;1955;3497;589;8684;14142;1036.0;4422.0;760.0;540.0;565.0;702.0;342.0
2197;177926;10856;189;167;163;73;1445;1886;1885;3315;592;8531;14145;1044.0;4570.0;788.0;534.0;592.0;739.0;342.0
2198;177291;10861;172;140;153;93;1315;1581;1770;4224;558;8890;14503;1040.0;4573.0;582.0;387.0;438.0;541.0;345.0
2199;178170;10881;175;163;159;66;1338;1841;1839;2997;563;8015;13641;1045.0;4581.0;747.0;526.0;566.0;697.0;338.0
2200;177958;10581;164;166;155;81;1254;1875;1793;3679;566;8601;14100;1044.0;4455.0;654.0;452.0;476.0;596.0;319.0
2201;178752;10961;168;173;140;68;1285;1954;1619;3088;549;7946;13609;1048.0;4615.0;736.0;490.0;532.0;678.0;316.0
2202;177659;10644;171;155;140;85;1308;1750;1619;3860;551;8537;14060;1042.0;4481.0;705.0;491.0;521.0;652.0;323.0
2203;178409;10898;183;171;160;81;1399;1931;1851;3679;595;8860;14494;1046.0;4588.0;790.0;568.0;584.0;733.0;338.0
2204;177529;10730;164;153;175;76;1254;1728;2024;3451;568;8457;14015;1041.0;4517.0;658.0;446.0;478.0;600.0;316.0
2205;178139;10785;161;150;169;89;1231;1694;1955;4042;569;8922;14508;1045.0;4541.0;581.0;389.0;437.0;539.0;319.0
2206;177485;10758;163;148;154;69;1247;1671;1781;3134;534;7833;13403;1041.0;4529.0;678.0;468.0;495.0;632.0;314.0
2207;177618;10853;190;183;187;81;1453;2067;2163;3679;641;9362;14973;1042.0;4569.0;758.0;516.0;566.0;703.0;379.0
2208;178495;10838;199;163;166;72;1522;1841;1920;3270;600;8553;14163;1047.0;4563.0;760.0;497.0;545.0;702.0;355.0
2209;177674;10581;176;145;176;78;1346;1638;2036;3542;575;8562;14059;1042.0;4455.0;748.0;514.0;570.0;697.0;342.0
2210;178988;10791;187;145;153;75;1430;1638;1770;3406;560;8244;13837;1050.0;4543.0;793.0;548.0;579.0;728.0;334.0
2211;177221;10667;168;144;169;77;1285;1626;1955;3497;558;8363;13893;1039.0;4491.0;700.0;498.0;514.0;644.0;339.0
2212;179503;11043;182;142;167;88;1392;1604;1932;3996;579;8924;14626;1053.0;4649.0;678.0;467.0;505.0;629.0;348.0
2213;176692;10908;164;149;166;83;1254;1683;1920;3769;562;8626;14254;1036.0;4592.0;733.0;507.0;545.0;677.0;314.0
2214;180224;10909;170;158;166;90;1300;1784;1920;4087;584;9091;14741;1057.0;4593.0;673.0;463.0;501.0;627.0;345.0
2215;177746;10843;158;188;152;88;1208;2123;1758;3996;586;9085;14692;1042.0;4565.0;595.0;409.0;440.0;550.0;307.0
2216;180489;11165;187;165;180;89;1430;1863;2082;4042;621;9417;15177;1059.0;4701.0;775.0;517.0;573.0;719.0;357.0
2217;178568;11002;189;174;161;70;1445;1965;1862;3179;594;8451;14130;1047.0;4632.0;844.0;587.0;629.0;781.0;362.0
2218;180324;10957;175;170;166;83;1338;1920;1920;3769;594;8947;14618;1058.0;4613.0;716.0;484.0;553.0;668.0;342.0
2219;178936;10849;157;144;161;86;1201;1626;1862;3906;548;8595;14211;1049.0;4567.0;666.0;474.0;505.0;625.0;315.0
2220;181955;11207;177;145;177;80;1354;1638;2047;3633;579;8672;14457;1067.0;4718.0;662.0;453.0;499.0;611.0;346.0
2221;178134;10920;186;184;147;74;1422;2078;1700;3361;591;8561;14203;1045.0;4597.0;742.0;506.0;552.0;685.0;327.0
2222;181857;11017;149;174;160;85;1139;1965;1851;3860;568;8815;14520;1067.0;4638.0;714.0;507.0;553.0;672.0;309.0
