Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;15102;846;0;309296;5142;93895;394;5520;433.0;394.0;201.0;258.0;243.0;125.0;998.0;723.0;767.0;932.0;394.0
2024;1137088;13389;1280;0;315832;4317;95872;426;5657;377.0;426.0;231.0;228.0;219.0;125.0;1008.0;702.0;752.0;936.0;426.0
2025;1149197;14177;2115;0;321258;3990;97852;220;5754;325.0;220.0;122.0;188.0;148.0;87.0;524.0;361.0;403.0;490.0;220.0
2026;1161259;13765;2931;0;326567;3945;99027;225;5730;307.0;225.0;133.0;156.0;141.0;102.0;523.0;357.0;385.0;488.0;225.0
2027;1172093;13421;4084;0;331594;3917;101129;231;5917;283.0;231.0;129.0;161.0;135.0;89.0;534.0;360.0;387.0;488.0;231.0
2028;1181430;14488;4905;0;336511;3947;102089;237;6055;305.0;237.0;129.0;188.0;139.0;86.0;639.0;438.0;474.0;589.0;237.0
2029;1191013;13765;5911;0;341993;3950;104173;229;6131;317.0;229.0;124.0;184.0;144.0;94.0;481.0;332.0;355.0;442.0;229.0
2030;1198867;14242;6581;0;347653;3954;105349;240;6221;332.0;240.0;127.0;198.0;158.0;89.0;484.0;345.0;362.0;452.0;240.0
2031;1206528;13704;6868;0;353184;3915;107611;235;6282;357.0;235.0;126.0;197.0;168.0;101.0;504.0;348.0;375.0;471.0;235.0
2032;1213364;14217;7274;0;357141;3843;108754;247;6445;369.0;247.0;140.0;195.0;176.0;105.0;630.0;439.0;471.0;579.0;247.0
2033;1220307;13457;7651;0;360479;3769;109911;221;6500;349.0;221.0;132.0;212.0;136.0;90.0;521.0;365.0;388.0;485.0;221.0
2034;1226113;14444;8511;0;363644;3743;110825;240;6482;359.0;240.0;141.0;176.0;166.0;116.0;531.0;358.0;392.0;488.0;240.0
2035;1232046;14208;9291;0;366813;3698;111795;200;6598;329.0;200.0;93.0;198.0;147.0;91.0;353.0;230.0;252.0;321.0;200.0
2036;1236963;14699;9894;0;370384;3743;112748;254;6568;361.0;254.0;142.0;201.0;170.0;102.0;655.0;455.0;487.0;601.0;254.0
2037;1241768;15036;10925;0;374501;3667;113877;213;6817;364.0;213.0;126.0;211.0;149.0;91.0;495.0;340.0;364.0;458.0;213.0
2038;1245879;13770;11285;0;379167;3653;115269;260;6786;382.0;260.0;138.0;221.0;174.0;109.0;628.0;434.0;478.0;587.0;260.0
2039;1248364;14023;11940;0;384441;3604;116705;272;6895;383.0;272.0;148.0;206.0;198.0;103.0;560.0;377.0;400.0;510.0;272.0
2040;1250447;14359;12623;0;389688;3559;118650;244;7002;385.0;244.0;123.0;218.0;180.0;108.0;485.0;341.0;361.0;446.0;244.0
2041;1252183;13589;12821;0;395046;3532;119854;278;7043;381.0;278.0;148.0;233.0;175.0;103.0;660.0;466.0;497.0;613.0;278.0
2042;1252951;14073;13141;0;400269;3486;121980;252;7016;348.0;252.0;139.0;187.0;171.0;103.0;425.0;281.0;326.0;395.0;252.0
