Year;Fit;Colonoscopy;CancerStageITreatments;CancerStageIITreatments;CancerStageIIITreatments;CancerStageIVTreatments;CancerStageI;CancerStageII;CancerStageIII;CancerStageIV;Cancer Treatments;Cancer Treatments Costs;Total;Fit Costs;Colonoscopy Costs;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2098;72857;4431;84;246;182;107;642;2778;2105;4859;619;10384;12676;427.0;1865.0;348.0;237.0;248.0;314.0;158.0
2099;73566;4485;94;252;183;116;719;2846;2117;5268;645;10950;13269;431.0;1888.0;311.0;215.0;242.0;297.0;159.0
2100;73077;4319;93;223;168;116;711;2518;1943;5268;600;10440;12687;429.0;1818.0;282.0;192.0;200.0;261.0;121.0
2101;73150;4376;83;255;180;106;635;2880;2082;4814;624;10411;12682;429.0;1842.0;282.0;199.0;207.0;263.0;153.0
2102;73085;4316;90;223;172;126;688;2518;1990;5722;611;10918;13164;429.0;1817.0;339.0;241.0;246.0;314.0;144.0
2103;73324;4449;110;239;172;116;841;2699;1990;5268;637;10798;13101;430.0;1873.0;348.0;224.0;257.0;318.0;175.0
2104;73589;4378;75;231;156;95;574;2609;1805;4314;557;9302;11577;432.0;1843.0;266.0;181.0;197.0;250.0;126.0
2105;73585;4563;81;244;161;119;619;2756;1862;5404;605;10641;12994;432.0;1921.0;261.0;168.0;192.0;236.0;149.0
2106;73499;4403;84;262;186;103;642;2959;2152;4678;635;10431;12716;431.0;1854.0;369.0;256.0;281.0;341.0;146.0
2107;73303;4487;84;242;145;121;642;2733;1677;5495;592;10547;12866;430.0;1889.0;306.0;219.0;231.0;292.0;141.0
2108;73043;4379;112;238;170;108;856;2688;1966;4905;628;10415;12687;428.0;1844.0;407.0;275.0;300.0;371.0;157.0
2109;73372;4422;84;252;163;106;642;2846;1885;4814;605;10187;12479;430.0;1862.0;236.0;160.0;181.0;223.0;150.0
2110;73135;4361;101;211;179;111;772;2383;2071;5041;602;10267;12532;429.0;1836.0;323.0;228.0;240.0;299.0;158.0
2111;73396;4405;77;233;150;118;589;2631;1735;5359;578;10314;12599;430.0;1855.0;266.0;178.0;201.0;245.0;140.0
2112;72484;4430;84;230;154;123;642;2597;1781;5586;591;10606;12896;425.0;1865.0;313.0;211.0;228.0;286.0;134.0
2113;73856;4452;85;221;158;101;650;2496;1828;4587;565;9561;11868;433.0;1874.0;278.0;194.0;201.0;256.0;121.0
2114;72289;4352;81;205;162;118;619;2315;1874;5359;566;10167;12423;424.0;1832.0;327.0;233.0;245.0;305.0;131.0
2115;73553;4458;99;221;165;103;757;2496;1909;4678;588;9840;12148;431.0;1877.0;331.0;233.0;249.0;304.0;136.0
2116;71802;4338;93;245;163;97;711;2767;1885;4405;598;9768;12015;421.0;1826.0;312.0;212.0;230.0;293.0;171.0
2117;73599;4520;99;256;178;119;757;2891;2059;5404;652;11111;13446;432.0;1903.0;376.0;257.0;273.0;345.0;150.0
2118;71969;4402;102;224;177;110;780;2530;2047;4996;613;10353;12628;422.0;1853.0;373.0;248.0;267.0;342.0;153.0
2119;73956;4391;97;223;153;103;742;2518;1770;4678;576;9708;11991;434.0;1849.0;333.0;234.0;246.0;309.0;138.0
2120;71793;4324;90;221;182;134;688;2496;2105;6085;627;11374;13615;421.0;1820.0;305.0;197.0;220.0;276.0;146.0
2121;73521;4305;67;206;140;117;512;2326;1619;5313;530;9770;12013;431.0;1812.0;192.0;133.0;144.0;180.0;115.0
2122;72069;4385;92;228;180;124;704;2575;2082;5631;624;10992;13261;423.0;1846.0;329.0;220.0;239.0;302.0;145.0
2123;73226;4424;80;236;169;97;612;2665;1955;4405;582;9637;11929;429.0;1863.0;318.0;218.0;236.0;295.0;151.0
2124;72647;4536;82;220;160;103;627;2485;1851;4678;565;9641;11977;426.0;1910.0;225.0;147.0;166.0;209.0;120.0
2125;73414;4465;105;220;150;122;803;2485;1735;5541;597;10564;12875;431.0;1880.0;317.0;226.0;234.0;293.0;179.0
2126;72548;4404;84;239;169;119;642;2699;1955;5404;611;10700;12979;425.0;1854.0;283.0;185.0;205.0;259.0;148.0
2127;73423;4467;99;227;151;119;757;2564;1747;5404;596;10472;12784;431.0;1881.0;379.0;266.0;278.0;349.0;145.0
2128;72482;4417;99;196;160;118;757;2213;1851;5359;573;10180;12465;425.0;1860.0;346.0;237.0;253.0;317.0;160.0
2129;73681;4464;84;219;166;107;642;2473;1920;4859;576;9894;12205;432.0;1879.0;286.0;195.0;206.0;260.0;138.0
2130;72400;4247;79;235;173;104;604;2654;2001;4723;591;9982;12195;425.0;1788.0;158.0;98.0;121.0;146.0;128.0
2131;73844;4583;82;233;147;95;627;2631;1700;4314;557;9272;11634;433.0;1929.0;257.0;169.0;193.0;238.0;119.0
2132;72282;4442;90;227;153;117;688;2564;1770;5313;587;10335;12629;424.0;1870.0;296.0;198.0;219.0;271.0;140.0
2133;73998;4514;83;261;150;104;635;2948;1735;4723;598;10041;12375;434.0;1900.0;279.0;197.0;210.0;261.0;150.0
2134;72707;4419;82;229;174;89;627;2586;2013;4042;574;9268;11554;426.0;1860.0;367.0;271.0;289.0;345.0;148.0
2135;74138;4507;89;205;170;121;681;2315;1966;5495;585;10457;12789;435.0;1897.0;268.0;177.0;189.0;250.0;147.0
2136;72817;4389;79;193;151;119;604;2180;1747;5404;542;9935;12210;427.0;1848.0;191.0;117.0;140.0;179.0;131.0
2137;73611;4473;89;223;149;104;681;2518;1724;4723;565;9646;11961;432.0;1883.0;268.0;164.0;191.0;245.0;137.0
2138;73386;4478;79;233;204;89;604;2631;2360;4042;605;9637;11952;430.0;1885.0;306.0;223.0;242.0;290.0;143.0
2139;73552;4477;84;214;158;108;642;2417;1828;4905;564;9792;12108;431.0;1885.0;292.0;197.0;216.0;273.0;145.0
2140;73480;4449;95;244;155;98;726;2756;1793;4451;592;9726;12030;431.0;1873.0;263.0;164.0;194.0;242.0;156.0
2141;73601;4545;89;236;164;88;681;2665;1897;3996;577;9239;11584;432.0;1913.0;272.0;176.0;199.0;255.0;144.0
2142;74341;4508;94;201;158;115;719;2270;1828;5223;568;10040;12374;436.0;1898.0;279.0;184.0;208.0;254.0;164.0
2143;73277;4468;95;238;148;106;726;2688;1712;4814;587;9940;12251;430.0;1881.0;379.0;266.0;273.0;350.0;137.0
2144;74152;4473;104;196;147;95;795;2213;1700;4314;542;9022;11340;435.0;1883.0;317.0;223.0;240.0;296.0;170.0
2145;73166;4525;85;214;154;124;650;2417;1781;5631;577;10479;12813;429.0;1905.0;338.0;238.0;249.0;317.0;159.0
2146;74056;4433;74;221;175;112;566;2496;2024;5086;582;10172;12472;434.0;1866.0;295.0;204.0;216.0;274.0;143.0
2147;73205;4456;106;226;147;131;811;2552;1700;5949;610;11012;13317;429.0;1876.0;320.0;214.0;233.0;294.0;155.0
2148;74266;4516;92;215;186;103;704;2428;2152;4678;596;9962;12299;436.0;1901.0;249.0;167.0;191.0;232.0;148.0
2149;73295;4427;90;243;173;133;688;2744;2001;6040;639;11473;13767;430.0;1864.0;273.0;184.0;208.0;257.0;164.0
2150;73821;4414;96;219;184;102;734;2473;2128;4632;601;9967;12258;433.0;1858.0;289.0;194.0;213.0;268.0;149.0
2151;73374;4435;80;221;163;115;612;2496;1885;5223;579;10216;12513;430.0;1867.0;188.0;119.0;146.0;181.0;141.0
2152;73171;4449;112;212;160;89;856;2394;1851;4042;573;9143;11445;429.0;1873.0;429.0;295.0;308.0;386.0;165.0
2153;73316;4410;100;248;172;98;765;2801;1990;4451;618;10007;12294;430.0;1857.0;331.0;222.0;240.0;301.0;160.0
2154;73394;4422;95;219;179;94;726;2473;2071;4269;587;9539;11831;430.0;1862.0;311.0;205.0;218.0;285.0;152.0
2155;73022;4512;92;220;160;112;704;2485;1851;5086;584;10126;12454;428.0;1900.0;335.0;212.0;238.0;314.0;156.0
2156;73090;4430;94;230;139;77;719;2597;1608;3497;540;8421;10715;429.0;1865.0;292.0;202.0;216.0;273.0;148.0
2157;72496;4431;78;200;164;113;596;2259;1897;5132;555;9884;12174;425.0;1865.0;296.0;206.0;215.0;272.0;120.0
2158;73334;4455;96;243;171;130;734;2744;1978;5904;640;11360;13666;430.0;1876.0;383.0;268.0;286.0;354.0;161.0
2159;72165;4316;95;207;138;106;726;2338;1596;4814;546;9474;11714;423.0;1817.0;240.0;153.0;181.0;227.0;146.0
2160;73429;4518;81;222;161;129;619;2507;1862;5858;593;10846;13179;431.0;1902.0;248.0;169.0;182.0;229.0;135.0
2161;72383;4372;97;227;139;112;742;2564;1608;5086;575;10000;12266;425.0;1841.0;346.0;235.0;255.0;321.0;156.0
2162;73711;4610;92;231;178;107;704;2609;2059;4859;608;10231;12604;432.0;1941.0;324.0;224.0;251.0;304.0;157.0
2163;72632;4496;91;201;167;98;696;2270;1932;4451;557;9349;11668;426.0;1893.0;370.0;260.0;270.0;336.0;138.0
2164;73225;4435;76;232;175;109;581;2620;2024;4950;592;10175;12471;429.0;1867.0;268.0;187.0;202.0;249.0;124.0
2165;72399;4355;94;218;200;106;719;2462;2313;4814;618;10308;12566;425.0;1833.0;366.0;244.0;266.0;338.0;151.0
2166;73307;4353;93;229;182;99;711;2586;2105;4496;603;9898;12161;430.0;1833.0;298.0;202.0;225.0;274.0;151.0
2167;72497;4371;110;244;172;103;841;2756;1990;4678;629;10265;12530;425.0;1840.0;418.0;309.0;322.0;392.0;164.0
2168;73318;4358;90;203;139;100;688;2293;1608;4541;532;9130;11395;430.0;1835.0;272.0;183.0;207.0;254.0;134.0
2169;72514;4428;99;224;163;113;757;2530;1885;5132;599;10304;12593;425.0;1864.0;316.0;205.0;232.0;292.0;158.0
2170;73366;4441;81;226;160;98;619;2552;1851;4451;565;9473;11773;430.0;1870.0;170.0;109.0;136.0;163.0;134.0
2171;72780;4405;90;230;148;107;688;2597;1712;4859;575;9856;12138;427.0;1855.0;276.0;177.0;200.0;255.0;148.0
2172;73204;4480;93;223;162;116;711;2518;1874;5268;594;10371;12686;429.0;1886.0;326.0;223.0;250.0;301.0;169.0
2173;72619;4410;77;216;181;99;589;2439;2094;4496;573;9618;11901;426.0;1857.0;235.0;150.0;167.0;220.0;147.0
2174;73254;4435;104;212;155;93;795;2394;1793;4224;564;9206;11503;430.0;1867.0;332.0;224.0;252.0;312.0;149.0
2175;72687;4476;93;228;151;108;711;2575;1747;4905;580;9938;12248;426.0;1884.0;316.0;222.0;250.0;298.0;152.0
2176;73199;4484;94;238;159;105;719;2688;1839;4768;596;10014;12331;429.0;1888.0;355.0;247.0;265.0;329.0;138.0
2177;72443;4421;103;215;162;87;788;2428;1874;3951;567;9041;11327;425.0;1861.0;371.0;250.0;274.0;346.0;150.0
2178;73575;4554;98;230;177;104;749;2597;2047;4723;609;10116;12465;432.0;1917.0;311.0;202.0;225.0;284.0;157.0
2179;72791;4430;76;242;172;101;581;2733;1990;4587;591;9891;12183;427.0;1865.0;285.0;200.0;211.0;267.0;132.0
2180;73166;4473;89;234;166;98;681;2643;1920;4451;587;9695;12007;429.0;1883.0;304.0;211.0;228.0;285.0;148.0
2181;72910;4469;80;217;160;110;612;2451;1851;4996;567;9910;12219;428.0;1881.0;249.0;164.0;183.0;225.0;136.0
2182;73499;4566;77;238;159;105;589;2688;1839;4768;579;9884;12237;431.0;1922.0;250.0;166.0;191.0;234.0;150.0
2183;73209;4534;86;198;155;99;658;2236;1793;4496;538;9183;11521;429.0;1909.0;346.0;255.0;248.0;319.0;144.0
2184;73142;4399;79;247;146;102;604;2789;1689;4632;574;9714;11995;429.0;1852.0;280.0;197.0;210.0;262.0;132.0
2185;73680;4469;93;256;163;85;711;2891;1885;3860;597;9347;11660;432.0;1881.0;423.0;297.0;315.0;393.0;140.0
2186;73250;4391;83;207;145;104;635;2338;1677;4723;539;9373;11652;430.0;1849.0;250.0;167.0;185.0;233.0;139.0
2187;73639;4513;82;232;165;111;627;2620;1909;5041;590;10197;12529;432.0;1900.0;333.0;235.0;248.0;305.0;133.0
2188;73074;4419;84;216;179;108;642;2439;2071;4905;587;10057;12346;429.0;1860.0;319.0;222.0;235.0;295.0;132.0
2189;74002;4457;79;212;160;106;604;2394;1851;4814;557;9663;11973;434.0;1876.0;247.0;172.0;188.0;233.0;143.0
2190;73152;4426;88;217;163;99;673;2451;1885;4496;567;9505;11797;429.0;1863.0;292.0;197.0;219.0;266.0;127.0
2191;74264;4461;77;228;164;103;589;2575;1897;4678;572;9739;12053;436.0;1878.0;337.0;240.0;263.0;322.0;149.0
2192;73553;4576;100;222;140;102;765;2507;1619;4632;564;9523;11881;431.0;1927.0;325.0;222.0;238.0;295.0;140.0
2193;74225;4594;108;213;153;109;826;2405;1770;4950;583;9951;12320;435.0;1934.0;402.0;273.0;295.0;367.0;154.0
2194;73100;4376;75;237;152;114;574;2676;1758;5177;578;10185;12456;429.0;1842.0;278.0;186.0;196.0;258.0;135.0
2195;74207;4494;104;224;143;123;795;2530;1654;5586;594;10565;12892;435.0;1892.0;351.0;248.0;260.0;324.0;156.0
2196;73435;4346;90;210;145;116;688;2372;1677;5268;561;10005;12266;431.0;1830.0;327.0;221.0;241.0;305.0;157.0
2197;73904;4509;97;213;163;95;742;2405;1885;4314;568;9346;11677;433.0;1898.0;377.0;256.0;283.0;350.0;160.0
2198;73314;4496;76;213;149;116;581;2405;1724;5268;554;9978;12301;430.0;1893.0;226.0;150.0;168.0;210.0;124.0
2199;73995;4555;89;217;154;99;681;2451;1781;4496;559;9409;11761;434.0;1918.0;268.0;181.0;200.0;253.0;152.0
2200;73314;4321;85;220;171;110;650;2485;1978;4996;586;10109;12358;430.0;1819.0;321.0;234.0;247.0;300.0;141.0
2201;74164;4523;87;216;165;124;665;2439;1909;5631;592;10644;12983;435.0;1904.0;335.0;223.0;240.0;309.0;143.0
2202;73375;4346;90;197;153;100;688;2225;1770;4541;540;9224;11484;430.0;1830.0;336.0;241.0;256.0;316.0;161.0
2203;74105;4588;89;235;179;116;681;2654;2071;5268;619;10674;13041;435.0;1932.0;358.0;264.0;268.0;331.0;158.0
2204;73367;4352;85;250;165;105;650;2823;1909;4768;605;10150;12412;430.0;1832.0;341.0;240.0;257.0;318.0;149.0
2205;74178;4503;93;206;168;128;711;2326;1943;5813;595;10793;13124;435.0;1896.0;366.0;261.0;289.0;341.0;155.0
2206;73719;4522;101;196;135;116;772;2213;1562;5268;548;9815;12151;432.0;1904.0;355.0;238.0;258.0;328.0;153.0
2207;74087;4498;110;190;187;111;841;2146;2163;5041;598;10191;12520;435.0;1894.0;340.0;231.0;236.0;306.0;177.0
2208;73678;4433;91;202;152;104;696;2281;1758;4723;549;9458;11756;432.0;1866.0;289.0;188.0;197.0;262.0;141.0
2209;74465;4429;87;206;155;108;665;2326;1793;4905;556;9689;11991;437.0;1865.0;334.0;224.0;245.0;306.0;141.0
2210;73782;4406;111;222;153;92;849;2507;1770;4178;578;9304;11592;433.0;1855.0;391.0;264.0;279.0;357.0;153.0
2211;74432;4482;87;213;148;100;665;2405;1712;4541;548;9323;11647;437.0;1887.0;292.0;205.0;212.0;269.0;153.0
2212;73312;4578;81;228;169;106;619;2575;1955;4814;584;9963;12320;430.0;1927.0;324.0;222.0;246.0;302.0;153.0
2213;74089;4684;90;218;151;124;688;2462;1747;5631;583;10528;12935;435.0;1972.0;277.0;181.0;205.0;248.0;141.0
2214;73297;4446;90;247;157;121;688;2789;1816;5495;615;10788;13090;430.0;1872.0;390.0;282.0;296.0;359.0;165.0
2215;73871;4550;88;225;163;98;673;2541;1885;4451;574;9550;11899;433.0;1916.0;384.0;274.0;291.0;360.0;137.0
2216;73883;4644;99;205;182;112;757;2315;2105;5086;598;10263;12651;433.0;1955.0;473.0;339.0;357.0;433.0;172.0
2217;73975;4570;97;220;161;105;742;2485;1862;4768;583;9857;12215;434.0;1924.0;441.0;312.0;340.0;409.0;154.0
2218;73328;4363;73;220;161;109;558;2485;1862;4950;563;9855;12122;430.0;1837.0;303.0;212.0;222.0;280.0;132.0
2219;73839;4474;82;217;179;117;627;2451;2071;5313;595;10462;12779;433.0;1884.0;272.0;186.0;204.0;248.0;153.0
2220;73274;4555;91;209;133;125;696;2360;1538;5677;558;10271;12619;430.0;1918.0;288.0;188.0;223.0;269.0;146.0
2221;73845;4550;82;213;153;109;627;2405;1770;4950;557;9752;12101;433.0;1916.0;245.0;161.0;181.0;226.0;133.0
2222;73238;4475;81;229;164;95;619;2586;1897;4314;569;9416;11730;430.0;1884.0;323.0;226.0;244.0;302.0;149.0
