Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14001;818;0;309296;5141;62706;226;3720;433.0;226.0;119.0;231.0;192.0;117.0;524.0;378.0;405.0;489.0;226.0
2024;1136015;14914;1257;0;315832;4482;63644;266;3792;399.0;266.0;153.0;210.0;178.0;124.0;666.0;470.0;500.0;620.0;266.0
2025;1149672;13797;2078;0;321257;4295;65354;151;3806;377.0;151.0;99.0;199.0;134.0;96.0;409.0;280.0;308.0;381.0;151.0
2026;1161391;13744;3002;0;326568;4256;65784;144;3802;375.0;144.0;89.0;174.0;145.0;111.0;343.0;238.0;252.0;321.0;144.0
2027;1172133;15080;4024;0;331594;4254;67510;171;3918;346.0;171.0;101.0;184.0;129.0;103.0;385.0;265.0;277.0;349.0;171.0
2028;1183189;14364;5007;0;336518;4286;67891;151;4073;378.0;151.0;96.0;202.0;138.0;93.0;456.0;313.0;336.0;422.0;151.0
2029;1192546;13950;5908;0;341998;4311;69517;150;4018;388.0;150.0;94.0;206.0;132.0;106.0;332.0;222.0;250.0;312.0;150.0
2030;1200588;14430;6532;0;347661;4294;69995;173;4195;410.0;173.0;102.0;219.0;163.0;99.0;335.0;232.0;249.0;313.0;173.0
2031;1208486;14842;6938;0;353197;4229;71833;146;4198;450.0;146.0;94.0;228.0;161.0;113.0;359.0;259.0;267.0;335.0;146.0
2032;1216390;14697;7237;0;357148;4177;72175;171;4227;442.0;171.0;107.0;216.0;163.0;127.0;452.0;313.0;336.0;417.0;171.0
2033;1223850;13558;7665;0;360486;4123;73382;152;4373;427.0;152.0;89.0;235.0;142.0;113.0;334.0;236.0;252.0;310.0;152.0
2034;1229743;12991;8398;0;363633;4038;73628;158;4303;447.0;158.0;101.0;205.0;176.0;123.0;418.0;292.0;311.0;385.0;158.0
2035;1234336;14198;9083;0;366794;4033;74610;150;4375;398.0;150.0;76.0;220.0;149.0;103.0;258.0;172.0;196.0;239.0;150.0
2036;1239451;14552;9882;0;370327;4039;75026;165;4361;436.0;165.0;109.0;228.0;157.0;107.0;460.0;317.0;342.0;422.0;165.0
2037;1244121;15530;10865;0;374446;3986;75913;150;4525;437.0;150.0;103.0;226.0;153.0;105.0;314.0;198.0;223.0;290.0;150.0
2038;1248786;13455;11448;0;379113;3981;76747;161;4537;449.0;161.0;86.0;236.0;167.0;121.0;301.0;203.0;243.0;287.0;161.0
2039;1250793;13224;12128;0;384398;3946;77971;165;4597;459.0;165.0;89.0;236.0;193.0;106.0;335.0;236.0;243.0;304.0;165.0
2040;1251889;13502;12667;0;389637;3934;79031;194;4615;463.0;194.0;96.0;250.0;190.0;121.0;357.0;249.0;268.0;332.0;194.0
2041;1252724;14651;12976;0;395006;3902;80047;189;4683;469.0;189.0;101.0;263.0;169.0;125.0;408.0;286.0;298.0;378.0;189.0
2042;1254399;14158;13147;0;400187;3850;81337;155;4668;424.0;155.0;99.0;213.0;156.0;111.0;352.0;247.0;265.0;325.0;155.0
