Year;Total;Births;Deaths;DeathsByCancer;50-75;HaveCancer;Screened;TruePositives;FalsePositives;SymptomaticTreatments;AsymptomaticTreatments;StageITreatments;StageIITreatments;StageIIITreatments;StageIVTreatments;YearsGained;HYearsGained;DFYearsGained;DALYGained;AsymtomaticCCRDiscovered
2023;1122832;14259;849;0;309296;5143;15658;54;934;433.0;54.0;42.0;197.0;138.0;110.0;107.0;78.0;83.0;104.0;54.0
2024;1136242;14091;1220;0;315832;4656;15898;64;987;432.0;64.0;56.0;195.0;132.0;113.0;215.0;154.0;154.0;199.0;64.0
2025;1149113;13549;2054;0;321257;4632;16368;38;921;443.0;38.0;37.0;213.0;123.0;108.0;103.0;76.0;82.0;97.0;38.0
2026;1160608;13699;2904;0;326566;4663;16441;30;973;463.0;30.0;25.0;206.0;138.0;124.0;87.0;63.0;66.0;83.0;30.0
2027;1171403;13905;3990;0;331594;4657;16901;40;1021;427.0;40.0;39.0;204.0;114.0;110.0;116.0;81.0;82.0;104.0;40.0
2028;1181318;13251;4970;0;336514;4761;16998;34;1005;492.0;34.0;34.0;242.0;134.0;116.0;92.0;67.0;72.0;89.0;34.0
2029;1189599;15155;5922;0;341988;4767;17329;41;995;475.0;41.0;45.0;230.0;129.0;112.0;65.0;43.0;51.0;61.0;41.0
2030;1198832;14568;6550;0;347654;4773;17525;52;1012;514.0;52.0;42.0;252.0;156.0;116.0;118.0;81.0;83.0;108.0;52.0
2031;1206850;13081;6969;0;353192;4743;17897;36;1014;555.0;36.0;39.0;259.0;157.0;136.0;111.0;78.0;81.0;103.0;36.0
2032;1212962;14462;7138;0;357147;4692;18063;38;1084;574.0;38.0;38.0;261.0;165.0;148.0;83.0;53.0;64.0;78.0;38.0
2033;1220286;14891;7908;0;360459;4600;18312;36;1133;532.0;36.0;38.0;262.0;140.0;128.0;76.0;51.0;56.0;71.0;36.0
2034;1227269;15077;8417;0;363588;4581;18386;44;1074;561.0;44.0;42.0;240.0;185.0;138.0;100.0;71.0;79.0;93.0;44.0
2035;1233929;14787;9172;0;366734;4528;18656;43;1100;528.0;43.0;28.0;277.0;151.0;115.0;78.0;47.0;56.0;70.0;43.0
2036;1239544;13869;9995;0;370297;4536;18687;42;1079;557.0;42.0;50.0;248.0;168.0;133.0;122.0;88.0;89.0;113.0;42.0
2037;1243418;14029;10851;0;374415;4500;18983;36;1161;554.0;36.0;48.0;261.0;151.0;130.0;51.0;31.0;38.0;48.0;36.0
2038;1246596;14256;11619;0;379055;4455;19150;55;1100;554.0;55.0;44.0;269.0;161.0;135.0;119.0;80.0;87.0;109.0;55.0
2039;1249233;13430;12112;0;384342;4446;19493;48;1125;586.0;48.0;46.0;284.0;176.0;128.0;113.0;78.0;80.0;105.0;48.0
2040;1250551;12991;12612;0;389571;4421;19745;45;1128;567.0;45.0;35.0;273.0;165.0;139.0;69.0;49.0;54.0;63.0;45.0
2041;1250930;14357;12901;0;394875;4421;19874;40;1203;577.0;40.0;35.0;291.0;155.0;136.0;110.0;80.0;79.0;100.0;40.0
2042;1252386;14993;13094;0;400048;4398;20288;42;1111;556.0;42.0;47.0;267.0;147.0;137.0;113.0;83.0;87.0;107.0;42.0
